"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.593112958E0,-5.685476990E0,-2.646496582E-1,8.035290527E0
6.632846958E0,-5.526058502E0,-4.107458496E-1,8.020022278E0
6.672580958E0,-5.520070953E0,-4.108955383E-1,8.186925201E0
6.712315958E0,-5.619913330E0,-3.047662354E-1,7.945477295E0
6.752049958E0,-5.885610809E0,-3.796105957E-1,8.000712433E0
6.791784958E0,-5.767805786E0,-4.797523499E-1,8.036937103E0
6.831518958E0,-5.582341461E0,-5.589376831E-1,8.025411072E0
6.871253958E0,-5.698499908E0,-5.589376831E-1,8.171806641E0
6.910987958E0,-5.642815704E0,-4.851411438E-1,7.850574646E0
6.950721958E0,-5.673501892E0,-5.733078003E-1,7.915838928E0
6.990457833E0,-5.750441895E0,-4.830455017E-1,8.250542908E0
7.030191833E0,-5.588029633E0,-2.739303589E-2,7.862699432E0
7.069926833E0,-5.640869751E0,-1.422042847E-2,7.795040131E0
7.109660833E0,-5.839506683E0,4.340972900E-3,8.029153290E0
7.149395833E0,-5.973178711E0,6.526428223E-2,8.106991425E0
7.189129833E0,-5.899831238E0,1.094224548E-1,7.992629242E0
7.228863833E0,-5.986051941E0,2.245330811E-3,7.891140289E0
7.268598833E0,-5.720953217E0,7.484436035E-3,7.834557953E0
7.308332833E0,-5.726042633E0,-1.249900818E-1,8.014034729E0
7.348067833E0,-5.692512360E0,-2.040257263E-1,7.955506439E0
7.387801833E0,-5.665867767E0,-3.082090759E-1,7.961044922E0
7.427535833E0,-5.553601227E0,-2.933898926E-1,7.851472778E0
7.467270833E0,-5.219645691E0,-1.248403931E-1,7.930957489E0
7.507004833E0,-5.538033600E0,-2.881507874E-1,8.371491394E0
7.546739833E0,-5.722749481E0,-5.586383057E-1,8.417745209E0
7.586473833E0,-5.767207031E0,-4.459226990E-1,7.770341492E0
7.626207833E0,-6.112688599E0,-4.412823486E-1,8.114475861E0
7.665942833E0,-5.824687500E0,-3.607498169E-1,8.038583679E0
7.705676833E0,-5.580096130E0,-1.529818726E-1,7.927664337E0
7.745410833E0,-5.743256836E0,-5.149291992E-2,8.052355042E0
7.785145833E0,-5.762716370E0,-1.856140137E-1,7.885452118E0
7.824879833E0,-6.047574005E0,-2.513273621E-1,7.983348541E0
7.864614833E0,-5.916296997E0,-9.819580078E-2,7.809410248E0
7.904348833E0,-5.881718903E0,-6.197113037E-2,8.069569244E0
7.944082833E0,-5.662125549E0,1.728904724E-1,8.075556793E0
7.983817833E0,-5.613925781E0,9.385482788E-2,8.117170258E0
8.023552583E0,-5.664370880E0,-1.984872437E-1,8.075107727E0
8.063286583E0,-5.664969635E0,-2.077679443E-1,7.896229706E0
8.103021583E0,-5.695506134E0,-1.745370483E-1,7.906857605E0
8.142755583E0,-5.752836914E0,-1.296304321E-1,7.942184143E0
8.182489583E0,-5.716312866E0,-1.408570862E-1,7.995323639E0
8.222224583E0,-5.709726562E0,-1.290316772E-1,8.002359009E0
8.261958583E0,-5.674699402E0,-2.918930054E-2,8.030949554E0
8.301692583E0,-5.728287964E0,-2.664459229E-2,7.989785156E0
8.341427583E0,-5.805976410E0,-7.858657837E-2,7.992180176E0
8.381161583E0,-5.875881042E0,-3.607498169E-2,7.893684998E0
8.420895583E0,-5.895490265E0,-1.181044006E-1,7.920030212E0
8.460630583E0,-5.863606567E0,-8.277786255E-2,7.925568695E0
8.500364583E0,-5.809718628E0,-8.083190918E-2,7.920179901E0
8.540098583E0,-5.739664307E0,-1.025367737E-1,7.996521149E0
8.579833583E0,-5.710475006E0,-1.167572021E-1,7.982151031E0
8.619567583E0,-5.737718353E0,-1.568737793E-1,7.925568695E0
8.659301583E0,-5.783672791E0,-1.197509766E-1,7.986791382E0
8.699036583E0,-5.810467072E0,-8.711883545E-2,7.970475311E0
8.738770583E0,-5.808072052E0,5.089416504E-3,7.987689514E0
8.778504583E0,-5.849984894E0,-5.194198608E-2,7.944728851E0
8.818239583E0,-5.864504700E0,-7.948471069E-2,7.938142548E0
8.857973583E0,-5.829477539E0,-1.179547119E-1,7.942633209E0
8.897707583E0,-5.757776642E0,-1.372645569E-1,7.940687256E0
8.937442583E0,-5.794300690E0,-1.234931946E-1,8.002359009E0
8.977176583E0,-5.786217499E0,-1.025367737E-1,7.959248657E0
9.016908958E0,-5.759872284E0,-3.098556519E-2,8.018226013E0
9.056642958E0,-5.799689484E0,-6.391708374E-2,7.947722626E0
9.096377958E0,-5.782475281E0,-8.128097534E-2,7.943082275E0
9.136111958E0,-5.791157227E0,-1.190025330E-1,7.954308929E0
9.175845958E0,-5.802383881E0,-1.562750244E-1,7.958500214E0
9.215580958E0,-5.787265320E0,-1.507365417E-1,7.943231964E0
9.255314958E0,-5.698948975E0,-9.265731812E-2,7.854017487E0
9.295048958E0,-5.631738739E0,-9.026229858E-2,7.866741028E0
9.334782958E0,-5.608087921E0,-7.379653931E-2,8.212372284E0
9.374517958E0,-5.584586792E0,-3.308120728E-2,8.174051971E0
9.414251958E0,-5.885161743E0,-4.819976807E-2,8.070467377E0
9.453985958E0,-6.150709534E0,-1.630110168E-1,7.763904877E0
9.493719958E0,-6.325845337E0,-2.860551453E-1,7.549251251E0
9.533454958E0,-6.295458527E0,-2.285746765E-1,7.730374603E0
9.573188958E0,-6.054309998E0,-1.010398865E-1,7.944279785E0
9.612922958E0,-5.736371155E0,-5.852828979E-2,7.968229980E0
9.652656958E0,-5.566175079E0,-2.065704346E-2,8.092022552E0
9.692391958E0,-5.420827332E0,-5.433700562E-2,8.168064423E0
9.732125958E0,-5.475763092E0,-1.895059204E-1,8.175548859E0
9.771859958E0,-5.632636871E0,-1.913021851E-1,7.988138580E0
9.811593958E0,-5.774092712E0,-1.321751404E-1,7.903564453E0
9.851328958E0,-5.789211273E0,-5.718109131E-2,7.926017761E0
9.891062958E0,-5.746699677E0,3.562591553E-2,8.003706207E0
9.930796958E0,-5.791157227E0,1.616638184E-2,8.032895508E0
9.970530958E0,-5.829477539E0,-3.876937866E-2,7.917635193E0
1.001026513E1,-5.902825012E0,-4.370910645E-2,7.913443909E0
1.005000013E1,-5.916895752E0,-9.550140381E-2,7.898924103E0
1.008973413E1,-5.882317657E0,-6.855743408E-2,7.918533325E0
1.012946813E1,-5.865851898E0,-3.562591553E-2,7.950267334E0
1.016920213E1,-5.737119598E0,-5.703140259E-2,7.992030487E0
1.020893713E1,-5.702840881E0,-1.387614441E-1,8.014034729E0
1.024867113E1,-5.689817963E0,-1.311273193E-1,7.987539825E0
1.028840513E1,-5.751340027E0,-1.166075134E-1,7.998616791E0
1.032813913E1,-5.779930573E0,-1.055305481E-1,7.957003326E0
1.036787313E1,-5.835315399E0,-5.508544922E-2,7.990234222E0
1.040760813E1,-5.845344543E0,-6.735992432E-2,7.929610291E0
1.044734213E1,-5.786666565E0,-8.816665649E-2,7.968229980E0
1.048707613E1,-5.748795319E0,-9.041198730E-2,7.958200836E0
1.052681013E1,-5.713618469E0,-1.251397705E-1,7.958949280E0
1.056654413E1,-5.733377380E0,-9.774673462E-2,8.009394379E0
1.060627913E1,-5.775888977E0,-9.400451660E-2,8.000413055E0
1.064601313E1,-5.781876526E0,-7.125183105E-2,7.982001343E0
1.068574713E1,-5.802084503E0,-4.326004028E-2,7.964637451E0
1.072548113E1,-5.806275787E0,-7.125183105E-2,7.976313171E0
1.076521513E1,-5.796995087E0,-7.649093628E-2,7.935597839E0
1.080494913E1,-5.804778900E0,-6.271957397E-2,7.970924377E0
1.084468413E1,-5.779182129E0,-7.334747314E-2,7.983947296E0
1.088441813E1,-5.771548004E0,-7.035369873E-2,7.963889008E0
1.092415213E1,-5.800138550E0,-8.277786255E-2,7.985294495E0
1.096388613E1,-5.800437927E0,-6.915618896E-2,7.968679047E0
1.100362021E1,-5.795797577E0,-7.469467163E-2,7.953410797E0
1.104335421E1,-5.788013763E0,-8.187973022E-2,7.979456635E0
1.108308821E1,-5.789360962E0,-6.586303711E-2,7.971223755E0
1.112282321E1,-5.783223724E0,-7.634124756E-2,7.966433716E0
1.116255721E1,-5.775589600E0,-7.783813477E-2,7.975564728E0
1.120229121E1,-5.781128082E0,-7.679031372E-2,7.981552277E0
1.124202521E1,-5.793252869E0,-7.170089722E-2,7.975714417E0
1.128175921E1,-5.766009521E0,-7.259902954E-2,7.962092743E0
1.132149321E1,-5.818699951E0,-8.187973022E-2,7.972271576E0
1.136122721E1,-5.801785126E0,-7.738906860E-2,7.986791382E0
1.140096221E1,-5.793701935E0,-4.864883423E-2,7.972421265E0
1.144069621E1,-5.787564697E0,-4.939727783E-2,7.928113403E0
1.148043021E1,-5.787115631E0,-8.547225952E-2,7.975864105E0
1.152016421E1,-5.796096954E0,-1.085243225E-1,7.952512665E0
1.155989821E1,-5.802084503E0,-7.170089722E-2,7.947722626E0
1.159963221E1,-5.791755981E0,-4.805007935E-2,7.967182159E0
1.163936621E1,-5.774841156E0,-6.316864014E-2,7.959847412E0
1.167910021E1,-5.793851624E0,-6.406677246E-2,7.972720642E0
1.171883421E1,-5.796695709E0,-7.858657837E-2,7.957901459E0
1.175856921E1,-5.800587616E0,-8.427474976E-2,7.976911926E0
1.179830321E1,-5.789061584E0,-8.562194824E-2,7.949069824E0
1.183803721E1,-5.801485748E0,-5.254074097E-2,7.962092743E0
1.187777121E1,-5.800138550E0,-7.559280396E-2,7.971822510E0
1.191750521E1,-5.792205048E0,-7.050338745E-2,7.976013794E0
1.195723921E1,-5.786816254E0,-7.619155884E-2,7.957452393E0
1.199697325E1,-5.775290222E0,-7.828720093E-2,7.975265350E0
1.203670725E1,-5.797144775E0,-7.559280396E-2,7.968229980E0
1.207644125E1,-5.800737305E0,-6.586303711E-2,7.950267334E0
1.211617525E1,-5.805377655E0,-6.885681152E-2,7.957901459E0
1.215590925E1,-5.792354736E0,-7.828720093E-2,7.956105194E0
1.219564325E1,-5.808820496E0,-6.316864014E-2,7.956853638E0
