"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.632641517E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.337595093E1,1.094878826E0
4.642641320E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.343579738E1,1.047257120E0
4.652641118E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.352512817E1,1.031506403E0
4.662640911E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.366794807E1,1.008360708E0
4.672640719E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.367312739E1,1.000044233E0
4.682640512E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.381193785E1,9.856556306E-1
4.692640314E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.389982397E1,9.897841647E-1
4.702640147E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.395481155E1,9.730789742E-1
4.712639912E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.402606793E1,1.007951828E0
4.722639713E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.411252732E1,9.774434675E-1
4.732639515E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.416719767E1,1.000736700E0
4.742639314E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.423723105E1,9.973592873E-1
4.752639117E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.432211907E1,1.008734764E0
4.762638919E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.439131552E1,1.006010921E0
4.772638714E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.446020449E1,1.003011653E0
4.782638520E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.451504820E1,9.874811653E-1
4.792638314E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.458383684E1,9.851128890E-1
4.802659379E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.455614042E1,9.824675127E-1
4.812659413E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.462437333E1,9.804952040E-1
4.822659264E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.469256201E1,9.783122543E-1
4.832659444E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.476067495E1,9.763984911E-1
4.842659637E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.482853174E1,9.745946013E-1
4.852659503E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.489611453E1,9.728462972E-1
4.862659667E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.503825691E1,9.784973956E-1
4.872659826E2,5.193581525E1,4.476229794E0,2.266063329E0,8.100176064E-3,NaN,1.511638718E1,9.765016563E-1
4.882659729E2,5.193581535E1,4.476229826E0,2.317479133E0,1.909050293E-2,NaN,1.549849833E1,9.818584133E-1
4.892659912E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.640834175E1,9.869692334E-1
4.902660011E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.560398276E1,9.827951017E-1
4.912659875E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.532323565E1,9.912063023E-1
4.922660043E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.523331033E1,9.755007443E-1
4.932660246E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.528651307E1,9.723231991E-1
4.942660104E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.523166736E1,9.692133614E-1
4.952659981E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.498505636E1,9.664277113E-1
4.962659850E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.485717175E1,9.753700242E-1
4.972659714E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.491794408E1,9.730050297E-1
4.982659582E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.498354920E1,1.011271294E0
4.992659444E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.503595090E1,9.942369748E-1
5.002659297E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.510215560E1,9.917142051E-1
5.012659152E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.518144890E1,1.003042867E0
5.022659005E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.523423489E1,9.870526120E-1
5.032658858E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.531298336E1,9.980089641E-1
5.042658705E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.536569263E1,9.824924326E-1
5.052658540E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.543093109E1,9.803430358E-1
5.062658385E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.558332150E1,9.999565134E-1
5.072658222E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.563153786E1,9.840413477E-1
5.082658105E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.569438264E1,9.816351157E-1
5.092657896E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.575745360E1,9.795665726E-1
5.102657760E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.582089585E1,9.782833803E-1
5.112657561E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.573317762E1,9.890309001E-1
5.122657396E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.412087195E1,9.738055095E-1
5.132657226E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.411938806E1,9.724759372E-1
5.142657050E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.378642715E1,9.821975913E-1
5.152656875E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.356080832E1,9.687493512E-1
5.162656707E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.360677799E1,9.671838984E-1
5.172656530E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.355110505E1,9.655480414E-1
5.182656347E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.330638983E1,9.638347206E-1
5.192656167E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.172672521E1,9.627857736E-1
5.202655994E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.170828404E1,9.613694755E-1
5.212655811E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.157345041E1,9.713276489E-1
5.222655638E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.147186189E1,9.944848499E-1
5.232655449E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.155168947E1,1.006095758E0
5.242655271E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.166120509E1,9.998679438E-1
5.252655090E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.174375302E1,9.974318541E-1
5.262654917E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.182780376E1,9.954583016E-1
5.272654718E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.192803240E1,1.007233658E0
5.282654533E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.072034462E1,9.909101197E-1
5.292654355E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.075914786E1,1.001747585E0
5.302654170E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.065582820E1,9.863779093E-1
5.312653984E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.068487252E1,9.840757540E-1
5.322653795E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.077246424E1,9.951970070E-1
5.332653614E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.079762189E1,9.932605754E-1
5.342653422E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.087011353E1,9.911594124E-1
5.352653236E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.075773126E1,9.763050512E-1
5.362653042E2,5.193581530E1,4.476229190E0,2.434048641E0,0.000000000E0,NaN,1.085094098E1,9.863630012E-1
5.372652863E2,5.193581178E1,4.476264261E0,2.344387858E0,2.997494967E-2,NaN,1.100291502E1,9.796548210E-1
5.382652678E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.104206937E1,9.895688046E-1
5.392652482E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.100143670E1,9.743960120E-1
5.402652291E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.108885862E1,9.719192500E-1
5.412652110E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.119623248E1,9.816898632E-1
5.422651914E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.107307714E1,9.677158403E-1
5.432651736E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.114250988E1,9.659300802E-1
5.442651535E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.109687836E1,9.640995881E-1
5.452651347E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.104227364E1,9.623935409E-1
5.462651159E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.101315799E1,9.968080348E-1
5.472650969E2,5.193581179E1,4.476264277E0,2.342043050E0,0.000000000E0,NaN,1.109627019E1,9.702438072E-1
5.482650778E2,5.193579408E1,4.476260666E0,2.269740247E0,6.131165327E-2,NaN,1.114821176E1,1.016548414E0
5.492650586E2,5.193579496E1,4.476258378E0,2.283658120E0,5.362216737E-2,NaN,1.149293287E1,1.023590422E0
5.502650391E2,5.193579469E1,4.476258051E0,2.277615068E0,4.553165635E-2,NaN,1.229636099E1,1.013002479E0
5.512650203E2,5.193579510E1,4.476254235E0,2.236372095E0,8.385425052E-2,NaN,1.394779608E1,1.016320634E0
5.522650017E2,5.193579424E1,4.476252072E0,2.266098238E0,9.735878863E-2,NaN,1.651975370E1,1.018725757E0
5.532649829E2,5.193579369E1,4.476250830E0,2.315076244E0,1.067774044E-1,NaN,1.989943376E1,1.020040997E0
5.542649634E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,2.394996159E1,1.019584174E0
5.552649442E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.642191669E1,1.010127127E0
5.562649252E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.620644997E1,1.002050310E0
5.572649059E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.498838598E1,9.955275223E-1
5.582648869E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.492867449E1,9.899008950E-1
5.592648677E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.492627021E1,9.852214944E-1
5.602648488E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.499168041E1,9.937336491E-1
5.612648290E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.499279039E1,9.776683209E-1
5.622648100E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.505311427E1,9.745639523E-1
5.632647914E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.511663831E1,9.717059362E-1
5.642647725E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.518153256E1,9.693848996E-1
5.652647531E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.526081003E1,9.791511198E-1
5.662647332E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.539657059E1,9.723248467E-1
5.672883860E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.533733665E1,9.640357037E-1
5.692646766E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.544724754E1,1.051008196E0
5.702646575E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.556979167E1,1.024940080E0
5.712646379E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.514554329E1,1.047387105E0
5.722646191E2,5.193579352E1,4.476249974E0,2.502323491E0,0.000000000E0,NaN,1.514631449E1,1.005543547E0
5.732645993E2,5.193581480E1,4.476255070E0,2.306377576E0,0.000000000E0,NaN,1.163052322E1,1.043653873E0
5.742645799E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.168226157E1,1.017561127E0
5.752645613E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.176515249E1,1.008549184E0
5.762645416E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.186611857E1,1.014521636E0
5.772645233E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.193226079E1,9.944147303E-1
5.782645036E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.194352089E1,9.901542888E-1
5.792644843E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.163748232E1,9.991145914E-1
5.802644655E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.161061142E1,9.827338153E-1
5.812644461E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.169602967E1,9.924980590E-1
5.822644262E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.182904298E1,9.850973331E-1
5.832644076E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.192880346E1,9.960380390E-1
5.842643883E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.199302115E1,9.804798620E-1
5.852643694E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.209127002E1,9.912534794E-1
5.862643501E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.217334069E1,9.889319029E-1
5.872643306E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.223636774E1,9.742727512E-1
5.882643117E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.233477022E1,9.845637710E-1
5.892642920E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.241450628E1,9.824294819E-1
5.902642728E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.247821506E1,9.685423734E-1
5.912642534E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.257461403E1,9.787381070E-1
5.922642339E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.265399997E1,9.769490431E-1
5.932642154E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.271712784E1,9.640607481E-1
5.942641957E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.279600796E1,9.626041542E-1
5.952641767E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.296154742E1,9.670263527E-1
5.962641574E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.294150622E1,1.005705979E0
5.972641381E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.303323397E1,9.753560802E-1
5.982641195E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.296694296E1,9.996273676E-1
5.992640995E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.303647053E1,9.964294298E-1
6.002640804E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.301599134E1,1.007901216E0
6.012640613E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.292458390E1,9.909950132E-1
6.022640418E2,5.193581493E1,4.476255139E0,2.302634006E0,0.000000000E0,NaN,1.299723123E1,9.885184925E-1
6.032640220E2,5.193580662E1,4.476195722E0,2.276309267E0,3.951865555E-2,NaN,1.300891939E1,9.862995019E-1
6.042640035E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.295910819E1,9.840282093E-1
6.052639843E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.288512450E1,9.817022232E-1
6.062660731E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.220957496E1,9.928148192E-1
6.072660822E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.213435604E1,9.902097539E-1
6.082660648E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.217453121E1,9.758749936E-1
6.092660772E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.220935302E1,9.812135864E-1
6.102660878E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.220789815E1,9.722271657E-1
6.112660730E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.221636364E1,9.705294697E-1
6.122660881E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.222964984E1,9.759693234E-1
6.132661015E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.224347544E1,9.788809663E-1
6.142660874E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.230792776E1,9.656637464E-1
6.152661065E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.246366811E1,9.707885370E-1
6.162661196E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.245196043E1,9.694461684E-1
6.172661045E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.243556998E1,9.799826896E-1
6.182661203E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.244073074E1,9.667124135E-1
6.192661325E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.243945929E1,9.652645930E-1
6.202661203E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.253078605E1,9.752790558E-1
6.212661046E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.254676926E1,9.740194168E-1
6.222660881E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.260728087E1,9.987536643E-1
6.232660735E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.199221418E1,9.964421745E-1
6.242660563E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.201789975E1,9.939017649E-1
6.252660404E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.202616667E1,1.005933284E0
6.262660239E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.201931871E1,1.003209016E0
6.272660073E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.209581528E1,1.000730691E0
6.282659904E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.195943753E1,9.985449444E-1
6.292659736E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.175924850E1,9.960593520E-1
6.302659574E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.179741944E1,9.807100651E-1
6.312659397E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.184305028E1,9.914842926E-1
6.322659222E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.192050668E1,9.892617705E-1
6.332659056E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.206412169E1,9.817513693E-1
6.342658877E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.208381440E1,9.848376492E-1
6.352658700E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.224695852E1,9.910882005E-1
6.362658525E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.232852539E1,9.889872455E-1
6.372658353E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.239069137E1,9.743534312E-1
6.382658178E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.248830246E1,9.848613827E-1
6.392658002E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.243067369E1,9.706702635E-1
6.402657828E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.204819496E1,9.689273176E-1
6.412657644E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.195410382E1,9.793031904E-1
6.422657467E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.201654739E1,9.771259879E-1
6.432657279E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.209451432E1,9.761088656E-1
6.442657108E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.217492192E1,9.743722368E-1
6.452656926E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.225597292E1,9.728017250E-1
6.462656735E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.232131325E1,9.970572874E-1
6.472656559E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.240218713E1,9.946436503E-1
6.482656376E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.249845908E1,1.006673617E0
6.492656190E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.256303069E1,9.900826658E-1
6.502656009E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.261519142E1,9.974321299E-1
6.512655828E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.262444220E1,9.989281314E-1
6.522655643E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.278740514E1,1.006219383E0
6.532655462E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.286397164E1,1.004246787E0
6.542655276E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.208762127E1,9.879178239E-1
6.552655095E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.207163042E1,9.857124214E-1
6.562654916E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.212231802E1,9.836273326E-1
6.572654728E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.221529608E1,9.948651283E-1
6.582654538E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.229318622E1,9.928463203E-1
6.592654353E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.237288802E1,9.909559317E-1
6.602654171E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.245161171E1,9.887412950E-1
6.612653986E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.239903763E1,9.742931212E-1
6.622653803E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.249123568E1,9.841383353E-1
6.632653610E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.200571775E1,9.704498252E-1
6.642653431E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.203024865E1,9.685148655E-1
6.652653241E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.210359891E1,9.784718648E-1
6.662653061E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.217594688E1,9.764166057E-1
6.672652875E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.225419014E1,9.753122662E-1
6.682652688E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.233386528E1,9.739418754E-1
6.692652500E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.237483778E1,9.671976567E-1
6.702652313E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.245460867E1,9.655710657E-1
6.712652130E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.251904597E1,1.004010560E0
6.722651943E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.259832103E1,1.001181534E0
6.732651750E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.267751781E1,9.990939323E-1
6.742651569E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.275620832E1,9.965146594E-1
6.752651374E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.285086173E1,1.008400132E0
6.762651187E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.291202211E1,9.913867272E-1
6.772651006E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.300541755E1,1.002820666E0
6.782650818E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.308203900E1,1.000572599E0
6.792650630E2,5.193580661E1,4.476195666E0,2.373275028E0,0.000000000E0,NaN,1.314245202E1,9.846911442E-1
6.802650447E2,5.193580388E1,4.476207719E0,2.333812144E0,0.000000000E0,NaN,1.322391392E1,9.825110799E-1
6.812650256E2,5.193580388E1,4.476207723E0,2.376823710E0,1.470819993E-2,NaN,1.342297058E1,1.002332031E0
6.822650074E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.282926480E1,9.857766382E-1
6.832649885E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.286125304E1,9.832847821E-1
6.842649697E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.263661345E1,9.806904530E-1
6.852649515E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.265376158E1,9.783370784E-1
6.862649323E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.255080988E1,9.885465183E-1
6.872649136E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.247364539E1,9.861264590E-1
6.882648950E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.243896636E1,9.837802702E-1
6.892648770E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.151613184E1,9.815450671E-1
6.902648578E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.131679668E1,9.796566737E-1
6.912648391E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.130252654E1,9.781165579E-1
