"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.860544542E0,-8.476997018E-1,6.697297692E-1,1.108639408E-3
9.900275542E0,-4.135290682E-1,1.916512400E-1,-1.102540940E-1
9.940005542E0,7.527910173E-2,-3.419799805E-1,-3.859059811E-1
9.979736542E0,6.394634843E-1,-4.087097943E-1,-8.957846761E-1
1.001946654E1,1.634594560E0,-1.724325180E0,-1.628463030E0
1.005919654E1,2.287659645E0,-2.356722355E0,-2.616311312E0
1.009892754E1,1.997923851E0,-1.038362741E0,-2.734737158E0
1.013865754E1,1.344577432E0,1.722637653E0,-2.349705696E0
1.017838854E1,-1.967243105E-1,1.103993654E0,-1.724124908E0
1.021811854E1,-4.325262904E-1,-2.636399269E-1,-1.308537483E0
1.025784854E1,-1.280430555E-1,-4.974901080E-1,-6.035289764E-1
1.029757954E1,2.308995724E-1,6.588958502E-1,5.600839481E-2
1.033730954E1,-8.274679631E-2,-1.571649611E-1,-3.272149563E-1
1.037704054E1,-1.714336127E-1,-2.030893788E-2,6.099768728E-2
1.041677054E1,-4.838926345E-2,8.211827278E-2,2.085427791E-1
1.045650054E1,7.325036824E-2,-2.391149476E-2,2.589826882E-1
1.049623154E1,-8.856146038E-2,-2.026877552E-1,4.859584868E-1
1.053596154E1,-1.502572149E-1,-2.818710208E-1,3.769489229E-1
1.057569154E1,4.364904016E-2,-1.537306011E-1,-3.001145087E-4
1.061542212E1,4.277253896E-2,-1.404497772E-1,3.333909810E-2
1.065515212E1,7.076595724E-2,-8.080276847E-2,1.608050466E-1
1.069488312E1,2.186505198E-1,-2.276588082E-1,1.648586839E-1
1.073461312E1,1.025446132E-1,-5.111275613E-2,3.595785499E-1
1.077434312E1,3.122149110E-1,-2.866838276E-1,6.146768332E-1
1.081407412E1,1.855715394E0,-2.370009661E0,-1.393273622E-1
1.085380412E1,-2.568676770E-1,-6.644963622E-1,-1.437310874E-1
1.089353512E1,5.747869611E-2,-5.999904275E-1,1.127490774E-1
1.093326513E1,-3.289620578E-2,-6.928207874E-1,2.351294458E-2
1.097299512E1,4.120335914E-3,-8.495656252E-1,6.486154348E-2
1.101272613E1,-3.962933645E-2,-6.560413837E-1,3.986781090E-2
1.105245612E1,1.431016624E-2,-4.958557487E-1,-1.475281082E-2
1.109218712E1,9.452287108E-2,-1.448593438E-1,9.880729020E-2
1.113191712E1,1.293232441E-1,-7.017967850E-2,1.199194789E-1
1.117164712E1,5.184972286E-2,3.671909496E-2,5.898737162E-2
1.121137812E1,-1.463662717E-3,-9.211964905E-2,-6.329274923E-2
1.125110812E1,-7.134572417E-2,-4.564502537E-1,-1.516907662E-2
1.129083912E1,-9.221327305E-2,-7.215713263E-1,9.117032588E-2
1.133056912E1,8.338607103E-2,-9.433140755E-1,1.090692915E-2
1.137029912E1,2.198174298E-1,-1.149178386E0,-5.329523236E-2
1.141003013E1,1.916172951E-1,-9.659321904E-1,3.265542090E-1
1.144976012E1,-7.509817183E-2,-4.470062554E-1,5.089625716E-1
1.148949113E1,-4.553652927E-2,-1.213160604E-1,4.349079430E-1
