"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.578036662E1,2.664172745E1,4.037243652E1,-4.468887329E0
1.582009762E1,2.830774689E1,3.868747330E1,-7.877304077E0
1.585982762E1,2.748341370E1,3.947646332E1,-7.402877808E0
1.589955763E1,2.444025421E1,4.160974884E1,-5.924392700E0
1.593928762E1,2.180387497E1,4.305608368E1,-4.785095215E0
1.597901862E1,1.811383057E1,4.475299454E1,-4.935989380E0
1.601874862E1,1.439152145E1,4.600731659E1,-5.505691528E0
1.605847862E1,1.136539078E1,4.673814392E1,-6.499496460E0
1.609820863E1,7.951869965E0,4.728303528E1,-7.846969604E0
1.613793862E1,5.514163971E0,4.730775452E1,-9.439788818E0
1.617766963E1,5.065631866E0,4.709048462E1,-1.053295898E1
1.621739962E1,6.407951355E0,4.686924744E1,-1.163912964E1
1.625712962E1,8.527267456E0,4.634526443E1,-1.165866089E1
1.629685962E1,7.840518951E0,4.677375793E1,-1.141658020E1
1.633658962E1,5.878162384E0,4.720517349E1,-1.060501099E1
1.637632063E1,4.732009888E0,4.729217148E1,-9.605117798E0
1.641605062E1,4.270023346E0,4.716636658E1,-1.078385925E1
1.645578062E1,5.208759308E0,4.701612854E1,-1.183894348E1
1.649551062E1,1.086612320E1,4.596347809E1,-1.159178162E1
1.653524062E1,1.620698547E1,4.453548431E1,-1.166075134E1
1.657497062E1,2.205242920E1,4.223977661E1,-1.030494690E1
1.661470150E1,2.633973694E1,3.940803528E1,-1.065216064E1
