Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
139.6952037,51.93064288,4.454492791,-0.1011704132,2.726017707,154.438604,4.831234866,3.237855263,2024-06-05 18:36:51.695204
140.6952136,51.93061607,4.45451291,-0.1631941451,2.821579955,154.2874451,4.851357756,3.207626062,2024-06-05 18:36:52.695214
141.6951915,51.93060338,4.454542038,-0.3863182515,2.694443154,145.9411108,4.84965717,3.210196625,2024-06-05 18:36:53.695191
142.6951995,51.93059233,4.454571666,-0.009549103677,2.706141231,138.6280849,4.844991617,3.217233791,2024-06-05 18:36:54.695200
143.6952064,51.93057087,4.454585854,0.284277847,2.673318382,146.2492111,4.846863447,3.214413128,2024-06-05 18:36:55.695206
144.6951867,51.93054854,4.454599018,-0.4917851295,2.715911587,152.5236113,4.849298306,3.210738696,2024-06-05 18:36:56.695187
145.6951953,51.9305158,4.454593668,-0.3026808398,2.958917046,166.5080958,4.857512531,3.198297835,2024-06-05 18:36:57.695195
146.6952046,51.93049468,4.454612805,-0.6013080636,2.910446252,160.5918661,4.847690135,3.213166257,2024-06-05 18:36:58.695205
147.6951834,51.93047845,4.454653067,-0.4330869773,2.900750754,145.6720584,4.835769878,3.23107826,2024-06-05 18:36:59.695183
148.6951644,51.93046163,4.454674199,0.654934613,2.770674121,144.5407047,4.835221833,3.231898337,2024-06-05 18:37:00.695164
149.6951461,51.93043386,4.454678674,0.7957486315,2.820098185,155.2540741,4.837607055,3.228326968,2024-06-05 18:37:01.695146
150.6951264,51.9304091,4.454704308,0.2940070806,2.898972545,153.0698142,4.833319519,3.234742564,2024-06-05 18:37:02.695126
151.6951078,51.93038916,4.454730578,0.08380306046,2.852193362,148.2345992,4.838012721,3.227719001,2024-06-05 18:37:03.695108
152.6950885,51.9303665,4.454741031,0.6467063967,2.82015437,151.4743168,4.843334769,3.219727527,2024-06-05 18:37:04.695088
153.6950697,51.9303399,4.454757809,0.1621565707,2.970095099,152.7387013,4.839954315,3.224806856,2024-06-05 18:37:05.695070
154.6950505,51.93032845,4.454782967,-0.2027619723,2.598717309,144.1957051,4.824289403,3.248194697,2024-06-05 18:37:06.695051
155.6950321,51.93030055,4.454799287,-0.05965340603,2.781901343,150.7386231,4.817219607,3.258670325,2024-06-05 18:37:07.695032
156.6950133,51.93027592,4.45482322,0.3632165138,2.891980538,149.4675292,4.808306006,3.271808428,2024-06-05 18:37:08.695013
157.6949935,51.93025371,4.454837831,-0.235702971,2.808866784,152.1214864,4.798962349,3.285498046,2024-06-05 18:37:09.694994
158.6949747,51.93023702,4.454850402,-1.164969808,2.50026565,154.4319622,4.7913356,3.296610411,2024-06-05 18:37:10.694975
159.6949565,51.93020856,4.454865001,-0.2724868907,2.805824901,159.2502139,4.788583917,3.300606172,2024-06-05 18:37:11.694956
160.6949368,51.93018883,4.454888376,-0.4023887962,2.845700019,154.0202642,4.800173489,3.283728294,2024-06-05 18:37:12.694937
161.6949184,51.93017325,4.454915594,-0.4853698602,2.839898043,147.015989,4.816901609,3.259140365,2024-06-05 18:37:13.694918
162.6948986,51.93015159,4.454933546,-1.336816301,2.849378202,147.7989133,4.826822879,3.244428753,2024-06-05 18:37:14.694899
163.69488,51.9301308,4.454950428,-1.009111759,2.853989114,150.2319721,4.827119581,3.243987298,2024-06-05 18:37:15.694880
164.6948609,51.93011428,4.454967954,-0.4202977708,2.724756331,147.7762114,4.829421635,3.240559165,2024-06-05 18:37:16.694861
165.6948422,51.93009746,4.454997822,-0.8737386335,2.738150719,138.5988062,4.826123142,3.245469526,2024-06-05 18:37:17.694842
166.694823,51.9300714,4.455032383,-1.003663259,2.982896058,138.6599488,4.843348402,3.219707019,2024-06-05 18:37:18.694823
167.6948037,51.93004403,4.455050891,-0.1985437125,2.994748433,144.0933144,4.836955597,3.229302956,2024-06-05 18:37:19.694804
168.694785,51.93001835,4.455075615,-0.2150910748,3.068954196,145.95064,4.848903838,3.211334397,2024-06-05 18:37:20.694785
169.6947663,51.92999079,4.455091274,-0.2825491354,3.022118526,152.2982343,4.835479182,3.231513285,2024-06-05 18:37:21.694766
170.6947471,51.92996613,4.455104915,0.05210630503,2.940932435,155.6903863,4.831908249,3.236850276,2024-06-05 18:37:22.694747
171.6947278,51.92993532,4.455135703,-0.1570080603,3.222083913,153.4814862,4.828531512,3.241885326,2024-06-05 18:37:23.694728
172.6947087,51.9299129,4.455160437,-0.7993550655,3.187597286,151.2260543,4.83257293,3.235857832,2024-06-05 18:37:24.694709
173.6946901,51.92989302,4.455193945,-0.4244234581,3.189983361,145.7292108,4.837447616,3.228565872,2024-06-05 18:37:25.694690
174.6946704,51.92987583,4.455209878,-0.4437154233,2.863930539,147.1952359,4.836938755,3.229328183,2024-06-05 18:37:26.694670
175.6946517,51.92985645,4.455239193,-0.2159324614,2.864048692,143.1617012,4.832822776,3.23548467,2024-06-05 18:37:27.694652
176.6946325,51.92983395,4.45525961,-0.09862643294,2.831174299,145.7059858,4.823391851,3.249527363,2024-06-05 18:37:28.694633
177.6946135,51.92981566,4.455280778,0.4084767168,2.730290102,146.3767769,4.805535746,3.275875948,2024-06-05 18:37:29.694614
