Time (s),X (hPa),Datetime
160.9315412,1009.854584,2024-06-04 14:51:10.931541
162.0076222,1009.854584,2024-06-04 14:51:12.007622
163.0837142,1009.854584,2024-06-04 14:51:13.083714
164.1598432,1009.856873,2024-06-04 14:51:14.159843
165.2359372,1009.857101,2024-06-04 14:51:15.235937
166.3120572,1009.85733,2024-06-04 14:51:16.312057
167.3881812,1009.85733,2024-06-04 14:51:17.388181
168.4642602,1009.85733,2024-06-04 14:51:18.464260
169.5403672,1009.854813,2024-06-04 14:51:19.540367
170.6164672,1009.854584,2024-06-04 14:51:20.616467
171.6925942,1009.854584,2024-06-04 14:51:21.692594
172.7686922,1009.853439,2024-06-04 14:51:22.768692
173.8447792,1009.853439,2024-06-04 14:51:23.844779
174.9209092,1009.854584,2024-06-04 14:51:24.920909
175.9970252,1009.854584,2024-06-04 14:51:25.997025
177.0731412,1009.854507,2024-06-04 14:51:27.073141
178.1492322,1009.852905,2024-06-04 14:51:28.149232
179.2252882,1009.852829,2024-06-04 14:51:29.225288
180.3013332,1009.852829,2024-06-04 14:51:30.301333
181.3773932,1009.853668,2024-06-04 14:51:31.377393
182.4534362,1009.853668,2024-06-04 14:51:32.453436
183.5294892,1009.856262,2024-06-04 14:51:33.529489
184.6054992,1009.856491,2024-06-04 14:51:34.605499
185.6815322,1009.859161,2024-06-04 14:51:35.681532
186.7575422,1009.859161,2024-06-04 14:51:36.757542
187.8335382,1009.856186,2024-06-04 14:51:37.833538
188.9096122,1009.854965,2024-06-04 14:51:38.909612
189.9856432,1009.853973,2024-06-04 14:51:39.985643
191.0617242,1009.851761,2024-06-04 14:51:41.061724
192.1377662,1009.850922,2024-06-04 14:51:42.137766
193.2137912,1009.850922,2024-06-04 14:51:43.213791
194.2898162,1009.849548,2024-06-04 14:51:44.289816
195.3658582,1009.847336,2024-06-04 14:51:45.365858
196.4419082,1009.843369,2024-06-04 14:51:46.441908
197.5179722,1009.843369,2024-06-04 14:51:47.517972
198.5940412,1009.842911,2024-06-04 14:51:48.594041
199.6700962,1009.843369,2024-06-04 14:51:49.670096
200.7461592,1009.842911,2024-06-04 14:51:50.746159
201.8222032,1009.8423,2024-06-04 14:51:51.822203
