"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.118149437E1,-9.114546204E0,-1.687934921E1,1.300720139E1
1.122179263E1,-2.905009003E0,-1.265648071E1,3.237916718E0
1.126209462E1,-3.124452667E0,-5.147495728E0,1.278790741E0
1.130239663E1,1.550326080E0,-1.611399078E1,5.796546021E0
1.134269862E1,-8.684939575E-1,-6.833739166E0,3.792663116E0
1.138299962E1,-3.141966248E0,-1.009859985E1,9.533674622E-1
1.142330163E1,-3.996838531E0,-1.065080154E1,5.517526245E-1
1.146360363E1,-1.466650085E0,-9.110354919E0,4.655319214E-2
1.150390562E1,2.219883728E-1,-7.648345184E0,-6.228547668E-1
1.154420763E1,2.799179077E-2,-9.177714844E0,1.439107361E0
1.158450863E1,-8.424481201E-1,-9.552834778E0,-8.125103760E-1
1.162481062E1,-1.783092041E0,-9.314380646E0,-3.620970154E-1
1.166511262E1,-9.830058289E-1,-9.751172333E0,-1.043480072E0
1.170541463E1,-2.779719543E-1,-1.009395950E1,-6.846762085E-1
1.174571662E1,5.804928589E-1,-9.772727509E0,1.856140137E-1
1.178601862E1,7.915539551E-1,-9.263785858E0,8.918453979E-1
1.182631963E1,-6.345304871E-1,-9.410780182E0,3.347039795E-1
1.186662162E1,-2.585124207E-1,-9.343420258E0,1.929487610E-1
1.190692362E1,-8.574169922E-1,-9.343420258E0,2.022294617E-1
1.194722563E1,-1.574126587E0,-9.246871033E0,7.635621643E-1
1.198752762E1,-1.934277649E0,-9.820927277E0,3.881428528E-1
1.202782962E1,-1.025218048E0,-1.018422180E1,5.037025452E-1
1.206813063E1,-6.727011108E-1,-9.979747009E0,2.131717072E0
1.210843262E1,-1.352437592E0,-1.549248322E1,1.036893768E0
1.214873462E1,-2.365231476E0,-1.223465790E1,2.164648590E0
1.218903663E1,-4.188290405E-1,-1.102382584E1,2.395019531E0
1.222934162E1,6.290219421E0,-1.102517303E1,1.582658844E0
1.226964363E1,2.502795410E0,-9.443861389E0,1.869312744E0
1.230994562E1,-1.084045715E0,-1.101349731E1,2.307900696E0
1.235024662E1,9.430389404E-3,-7.708220673E0,1.449286194E0
1.239054863E1,5.254074097E-2,-7.079528046E0,1.934577026E0
1.243085062E1,1.298849030E0,-5.309458923E0,1.606908417E0
1.247115262E1,2.190844116E0,-4.336182861E0,3.204536133E0
1.251145463E1,5.013075256E-1,-5.665718079E0,4.580923920E0
1.255175662E1,-2.459086304E0,-8.855884094E0,6.903344421E0
1.259205762E1,3.206631775E0,-1.974484039E1,9.191186829E0
1.263235963E1,1.481499207E1,-6.411467285E0,-4.207300873E0
1.267266162E1,-1.061951660E1,-1.864777176E1,-5.411696320E0
1.271296362E1,6.656657410E-1,-9.357041931E0,-2.981949005E0
1.275326563E1,-1.013392639E0,-8.054450684E0,1.191671906E0
1.279356762E1,-1.005758514E0,-1.106259521E1,1.664089508E0
1.283386962E1,-2.501448212E0,-9.006021881E0,5.144651642E0
1.287417063E1,6.661148071E-1,-1.265288818E1,7.576943665E0
1.291447262E1,-3.547622681E-2,-7.959398346E0,-9.753717041E-1
1.295477462E1,2.883004761E0,-1.008527756E1,1.269016068E1
1.299507663E1,-2.812651062E-1,-8.877588959E0,-7.987988892E0
1.303537862E1,3.522175598E0,1.231788483E0,3.874842224E0
1.307568062E1,9.840536499E-1,-3.910767517E0,4.493505707E0
1.311598163E1,-7.339237976E-1,-1.147184418E1,7.578739929E0
1.315628363E1,-4.601431274E-1,-1.762434998E1,6.027066650E0
1.319658562E1,9.854307861E0,-6.321654053E0,2.227368164E-1
1.323688508E1,-5.159770203E0,-1.678220123E1,1.614692230E0
1.327718708E1,6.971901855E0,-6.897207184E0,5.011578369E-1
1.331748908E1,7.807763672E-1,-8.649912415E0,3.363804932E0
1.335779108E1,-2.961291962E0,-1.148561554E1,2.085313568E0
1.339809208E1,-2.324665833E0,-1.089943451E1,8.779243469E-1
1.343839408E1,-1.203497314E-1,-9.520651703E0,2.333647156E-1
1.347869608E1,6.957531738E-1,-9.341773682E0,2.791694641E-1
1.351899808E1,5.063969421E-1,-9.715546417E0,2.561174011E-1
1.355930008E1,1.574276276E0,-8.313711548E0,1.842668152E-1
1.359960208E1,2.173031158E0,-8.121810608E0,-5.047503662E-1
1.363990408E1,2.333946533E0,-8.161627808E0,-2.475851440E-1
1.368020508E1,2.587968292E0,-1.180684753E1,4.954696655E-1
1.372050708E1,2.211501160E0,-1.068343369E1,4.007167053E-1
1.376080908E1,2.188149719E0,-9.961484985E0,-3.492237854E-1
1.380111108E1,2.603685608E0,-1.197988770E1,2.778522034E0
1.384141308E1,3.889212341E0,-1.129146927E1,2.451302490E0
1.388171508E1,-1.169667664E0,-9.778864746E0,4.062102814E0
1.392201708E1,-4.066593475E0,-8.031847687E0,6.932084656E0
1.396231808E1,7.834707642E-1,-3.679648132E0,2.237097931E0
1.400262008E1,2.492317200E-1,-3.753594360E0,3.402125244E0
1.404292208E1,-2.104623413E-1,-4.316124573E0,5.922733612E0
1.408322408E1,1.756447449E0,-1.471559875E1,4.277504883E0
1.412352608E1,7.224576416E0,-1.681154022E1,3.777694244E0
1.416382808E1,-1.908830566E0,-7.932154999E0,1.968706055E0
1.420413008E1,-2.101330261E0,-8.428522797E0,1.025367737E0
1.424443146E1,-6.855743408E-1,-1.166284698E1,-8.632548523E-1
1.428473346E1,7.469467163E-1,-1.128233826E1,1.482666779E0
1.432503546E1,8.304730225E-1,-8.667725372E0,3.113525391E-1
1.436533746E1,5.743556213E-1,-8.328231354E0,4.060905304E0
1.440563946E1,5.927673340E-1,-1.004366409E1,1.460812225E0
1.444594146E1,-2.459385681E-1,-9.440568237E0,1.293609924E0
1.448624346E1,-1.985770569E0,-9.629625092E0,7.813751221E-1
1.452654446E1,-2.247127075E0,-1.038031403E1,7.795788574E-1
1.456684646E1,-5.502557373E-1,-9.417067108E0,1.168320465E0
1.460714846E1,1.307980042E0,-9.184600525E0,1.770967255E0
1.464745046E1,8.735833740E-1,-8.953780518E0,3.672014008E0
1.468775246E1,-2.685415649E-1,-1.110765152E1,4.935087433E0
1.472805446E1,-5.743556213E-1,-8.188721466E0,3.966900787E0
1.476835646E1,6.477030945E-1,-9.801916809E0,2.930605774E0
1.480865846E1,3.511847076E0,-1.125240051E1,4.359833679E0
1.484895946E1,4.493056641E0,-9.703571320E0,4.444407806E0
1.488926146E1,5.012027435E0,-8.567284241E0,3.277584229E0
1.492956346E1,4.368665314E0,-8.950487366E0,1.878443756E0
1.496986546E1,3.509452057E0,-7.742050323E0,1.855541382E0
1.501016746E1,1.753603363E0,-7.826624451E0,2.875969391E0
1.505046946E1,-3.725752258E-1,-6.639143829E0,3.467539215E0
1.509077146E1,1.078058167E0,-1.008168503E1,5.397326202E0
1.513107246E1,4.446653137E0,-1.039917480E1,5.377567291E0
1.517137446E1,5.294340363E0,-1.056652679E1,4.500241699E0
1.521167521E1,1.740730133E0,-8.556656342E0,3.312910767E0
1.525197721E1,-4.221221924E-2,-8.920250244E0,1.463207245E0
1.529227921E1,2.751278687E-1,-8.831634521E0,2.314636688E0
1.533258121E1,1.040186920E0,-8.929530945E0,3.657643890E0
1.537288321E1,1.895059204E0,-7.618557129E0,2.996618500E0
1.541318421E1,1.239871674E0,-7.888146515E0,3.883224792E0
1.545348621E1,1.246308289E0,-7.808063049E0,3.860322418E0
1.549378821E1,1.884431305E0,-7.989934845E0,3.525169373E0
1.553409021E1,1.949695587E0,-8.687334595E0,3.254681854E0
1.557439221E1,2.143093414E0,-9.627978516E0,3.070564728E0
1.561469421E1,3.104843445E0,-1.031250504E1,2.907853088E0
1.565499621E1,2.401156769E0,-1.057954971E1,2.480791168E0
1.569529721E1,1.875150604E0,-9.473649445E0,1.927990723E0
1.573559921E1,7.447013855E-1,-1.026475433E1,1.675615540E0
1.577590121E1,7.761360168E-1,-1.162632294E1,1.260828094E0
1.581620321E1,1.427431641E0,-8.680598602E0,6.408174133E-1
1.585650521E1,7.834707642E-1,-9.114695892E0,1.448088684E0
1.589680721E1,2.830613708E-1,-1.035591476E1,9.108558655E-1
1.593710921E1,1.043779449E0,-9.632169800E0,9.135502625E-1
1.597741121E1,5.014572144E-2,-1.011731094E1,8.280780029E-1
1.601771221E1,-1.773811340E-1,-1.014410522E1,9.901908875E-1
1.605801421E1,4.779560852E-1,-9.343719635E0,-1.796264648E-3
1.609831621E1,2.421215057E0,-9.413923645E0,1.122216339E0
1.613861821E1,1.668879547E0,-9.659862213E0,2.805316315E0
1.617892021E1,7.113208008E-1,-9.423204346E0,-8.891510010E-2
1.621922233E1,5.213658142E-1,-9.988578644E0,1.484762421E0
1.625952433E1,-1.670675812E0,-9.889185333E0,1.679208069E0
1.629982533E1,3.658392334E-1,-9.878407745E0,1.539548492E0
