"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.289568342E1,4.642492676E1,2.701343155E1,-3.302953720E1
1.293598042E1,4.614401245E1,2.684729767E1,-3.298765182E1
1.297627742E1,4.643173218E1,2.697980499E1,-3.303016281E1
1.301657442E1,4.620837402E1,2.698373032E1,-3.288676453E1
1.305687142E1,4.629605103E1,2.697955704E1,-3.319893646E1
1.309716842E1,4.619653320E1,2.701945496E1,-3.295868301E1
1.313746542E1,4.651547241E1,2.703929520E1,-3.315272522E1
1.317776242E1,4.635888672E1,2.715962219E1,-3.305635834E1
1.321805942E1,4.617657471E1,2.715448761E1,-3.301021194E1
1.325835642E1,4.626727295E1,2.723241425E1,-3.299092484E1
1.329865342E1,4.640533447E1,2.731528854E1,-3.291233826E1
1.333895142E1,4.635385132E1,2.724577713E1,-3.288704681E1
1.337924842E1,4.628744507E1,2.723635864E1,-3.316944504E1
1.341954542E1,4.632632446E1,2.727421188E1,-3.290614319E1
1.345984242E1,4.618530273E1,2.714411545E1,-3.301201248E1
1.350013942E1,4.627532959E1,2.709160233E1,-3.318365479E1
1.354043642E1,4.631323242E1,2.707258606E1,-3.314326096E1
1.358073358E1,4.635028076E1,2.714982605E1,-3.330300522E1
1.362103058E1,4.623361206E1,2.720254898E1,-3.325782394E1
1.366132758E1,4.642138672E1,2.723828506E1,-3.307194519E1
1.370162458E1,4.631170654E1,2.705401230E1,-3.318564987E1
1.374192158E1,4.649676514E1,2.720166397E1,-3.307923508E1
1.378221858E1,4.642272949E1,2.723121643E1,-3.307617188E1
1.382251558E1,4.651553345E1,2.704836273E1,-3.316444397E1
1.386281258E1,4.647576904E1,2.701171112E1,-3.317158890E1
1.390310958E1,4.644305420E1,2.713644409E1,-3.352532196E1
1.394340658E1,4.640747070E1,2.722019958E1,-3.323698044E1
1.398370358E1,4.660189819E1,2.722408676E1,-3.339552307E1
1.402400058E1,4.652023315E1,2.703503418E1,-3.333169174E1
1.406429758E1,4.645605469E1,2.714272690E1,-3.332596207E1
1.410459458E1,4.650354004E1,2.712606812E1,-3.317589951E1
1.414489158E1,4.638796997E1,2.704815674E1,-3.337001801E1
1.418518958E1,4.634725952E1,2.709109879E1,-3.327358246E1
1.422548658E1,4.625817871E1,2.725670624E1,-3.339408493E1
1.426578358E1,4.619369507E1,2.727876663E1,-3.330783081E1
1.430608058E1,4.630578613E1,2.722478485E1,-3.328197479E1
1.434637758E1,4.644760132E1,2.710041809E1,-3.305607986E1
1.438667458E1,4.634912109E1,2.704589462E1,-3.297179413E1
1.442697158E1,4.644082642E1,2.708939743E1,-3.322930145E1
1.446726858E1,4.631246948E1,2.705690002E1,-3.312052155E1
1.450756558E1,4.643502808E1,2.711924362E1,-3.327805710E1
1.454786258E1,4.635357666E1,2.712896729E1,-3.327101517E1
1.458815958E1,4.634118652E1,2.717998123E1,-3.315251160E1
1.462845658E1,4.643255615E1,2.705173492E1,-3.306113434E1
1.466875358E1,4.633868408E1,2.702961731E1,-3.300786591E1
1.470905058E1,4.641534424E1,2.706111145E1,-3.330374527E1
1.474934758E1,4.636935425E1,2.704330826E1,-3.319905853E1
1.478964458E1,4.643432617E1,2.710228348E1,-3.326818848E1
1.482994158E1,4.637973022E1,2.699958038E1,-3.321611786E1
1.487023858E1,4.640844727E1,2.707228470E1,-3.320271683E1
1.491053558E1,4.656445312E1,2.699484253E1,-3.305036545E1
1.495083258E1,4.667770386E1,2.713204193E1,-3.304829025E1
1.499112958E1,4.675997925E1,2.701222992E1,-3.312129593E1
1.503142658E1,4.672076416E1,2.710322952E1,-3.304999542E1
1.507172358E1,4.688848877E1,2.706954575E1,-3.283131409E1
1.511202058E1,4.685675049E1,2.715708542E1,-3.292723465E1
1.515231758E1,4.683953857E1,2.704085922E1,-3.301126099E1
1.519261458E1,4.677362061E1,2.714372635E1,-3.294858932E1
1.523291158E1,4.675689697E1,2.711043930E1,-3.297073364E1
1.527320958E1,4.659918213E1,2.710331726E1,-3.325357056E1
1.531350658E1,4.663339233E1,2.708558655E1,-3.340293503E1
1.535380358E1,4.653921509E1,2.698326492E1,-3.342005539E1
1.539410058E1,4.666857910E1,2.708428192E1,-3.337633514E1
1.543439758E1,4.658157349E1,2.704179764E1,-3.329286194E1
