"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.116291117E1,-4.838661291E-3,-5.689680576E-3,-8.982375148E-4
1.120320817E1,-5.765600130E-3,2.216175199E-5,1.972888596E-3
1.124350517E1,-1.272364170E-3,7.023881190E-4,2.247938886E-3
1.128380217E1,-3.527807305E-3,6.003073417E-3,-6.466919556E-3
1.132409917E1,5.651238607E-4,9.142987430E-3,-2.952659037E-3
1.136439617E1,-2.854452236E-3,-1.361514442E-4,-1.809610636E-3
1.140469317E1,1.210674178E-3,1.337798312E-4,-1.332391636E-3
1.144499017E1,4.474520683E-3,-5.594711285E-3,-3.752108663E-3
1.148528717E1,5.121008959E-3,-3.461617045E-3,-1.429867116E-3
1.152558417E1,5.613192450E-3,-6.258194800E-3,-2.609122545E-3
1.156588042E1,5.000345991E-4,-2.856738865E-5,-3.143846523E-3
1.160617742E1,-3.775890451E-3,1.165206544E-3,-4.126830958E-3
1.164647442E1,-4.695321899E-3,9.298339486E-3,-8.116485551E-3
1.168677142E1,-3.943199990E-4,2.988445573E-3,-4.588395357E-3
1.172706842E1,-1.549360342E-3,2.749884967E-3,-1.001043478E-3
1.176736542E1,-2.276797080E-3,3.018500283E-3,-2.015979117E-4
1.180766342E1,1.051714411E-3,-5.449795630E-3,-4.495968577E-3
1.184796042E1,5.596023984E-3,1.122595835E-2,-8.101263666E-4
1.188825742E1,2.847217722E-3,3.945110366E-4,-2.307382645E-3
1.192855442E1,2.007086761E-3,-1.143282279E-4,-3.610424465E-3
1.196885142E1,-9.462241083E-3,1.662625000E-4,-1.842379337E-3
1.200914842E1,-5.706570111E-3,7.596435491E-3,-9.752069018E-4
1.204944542E1,8.577434928E-4,1.093833707E-3,4.616859369E-3
1.208974242E1,2.031954564E-2,-7.002055179E-3,1.166615839E-4
1.213003942E1,1.824390702E-2,-6.947186310E-3,-7.214430952E-4
1.217033642E1,4.418266471E-3,4.665367771E-3,5.782023538E-3
1.221063342E1,2.197877038E-3,8.149353787E-3,2.298121154E-2
1.225093042E1,2.328074537E-3,5.089640617E-3,7.317038253E-3
1.229122742E1,7.684679702E-3,1.609340310E-2,-7.352698594E-3
1.233152442E1,-1.457934640E-2,1.596690342E-2,-4.725490231E-3
1.237182142E1,-2.224898525E-2,1.409629919E-2,3.156135092E-3
1.241211842E1,-8.683200926E-3,2.578369342E-3,2.622195054E-3
1.245241542E1,1.065124106E-2,-1.582180616E-3,-1.184765482E-3
1.249271242E1,2.055155300E-2,-4.404135980E-4,5.243234802E-3
1.253300942E1,1.294365525E-2,-5.281652790E-3,3.630170133E-3
1.257330742E1,1.028647646E-2,1.239697449E-2,-4.570000805E-3
1.261360442E1,5.878881202E-4,5.313193891E-3,1.872431749E-4
1.265390142E1,2.312987577E-3,2.370310482E-3,-5.478408653E-3
1.269419842E1,-7.088360842E-3,1.005616225E-2,-1.893762732E-3
1.273449542E1,-1.248348504E-2,6.242491771E-3,-2.696948359E-3
1.277479242E1,-7.021060213E-3,6.800294854E-3,3.374788444E-3
1.281508942E1,7.392882253E-5,-6.391125266E-3,-3.754509147E-3
1.285538642E1,1.545499079E-3,-1.275483053E-3,-4.848245997E-3
1.289568342E1,-2.969689667E-3,-4.007968120E-3,-6.586118834E-4
1.293598042E1,2.679411555E-3,-5.538686179E-3,5.622253753E-3
1.297627742E1,1.028423756E-2,-1.243583113E-2,-1.462596934E-3
1.301657442E1,5.304392893E-3,-1.253117248E-2,-5.801418796E-3
1.305687142E1,1.684864692E-4,1.085303724E-3,1.080189249E-3
1.309716842E1,-2.906742506E-3,4.723295569E-3,1.869303640E-3
1.313746542E1,2.211617306E-3,-4.927637056E-4,-4.368360154E-3
1.317776242E1,2.045247005E-3,-1.156270970E-3,-6.090113427E-3
1.321805942E1,-3.157894360E-3,3.096499480E-3,-9.864000604E-4
1.325835642E1,-1.738469698E-3,-1.337209251E-3,-2.537876833E-3
1.329865342E1,-1.778141246E-3,-1.411130652E-4,7.715604734E-4
1.333895142E1,-5.079144612E-3,1.650257967E-3,-6.059976295E-3
1.337924842E1,3.202266991E-3,-2.873130143E-4,1.148635056E-5
1.341954542E1,-3.322144505E-3,-8.097426035E-4,-1.435889513E-3
1.345984242E1,3.150748671E-5,-2.862475812E-4,1.078082365E-3
1.350013942E1,-5.819820333E-3,-2.955623902E-3,1.946229720E-3
1.354043642E1,-2.156217583E-3,7.113879547E-4,-8.700357284E-4
1.358073358E1,-4.396012984E-3,4.212493077E-3,9.832778014E-4
1.362103058E1,1.311658183E-3,3.754559439E-3,4.446456674E-3
1.366132758E1,1.152008399E-2,1.583749428E-3,4.208569881E-3
1.370162458E1,6.110643968E-3,-4.841359332E-4,1.385959797E-3
1.374192158E1,4.232111387E-3,-2.999742515E-3,2.896222519E-3
1.378221858E1,4.109011963E-3,-3.837589175E-3,3.346845042E-3
1.382251558E1,5.761344917E-3,-4.104009829E-3,-1.329160761E-3
1.386281258E1,-7.296084659E-4,-9.556291625E-4,-3.172859317E-3
1.390310958E1,-7.819696330E-3,3.318089992E-3,-1.918788650E-3
1.394340658E1,-4.753219895E-3,2.239737194E-3,6.235046894E-4
1.398370358E1,6.544314325E-3,-4.526919685E-3,1.069282065E-3
1.402400058E1,5.497896578E-3,-6.022034679E-3,8.623703034E-4
1.406429758E1,-1.738990541E-4,-3.238247707E-3,2.010474913E-3
1.410459458E1,-6.000081077E-3,6.036080886E-3,-1.443116227E-3
1.414489158E1,4.927515984E-4,2.632439602E-3,2.826001728E-4
1.418518958E1,4.116325639E-3,-8.537513204E-4,-1.757667400E-3
1.422548658E1,-1.672633691E-3,-8.653476834E-4,-1.583484700E-3
1.426578358E1,-1.931226812E-3,1.182356384E-3,1.594465342E-3
1.430608058E1,-6.552158855E-3,-1.454658806E-3,2.557417611E-3
1.434637758E1,-1.018904848E-3,3.462934867E-3,2.434712369E-3
1.438667458E1,-2.692961833E-3,1.063226722E-3,-3.037470160E-4
1.442697158E1,5.060057621E-3,-1.271092333E-3,-1.205984881E-4
1.446726858E1,-1.408965560E-3,-3.319579642E-3,2.106587635E-5
1.450756558E1,-7.597792428E-4,1.489798538E-3,-2.161747776E-3
1.454786258E1,1.354617300E-3,2.453557681E-3,2.611538512E-4
1.458815958E1,8.361563087E-3,-8.665231057E-3,2.540922142E-4
1.462845658E1,4.130849615E-3,1.120151952E-3,-1.828650478E-3
1.466875358E1,-4.253221676E-3,-1.270544250E-3,-7.650309708E-4
1.470905058E1,-2.713894006E-3,1.442888286E-3,6.001886213E-4
1.474934758E1,2.137740143E-3,1.072271168E-2,-4.053337499E-3
1.478964458E1,-2.623945940E-3,-3.780185711E-3,-4.339106381E-3
1.482994158E1,1.150335558E-2,3.916196153E-2,9.049159708E-4
1.487023858E1,3.018713789E-3,4.853187501E-2,1.817180775E-2
1.491053558E1,2.256558463E-2,5.684981123E-2,-6.822556606E-4
1.495083258E1,2.059412375E-2,5.080937967E-2,-1.214239094E-2
1.499112958E1,3.982419614E-3,3.794552013E-2,-9.689893574E-3
1.503142658E1,-2.617338113E-2,2.345951647E-2,4.653899930E-3
1.507172358E1,-1.028987020E-2,-5.339869298E-3,6.269599311E-3
1.511202058E1,9.693615139E-3,-2.012669295E-2,3.413112834E-3
1.515231758E1,1.499838009E-2,-2.013347857E-2,3.577692201E-3
1.519261458E1,2.467568405E-2,-2.648220956E-2,-1.914890890E-5
1.523291158E1,2.282182500E-2,-3.740410879E-2,2.479437040E-3
1.527320958E1,4.677566234E-3,-3.608980775E-2,7.347663399E-3
1.531350658E1,-4.444149323E-3,-3.089055046E-2,1.192194037E-2
1.535380358E1,-1.344085578E-2,-2.514624782E-2,9.493940510E-3
1.539410058E1,2.043674467E-4,-4.463211633E-3,-3.991503734E-3
1.543439758E1,-2.007347066E-3,3.785741283E-3,-1.337682921E-2
