"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.316742040E2,5.235503139E1,4.952644910E0,-4.339717500E-1,4.369999886E0,2.789999962E1,6.777790070E0,5.868425846E0
2.326777432E2,5.235507329E1,4.952669190E0,-5.255041810E-2,4.769999981E0,2.570000076E1,7.742200375E0,6.038005829E0
2.336754524E2,5.235511156E1,4.952698430E0,-1.126209522E0,4.400000095E0,2.879999924E1,8.261096001E0,6.146652699E0
2.346760847E2,5.235514676E1,4.952753660E0,-1.054899520E0,5.070000172E0,3.929999924E1,7.052809715E0,5.627330303E0
2.356739970E2,5.235517949E1,4.952821780E0,-5.862467381E-1,5.289999962E0,4.400000000E1,6.421799183E0,5.261698246E0
2.366739269E2,5.235521492E1,4.952888080E0,-1.342322604E0,5.530000210E0,4.409999847E1,5.748538494E0,4.872083187E0
2.376775777E2,5.235525227E1,4.952950230E0,-1.235361016E0,5.420000076E0,4.500000000E1,6.014972210E0,5.071698189E0
2.386768628E2,5.235528974E1,4.953013890E0,-1.065532176E0,5.360000134E0,4.659999847E1,5.887912750E0,5.134037018E0
2.396798514E2,5.235532168E1,4.953085830E0,-5.763270773E-2,5.429999828E0,4.950000000E1,5.878215313E0,5.326286793E0
2.406759326E2,5.235535298E1,4.953158190E0,-3.586938691E-1,5.519999981E0,4.779999924E1,5.607479572E0,5.183256626E0
2.416786757E2,5.235538452E1,4.953225660E0,-9.095133661E-1,5.469999790E0,4.770000076E1,5.911084652E0,5.508476734E0
2.426777865E2,5.235541403E1,4.953284540E0,-1.260328499E0,5.059999943E0,4.370000076E1,6.218181133E0,5.827756882E0
2.436731149E2,5.235544510E1,4.953348630E0,-9.476862570E-1,5.239999771E0,4.450000000E1,6.205817699E0,5.942637444E0
2.446747874E2,5.235548033E1,4.953417940E0,-1.652063887E0,5.659999847E0,4.559999847E1,6.829027653E0,6.299121857E0
2.456752529E2,5.235551517E1,4.953486110E0,-2.006955425E0,5.530000210E0,4.540000153E1,7.851406574E0,6.690718174E0
2.466734465E2,5.235555122E1,4.953550680E0,-2.981964501E0,5.570000172E0,4.590000153E1,9.166060448E0,7.012211800E0
2.476742822E2,5.235558301E1,4.953622320E0,-2.901189435E0,5.599999905E0,4.900000000E1,1.051250648E1,7.232302189E0
2.486744409E2,5.235561245E1,4.953699010E0,-4.181376719E0,5.719999790E0,5.150000000E1,1.153351498E1,7.448824406E0
2.496724896E2,5.235564815E1,4.953768930E0,-4.371349027E0,5.619999886E0,4.940000153E1,1.281059170E1,7.851803303E0
2.506760314E2,5.235568914E1,4.953826560E0,-5.011516196E0,5.380000114E0,4.600000000E1,1.459319019E1,8.325082779E0
2.516740970E2,5.235572121E1,4.953885620E0,-4.777976985E0,5.000000000E0,4.870000076E1,1.403305435E1,8.180722237E0
2.526745385E2,5.235575575E1,4.953932740E0,-4.705024634E0,4.650000095E0,5.050000000E1,1.407720375E1,7.778226376E0
2.536770628E2,5.235579712E1,4.953975210E0,-2.955063281E0,4.579999924E0,5.040000153E1,1.300304699E1,7.347851753E0
2.546760590E2,5.235584261E1,4.954026560E0,-2.530225216E0,5.219999790E0,4.720000076E1,1.248904037E1,7.057321072E0
2.556739665E2,5.235587838E1,4.954082070E0,-2.126150551E0,5.079999924E0,4.679999924E1,1.224584007E1,6.627102852E0
2.566760987E2,5.235591230E1,4.954140060E0,-2.852631290E0,5.289999962E0,4.350000000E1,1.191812706E1,6.402264595E0
2.576738221E2,5.235594429E1,4.954202270E0,-3.009227090E0,5.369999886E0,4.500000000E1,1.189376450E1,6.426570415E0
2.586743877E2,5.235597522E1,4.954258440E0,-3.993647707E0,4.730000019E0,4.050000000E1,1.202134228E1,6.588124275E0
2.596750201E2,5.235600780E1,4.954311080E0,-3.238138809E0,5.019999981E0,4.209999847E1,1.185284233E1,6.424446106E0
2.606768817E2,5.235603845E1,4.954371470E0,-3.376060808E0,5.090000153E0,4.659999847E1,1.173219299E1,6.311887741E0
2.616742005E2,5.235606498E1,4.954431520E0,-4.609081646E0,5.010000229E0,4.870000076E1,1.177150822E1,6.372049332E0
2.626749233E2,5.235609133E1,4.954489800E0,-5.726686279E0,4.710000038E0,4.729999924E1,1.186724758E1,6.619559765E0
2.636730327E2,5.235611826E1,4.954540200E0,-4.721369825E0,4.480000019E0,4.629999924E1,1.182303715E1,6.692357540E0
2.646784728E2,5.235614095E1,4.954591870E0,-4.374261804E0,4.250000000E0,4.570000076E1,1.196908760E1,6.910830498E0
2.656788896E2,5.235615593E1,4.954650390E0,-4.293823415E0,4.050000191E0,5.209999847E1,1.194798660E1,6.907859325E0
2.666765006E2,5.235612938E1,4.954723380E0,-5.022334777E0,4.380000114E0,1.080000000E2,1.181412697E1,6.920021057E0
2.676766091E2,5.235609836E1,4.954758000E0,-4.892048951E0,2.619999886E0,1.316999969E2,1.182118607E1,7.090988159E0
2.686738365E2,5.235607154E1,4.954778880E0,-5.640549245E0,2.450000048E0,1.408000031E2,1.176533699E1,7.298129082E0
2.696731115E2,5.235604137E1,4.954807640E0,-5.066540002E0,3.539999962E0,1.426000061E2,1.147366524E1,7.386055946E0
2.706744643E2,5.235601628E1,4.954841200E0,-6.571500245E0,2.880000114E0,1.338999939E2,1.109867573E1,6.965351582E0
2.716770124E2,5.235599569E1,4.954878910E0,-6.166173365E0,2.990000010E0,1.279000015E2,5.893753052E0,6.828370094E0
2.726750564E2,5.235597492E1,4.954912450E0,-5.326339868E0,2.829999924E0,1.318999939E2,5.852424622E0,6.635367393E0
2.736745589E2,5.235595558E1,4.954949940E0,-4.430105572E0,2.779999971E0,1.274000015E2,5.886508942E0,6.536163330E0
2.746740160E2,5.235593305E1,4.954983170E0,-1.813114117E0,2.839999914E0,1.358999939E2,5.902719975E0,6.550100327E0
2.756751868E2,5.235591040E1,4.955009240E0,4.264926660E-1,2.730000019E0,1.415000000E2,6.048687458E0,6.651861668E0
2.766765277E2,5.235587808E1,4.955046980E0,1.243729119E0,4.199999809E0,1.440000000E2,5.996231556E0,6.506536007E0
2.776824422E2,5.235586168E1,4.955084640E0,5.402724048E0,2.980000019E0,1.333999939E2,6.654891968E0,7.150316238E0
2.786803350E2,5.235583819E1,4.955125290E0,7.490421537E0,3.990000010E0,1.365000000E2,7.291807175E0,7.713687420E0
2.796760325E2,5.235582273E1,4.955164750E0,8.692570698E0,3.009999990E0,1.243000031E2,7.810195446E0,8.155671120E0
2.806762754E2,5.235580611E1,4.955195870E0,9.931090351E0,2.509999990E0,1.275999985E2,8.246540070E0,8.612582207E0
2.816743936E2,5.235579165E1,4.955221540E0,1.081963435E1,2.089999914E0,1.236999969E2,8.490136147E0,8.785043716E0
2.826779824E2,5.235578192E1,4.955265850E0,1.078888432E1,2.529999971E0,9.569999695E1,8.586648941E0,8.863428116E0
2.836743037E2,5.235574558E1,4.955296210E0,9.507600044E0,3.529999971E0,1.485000000E2,8.621999741E0,8.964663506E0
2.846747401E2,5.235571584E1,4.955304300E0,8.508111648E0,2.130000114E0,1.591999969E2,8.335279465E0,8.623278618E0
2.856741806E2,5.235569522E1,4.955319440E0,8.174961114E0,2.220000029E0,1.426000061E2,8.299011230E0,8.521594048E0
2.866749390E2,5.235567486E1,4.955339810E0,6.743059082E0,2.309999943E0,1.290000000E2,8.315269470E0,8.378469467E0
2.876768977E2,5.235564970E1,4.955366990E0,6.482723961E0,2.359999895E0,1.306000061E2,8.628248215E0,8.677165031E0
2.886764469E2,5.235569459E1,4.955298180E0,1.171895431E1,0.000000000E0,NaN,8.175802231E0,8.534391403E0
2.896784592E2,5.235570715E1,4.955304810E0,1.239176655E1,1.539999962E0,6.809999847E1,8.244543076E0,8.338115692E0
2.906763660E2,5.235571693E1,4.955295060E0,1.253813717E1,0.000000000E0,NaN,7.610746384E0,7.965847015E0
2.916766971E2,5.235572373E1,4.955328590E0,1.257307830E1,2.720000029E0,6.850000000E1,7.262679100E0,7.545604229E0
2.926755795E2,5.235573049E1,4.955363560E0,1.316673603E1,2.279999971E0,6.930000305E1,7.399497509E0,7.621842384E0
2.936764998E2,5.235573168E1,4.955383090E0,1.424298189E1,9.200000167E-1,7.180000305E1,7.635037422E0,7.918510437E0
2.946832094E2,5.235572623E1,4.955393400E0,1.462860019E1,4.900000095E-1,1.213000031E2,8.296750069E0,8.175839424E0
2.956772862E2,5.235571190E1,4.955414230E0,1.570110155E1,1.669999957E0,1.338000031E2,8.733581543E0,8.529349327E0
2.966762065E2,5.235569646E1,4.955447040E0,1.466203596E1,1.940000057E0,1.243000031E2,8.955996513E0,8.983165741E0
2.976757588E2,5.235567262E1,4.955470430E0,1.371694712E1,2.190000057E0,1.383999939E2,9.082713127E0,9.237421989E0
2.986765198E2,5.235570243E1,4.955424210E0,1.719718756E1,0.000000000E0,NaN,8.589477539E0,8.827089310E0
2.996758421E2,5.235569379E1,4.955441930E0,1.720914835E1,1.590000033E0,1.266999969E2,8.342456818E0,8.662653923E0
3.006738811E2,5.235569717E1,4.955436770E0,1.763670146E1,0.000000000E0,NaN,8.042015076E0,8.317316055E0
