Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
8.970141198,-0.5228571892,-1.015804768,0.2179596424,2024-06-05 18:49:19.970141
9.010634167,-1.165440559,-0.5601067543,0.1392453313,2024-06-05 18:49:20.010634
9.051094583,-0.378841877,-0.4529953003,0.6786344647,2024-06-05 18:49:20.051095
9.091575885,-0.9377703667,-0.3026547432,0.3365144134,2024-06-05 18:49:20.091576
9.132108125,-1.276049614,0.3446645737,0.08338057995,2024-06-05 18:49:20.132108
9.172553646,-1.377906799,0.7361497879,-0.03906202316,2024-06-05 18:49:20.172554
9.213037969,-0.6773376465,1.377880096,-0.07492274046,2024-06-05 18:49:20.213038
9.253528385,0.06844043732,1.041840076,0.08453208208,2024-06-05 18:49:20.253528
9.29400224,-0.06788444519,0.5376749039,-0.1586769223,2024-06-05 18:49:20.294002
9.334457656,0.6512289047,0.57721138,-0.3788304627,2024-06-05 18:49:20.334458
9.374953958,-0.4440469742,-0.4525766373,-0.2049612105,2024-06-05 18:49:20.374954
9.415477292,-0.8854236603,-1.236983299,-0.3103384674,2024-06-05 18:49:20.415477
9.455919844,-0.2062549591,-0.5602757931,-0.2485926151,2024-06-05 18:49:20.455920
9.496438906,0.2259521484,-0.2536091805,0.1570046544,2024-06-05 18:49:20.496439
9.536914688,1.192724228,-0.8330607414,0.04328131676,2024-06-05 18:49:20.536915
9.577390521,-0.1566991806,-0.5519349575,-0.3452368379,2024-06-05 18:49:20.577391
9.617866302,0.3839845657,-0.1242628098,-1.785460591,2024-06-05 18:49:20.617866
9.658338177,0.9005641937,-0.3310484886,-1.280860662,2024-06-05 18:49:20.658338
9.698813906,1.245125771,-1.808662176,-0.4802162647,2024-06-05 18:49:20.698814
9.739313385,0.941072464,-1.567713261,-0.6263523102,2024-06-05 18:49:20.739313
9.779758854,2.787350178,-0.5165877342,0.8632359505,2024-06-05 18:49:20.779759
9.820258802,3.723570347,1.475021839,0.9160895348,2024-06-05 18:49:20.820259
9.860780156,2.291831017,2.369727612,-0.1534063816,2024-06-05 18:49:20.860780
9.901252708,-0.5577487946,1.898027182,-0.5966285467,2024-06-05 18:49:20.901253
9.941754167,-2.096957207,0.3598656654,-0.7854070663,2024-06-05 18:49:20.941754
