"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.173629954E2,5.235052653E1,4.935409450E0,6.935190712E0,4.519999981E0,1.316000061E2,1.203888416E1,6.207820892E0
2.183618286E2,5.235051612E1,4.935444900E0,9.031876010E0,3.990000010E0,1.403999939E2,1.209301949E1,6.375982761E0
2.193632093E2,5.235046734E1,4.935512330E0,8.372787890E0,5.179999828E0,1.378000031E2,1.211541271E1,6.563624382E0
2.203617658E2,5.235041354E1,4.935555800E0,9.488764297E0,6.030000210E0,1.463999939E2,1.181366062E1,6.817771435E0
2.213610680E2,5.235036514E1,4.935623830E0,1.046383233E1,6.690000057E0,1.433000031E2,1.220418262E1,7.413133621E0
2.223623103E2,5.235033287E1,4.935674470E0,1.069007295E1,5.440000057E0,1.358000031E2,1.171232128E1,7.523371696E0
2.233614476E2,5.235031355E1,4.935731300E0,9.428298415E0,5.250000000E0,1.301999969E2,1.172832298E1,7.852109432E0
2.243632312E2,5.235029079E1,4.935781640E0,7.949413209E0,4.829999924E0,1.348999939E2,1.159877110E1,7.561137676E0
2.253615525E2,5.235026156E1,4.935835940E0,8.188050384E0,5.210000038E0,1.348999939E2,1.116251659E1,7.150579929E0
2.263646151E2,5.235023420E1,4.935882570E0,8.629993907E0,5.030000210E0,1.345000000E2,1.104154778E1,7.094466209E0
2.273609418E2,5.235020469E1,4.935938240E0,9.896219362E0,5.039999962E0,1.333000031E2,1.066727734E1,6.878482819E0
2.283652223E2,5.235017493E1,4.935990100E0,1.000527674E1,4.929999828E0,1.341000061E2,1.055483818E1,6.762439728E0
2.293662046E2,5.235014482E1,4.936042270E0,8.904800110E0,4.590000153E0,1.326000061E2,1.071616936E1,7.031205177E0
2.303650800E2,5.235011176E1,4.936098250E0,6.152771185E0,4.849999905E0,1.331999969E2,1.048122692E1,6.913459301E0
2.313647537E2,5.235007685E1,4.936149930E0,5.964946141E0,5.070000172E0,1.346000061E2,1.037959099E1,6.944550037E0
2.323613315E2,5.235004259E1,4.936202600E0,5.304466340E0,5.059999943E0,1.331000061E2,1.038177395E1,7.070084095E0
2.333642316E2,5.235001027E1,4.936250730E0,5.162236193E0,4.889999866E0,1.340000000E2,1.036320591E1,7.008753300E0
2.343629605E2,5.234997868E1,4.936299300E0,4.828356946E0,4.800000191E0,1.368000031E2,1.041956329E1,7.005333900E0
2.353680706E2,5.234994778E1,4.936347610E0,5.076631850E0,4.679999828E0,1.353999939E2,1.055755997E1,7.021848679E0
2.363648340E2,5.234991566E1,4.936394330E0,4.675367972E0,4.800000191E0,1.383000031E2,1.072645855E1,7.146707535E0
2.373645112E2,5.234988369E1,4.936445470E0,5.526182044E0,4.909999847E0,1.391000061E2,1.089679241E1,7.173978806E0
2.383657173E2,5.234984893E1,4.936499910E0,6.678934968E0,5.179999828E0,1.358999939E2,1.067140675E1,6.931085110E0
2.393609410E2,5.234981850E1,4.936550480E0,6.288845139E0,4.989999771E0,1.345000000E2,1.062398338E1,6.897322655E0
2.403660850E2,5.234979198E1,4.936601630E0,4.573626921E0,4.429999828E0,1.321999969E2,1.061548042E1,7.073261261E0
2.413646921E2,5.234976250E1,4.936642740E0,4.310913368E0,4.159999847E0,1.353000031E2,1.060618591E1,6.715388298E0
2.423654500E2,5.234971989E1,4.936695770E0,4.824555201E0,5.280000210E0,1.386000061E2,1.035391998E1,6.385804176E0
2.433613964E2,5.234968089E1,4.936756800E0,4.373546122E0,5.230000019E0,1.338999939E2,1.044526005E1,6.508210182E0
2.443664123E2,5.234963957E1,4.936812870E0,4.809921028E0,5.349999905E0,1.361999969E2,1.048011971E1,6.296907902E0
2.453661491E2,5.234960400E1,4.936870350E0,5.554959701E0,5.269999981E0,1.353999939E2,1.047843552E1,6.264844418E0
2.463651174E2,5.234956941E1,4.936926890E0,4.098094928E0,5.219999790E0,1.333999939E2,1.030418015E1,6.121687412E0
2.473649653E2,5.234953727E1,4.936986440E0,9.906616371E-1,5.159999847E0,1.361999969E2,1.031950188E1,6.310229301E0
2.483617168E2,5.234950297E1,4.937037630E0,1.492046150E0,5.010000229E0,1.413999939E2,1.035634995E1,6.338672161E0
2.493633449E2,5.234946727E1,4.937086550E0,1.161640257E0,5.190000057E0,1.426000061E2,1.055504990E1,6.384934425E0
2.503641188E2,5.234943321E1,4.937142570E0,3.629092341E0,5.360000134E0,1.373999939E2,1.036172962E1,6.282063961E0
2.513651112E2,5.234940432E1,4.937205910E0,2.578611648E0,5.190000057E0,1.313999939E2,1.038326263E1,6.226666927E0
2.523629258E2,5.234937408E1,4.937264440E0,1.737843064E0,5.190000057E0,1.361000061E2,1.038052464E1,6.191784382E0
2.533633215E2,5.234934149E1,4.937322590E0,-4.946527113E-1,5.139999866E0,1.356000061E2,1.035893345E1,6.303412914E0
2.543629411E2,5.234930844E1,4.937374620E0,7.185856861E-2,4.900000095E0,1.358000031E2,1.044262600E1,6.646610260E0
2.553649262E2,5.234927708E1,4.937427930E0,1.323675720E0,5.239999771E0,1.348000031E2,1.052633858E1,6.673635483E0
2.563647775E2,5.234924369E1,4.937474170E0,4.936988100E-1,4.809999943E0,1.403999939E2,1.058896732E1,6.658771038E0
2.573645652E2,5.234921072E1,4.937525210E0,1.692167640E0,5.239999771E0,1.361999969E2,1.042075253E1,6.539509773E0
2.583649216E2,5.234918036E1,4.937582270E0,2.046039149E0,5.159999847E0,1.316999969E2,1.040520477E1,6.513078690E0
2.593635152E2,5.234914864E1,4.937630820E0,1.747987326E0,4.840000153E0,1.368999939E2,1.030995178E1,6.404035091E0
2.603656246E2,5.234911683E1,4.937685600E0,1.122058098E0,5.349999905E0,1.358000031E2,1.031621647E1,6.426154613E0
2.613631419E2,5.234908989E1,4.937736590E0,7.422273617E-1,4.730000019E0,1.373000031E2,1.041612244E1,6.455268860E0
2.623654970E2,5.234905903E1,4.937786160E0,7.920167010E-1,4.960000038E0,1.386999969E2,1.036585903E1,6.279458523E0
2.633614127E2,5.234902693E1,4.937831090E0,2.284001315E0,4.679999828E0,1.418999939E2,1.039191628E1,6.411188126E0
2.643598713E2,5.234899181E1,4.937878300E0,3.293927284E0,5.139999866E0,1.381999969E2,1.026241970E1,6.162521362E0
2.653619557E2,5.234895601E1,4.937932800E0,3.553246127E0,5.469999790E0,1.388000031E2,1.019263840E1,5.620477200E0
2.663624457E2,5.234892293E1,4.937991830E0,2.689341461E0,5.260000229E0,1.373999939E2,1.031961727E1,5.696795464E0
2.673618893E2,5.234889120E1,4.938042030E0,2.647516153E0,4.750000000E0,1.373000031E2,1.038159084E1,5.696998596E0
2.683598691E2,5.234886306E1,4.938080070E0,3.806067371E0,4.219999790E0,1.396000061E2,1.090287876E1,6.355179310E0
2.693613642E2,5.234884367E1,4.938124680E0,3.542088418E0,4.090000153E0,1.338999939E2,1.087213898E1,6.488627911E0
2.703618989E2,5.234882238E1,4.938174870E0,3.409274524E0,4.010000229E0,1.351999969E2,1.105811596E1,6.753470421E0
2.713609288E2,5.234879832E1,4.938231280E0,4.016755680E0,4.340000153E0,1.323999939E2,1.126259613E1,7.062551975E0
2.723628767E2,5.234877144E1,4.938276820E0,4.124165540E0,4.079999924E0,1.336000061E2,1.139229584E1,7.236171246E0
2.733607188E2,5.234873733E1,4.938317670E0,3.126337816E0,4.019999981E0,1.346000061E2,1.165662861E1,7.638695240E0
2.743619687E2,5.234870205E1,4.938350180E0,4.463952851E0,4.300000191E0,1.410000000E2,1.162067127E1,7.833273888E0
2.753633236E2,5.234866934E1,4.938400980E0,4.044807155E0,4.719999790E0,1.366999969E2,1.138052845E1,7.404017448E0
2.763663528E2,5.234863632E1,4.938457510E0,3.618462164E0,5.099999905E0,1.351000061E2,6.414255142E0,7.154348373E0
2.773600371E2,5.234860871E1,4.938518360E0,2.650196195E0,4.010000229E0,1.326000061E2,5.702700615E0,6.549581051E0
2.783618543E2,5.234857966E1,4.938576090E0,2.465556755E0,4.309999943E0,1.351000061E2,5.438195229E0,6.084866047E0
2.793611307E2,5.234855215E1,4.938630230E0,7.363617750E-1,4.159999847E0,1.371000061E2,5.416524887E0,5.774026871E0
2.803605267E2,5.234852240E1,4.938691140E0,3.862568589E-1,4.650000095E0,1.358000031E2,4.903372288E0,5.352871895E0
2.813602698E2,5.234849756E1,4.938746160E0,-4.644548171E-1,4.280000210E0,1.360000000E2,4.925805092E0,5.281811714E0
