"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.246229708E0,6.258485413E-1,-1.108789261E1,-9.259744263E-1
5.286524708E0,2.088756409E0,-8.739426270E0,-3.518583069E0
5.326820708E0,2.168540497E0,-1.367720810E1,2.451003113E0
5.367116708E0,1.989063721E0,-1.199919754E1,-8.801696777E-2
5.407411708E0,1.081201630E0,-8.934770050E0,-2.956352234E-1
5.447707708E0,7.464976501E-1,-7.834707642E0,-1.039438477E0
5.488002708E0,-1.263672180E0,-8.196056213E0,-8.916957092E-1
5.528298708E0,-7.783813477E-1,-5.351970520E0,-6.656657410E-1
5.568593708E0,2.989283752E-1,-3.304228821E0,-4.158352661E-1
5.608890333E0,8.906478882E-1,-3.456611938E0,8.890013123E-1
5.649185333E0,9.542655945E-1,-6.741680603E0,3.221301270E0
5.689481333E0,-3.713777161E-1,-1.785232590E1,1.434332291E1
5.729777333E0,1.463057556E0,-1.268372406E1,1.514445694E1
5.770072333E0,3.739074554E0,-5.744454346E0,5.028044128E0
5.810368333E0,3.339106293E0,-1.537437881E1,2.704875183E-1
5.850663333E0,-1.025816803E0,-8.137527924E0,-2.000140686E0
5.890959333E0,1.286724243E0,-5.435347137E0,-2.580184479E0
5.931254333E0,-3.709286499E0,-1.541718979E1,-2.520458679E0
5.971550333E0,-1.834584961E0,-8.846753082E0,2.573598175E0
6.011846333E0,1.506467285E0,-7.727231140E0,1.843865662E0
6.052141333E0,-9.333091736E-1,-1.060245209E1,1.340761871E0
6.092437333E0,-2.380050659E-1,-9.048982544E0,1.860630798E-1
6.132732333E0,-6.261479187E-1,-8.395890656E0,-1.422042847E-2
6.173028333E0,-3.577560425E-2,-9.261091461E0,-4.899311829E-1
6.213323333E0,5.140310669E-1,-7.465874634E0,-1.776805115E-1
6.253619333E0,-1.657054138E-1,-9.403744812E0,2.589614868E-1
6.293914333E0,-2.848276978E0,-1.101858673E1,2.121538239E0
6.334210333E0,-4.259542236E0,-1.106064926E1,1.551673279E0
6.374506333E0,-3.818559265E0,-1.241084152E1,1.120569763E0
6.414801333E0,-2.215393066E0,-1.271366180E1,3.934867401E0
6.455097333E0,-4.270319824E0,-1.298444870E1,1.481918335E-1
6.495392333E0,-1.924398193E0,-9.711504822E0,-6.134243774E-1
6.535688333E0,5.096900940E-1,-1.090467361E1,-2.656376038E0
6.575983208E0,2.352358246E0,-1.403421570E1,9.797126770E-1
6.616279208E0,2.148182831E0,-1.190249863E1,5.043013000E-1
6.656575208E0,1.258433075E0,-9.118587799E0,-7.616162109E-1
6.696870208E0,-1.331331482E0,-7.022047577E0,1.603166199E-1
6.737166208E0,-3.558549957E0,-7.434589691E0,-1.847308502E0
6.777461208E0,3.293151855E-2,-5.466332703E0,-2.116299133E0
6.817757208E0,2.217488708E0,-3.301983490E0,-1.386716309E0
6.858052208E0,1.502425690E0,-4.989424438E0,1.555714874E0
6.898348208E0,6.086343384E-1,-1.513577499E1,1.563453781E1
6.938643208E0,-1.190624084E0,-1.517529282E1,1.405846527E1
6.978939208E0,3.686982880E0,-5.621709595E0,7.620652771E0
7.019235208E0,5.392835541E0,-9.186995544E0,-1.108444977E0
7.059530208E0,1.814227295E-1,-1.749412079E1,8.102500763E0
7.099826208E0,8.509803772E-1,-7.708669739E0,-4.870272217E0
7.140121208E0,-1.046174469E0,-8.630303192E0,-2.108215942E0
7.180417208E0,-2.127226410E0,-1.021326141E1,-2.631228333E0
7.220712208E0,-9.722282410E-1,-8.075856171E0,-3.017275543E0
7.261008208E0,4.065545654E0,-8.747509460E0,9.374405823E0
7.301304208E0,-2.012864227E0,-9.556277618E0,6.935078430E-1
7.341599208E0,-4.635859680E-1,-8.429869995E0,6.860234070E-1
7.381895208E0,-1.257984009E0,-9.281449127E0,-1.652563477E-1
7.422190208E0,8.773255920E-1,-8.482111359E0,-1.202000427E0
7.462486208E0,-3.576063538E-1,-1.145732437E1,2.122586060E0
7.502782208E0,-3.349734192E0,-1.216984268E1,3.594026184E0
7.543077208E0,-3.553759918E0,-1.123024658E1,1.366658020E-1
7.583372708E0,-1.685794373E0,-1.249766098E1,1.916913757E0
7.623667708E0,-2.898871765E0,-1.471619751E1,7.780819702E-1
7.663963708E0,5.589376831E-1,-1.023691223E1,3.209326172E-1
7.704258708E0,-8.005352783E-1,-1.207958038E1,-5.827830963E0
7.744554708E0,2.604284363E0,-1.338262070E1,-5.418731689E-2
7.784850708E0,1.387015686E0,-1.051353699E1,2.830763397E0
7.825145708E0,6.483018494E-1,-7.355703735E0,-2.115700378E0
7.865441708E0,1.281036072E0,-5.694907379E0,-7.183561707E-1
7.905736708E0,-1.116079102E0,-6.854845276E0,-2.346520386E0
7.946032708E0,1.197509766E-1,-6.694079590E0,-1.113534393E0
7.986327708E0,1.749861145E0,-4.171076202E0,-7.649093628E-2
8.026623708E0,1.408720551E0,-6.871760101E0,3.364403687E0
8.066919708E0,2.338137817E0,-1.584664673E1,1.367406464E1
8.107214708E0,-5.054389343E0,-1.372944946E1,1.170969955E1
8.147510708E0,-1.530118103E0,-4.884492645E0,5.822741547E0
8.187805708E0,2.799927521E0,-6.903643799E0,8.397537231E-2
8.228101708E0,4.780908051E0,-1.709924194E1,1.078207855E0
8.268397708E0,5.244643707E0,-5.078339539E0,-5.016967163E0
8.308692708E0,4.445755005E-2,-9.285041656E0,-3.551065521E0
