"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.570613708E0,-1.320525885E0,8.606653214E-1,-2.504727840E-1
8.610910083E0,-1.559760332E0,9.256822467E-1,-5.405226946E-1
8.651206083E0,-1.155847430E0,8.337783813E-1,-5.439482927E-1
8.691501083E0,-3.061378896E-1,1.037428305E-1,-3.060870469E-1
8.731797083E0,-3.242439330E-1,4.588180035E-2,-4.546077549E-2
8.772092083E0,1.083219051E0,2.233174443E-2,3.287304044E-1
8.812388083E0,2.681817532E0,-1.577515960E0,3.583990932E-1
8.852684083E0,6.363867760E0,3.762011528E0,-1.339480281E-1
8.892979083E0,2.626976252E0,-2.638041675E-1,3.112741411E-1
8.933275083E0,1.361428857E0,-1.453766227E0,-7.280252576E-1
8.973570083E0,2.434996128E0,-8.619685471E-2,-7.783168554E-1
9.013866083E0,2.364528656E0,2.450459957E0,-7.141104341E-1
9.054162083E0,6.201444268E-1,-5.992004275E-1,-2.079617977E-1
9.094457083E0,-1.807789057E-1,-6.943805814E-1,8.039770722E-1
9.134753083E0,-5.874896646E-1,-1.271386027E0,4.839910865E-1
9.175048083E0,-1.060945153E0,-9.566762447E-1,3.989462256E-1
9.215344083E0,-1.842190385E0,-2.230563879E0,3.724757433E-1
9.255640083E0,1.116159320E0,-6.456529498E-1,8.261824846E-1
9.295935083E0,1.114792585E0,1.218893170E0,3.458097875E-1
9.336231083E0,-1.197718978E0,1.858313799E0,-1.058127761E0
9.376526083E0,1.311097145E-1,-1.777220130E0,-8.476325274E-1
9.416822083E0,-1.583353996E0,2.408995152E0,-1.770864278E-1
9.457118083E0,-1.816056252E0,2.280034125E-1,2.144562900E-1
9.497413083E0,-1.348610997E0,-5.575058460E-1,3.185257018E-1
9.537709083E0,-2.087082148E0,-7.466725111E-1,5.347160697E-1
9.578003708E0,-1.562823176E0,6.093678996E-2,2.677733004E-1
9.618299708E0,-1.064567089E0,1.159951806E0,4.273973107E-1
9.658595708E0,-1.427529335E0,1.041202784E0,-7.367375493E-2
9.698890708E0,-1.414354086E0,3.042980731E-1,-1.685843021E-1
9.739186708E0,-1.920943975E0,1.091136456E0,-3.664041758E-1
9.779481708E0,-1.336313128E0,7.081158161E-1,-6.014484167E-1
9.819777708E0,-3.866953552E-1,1.162144423E0,-4.239702523E-1
9.860073708E0,-2.728627622E-1,4.833354652E-1,-1.782616973E-1
9.900368708E0,-1.122179925E-1,-4.434800148E-1,-1.657376438E-1
9.940664708E0,1.636387229E0,-5.999295712E-1,3.400472403E-1
9.980959708E0,5.694058418E0,3.190612078E0,5.358867645E-1
1.002125571E1,3.019685507E0,-3.034372628E-1,8.924760818E-1
1.006155171E1,1.369580746E0,-1.561946392E0,4.030313715E-2
1.010184671E1,1.505132198E0,-1.979296446E0,-7.919956446E-1
1.014214271E1,3.040961742E0,2.735009193E0,-4.460041821E-1
1.018243771E1,2.323691845E0,1.352315187E0,-5.518656969E-1
1.022273371E1,8.918488026E-2,-1.047659755E0,3.648955822E-1
1.026302971E1,-2.090427876E-1,-1.442788243E0,8.112164140E-1
1.030332471E1,-9.562597871E-1,-1.904621243E0,4.964264631E-1
1.034362071E1,-1.526964068E0,-8.145537972E-1,1.021454632E-1
1.038391571E1,-1.000753522E0,-2.588078976E0,5.667280555E-1
