"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.167658708E0,7.359629410E-1,7.276787374E0,-9.813981369E-1
8.207953708E0,3.032169863E0,-2.216237404E0,-6.769599304E0
8.248249708E0,3.196335998E0,-1.183265597E1,1.237017882E1
8.288544708E0,3.338605479E0,5.796367096E0,-8.898214427E0
8.328840708E0,-1.718635259E0,-2.002887123E0,-4.444074223E0
8.369135708E0,-3.892530344E0,-1.223637464E0,-3.991246839E0
8.409431708E0,-1.845198534E0,1.586942514E0,-3.687091638E0
8.449727708E0,2.706584909E0,4.330243260E-1,5.533425994E0
8.490022708E0,2.167218441E0,7.355043000E-1,5.579404039E-3
8.530318708E0,-3.608973129E-1,7.342331153E-1,4.281144921E-1
8.570613708E0,-2.256153641E-2,1.742031723E0,2.340090787E-1
8.610910083E0,-2.046989236E-1,8.218267447E-1,1.999159669E0
8.651206083E0,-2.182386557E0,-1.622585971E0,3.530433036E0
8.691501083E0,-2.991584632E0,-2.597856519E0,4.400665078E0
8.731797083E0,-2.612005611E0,-2.612763995E0,3.419976501E0
8.772092083E0,-4.158731853E0,-3.665291464E0,4.679013301E0
8.812388083E0,-1.996624317E0,-2.690689838E0,1.765910583E0
8.852684083E0,4.982427076E-1,-1.039497533E0,3.710182292E0
8.892979083E0,3.585862009E0,-7.229123796E0,-3.264789351E0
8.933275083E0,5.219377888E0,-2.294052735E0,-3.522122096E0
8.973570083E0,1.165190012E0,-2.069616133E-1,7.332174540E-2
9.013866083E0,-1.039286303E-1,1.740098634E0,-3.808153268E0
9.054162083E0,1.321901970E-2,2.366882730E0,-7.404109325E0
9.094457083E0,-1.254245007E0,1.529645063E0,-4.090001341E0
9.134753083E0,4.726551457E-1,3.920890217E0,-5.615201644E0
9.175048083E0,6.558248770E-1,4.966941310E0,-3.912914615E0
9.215344083E0,-3.109623105E-1,-1.559393942E-1,1.037277930E0
9.255640083E0,-1.262812201E0,-1.173632777E1,1.826502939E1
9.295935083E0,3.155055825E0,7.367246139E-1,6.735334620E0
9.336231083E0,7.386180593E0,2.762358575E0,-3.077171497E0
9.376526083E0,5.388922584E0,-4.382711495E0,-7.172171330E0
9.416822083E0,-2.778235520E0,2.767072016E-1,-8.601927239E0
9.457118083E0,-2.246112291E0,3.920967400E-1,-5.450084460E0
9.497413083E0,-2.729262750E0,-6.943393171E-1,-4.568110331E0
9.537709083E0,-2.350431881E0,9.935974753E-1,-3.988455378E0
9.578003708E0,3.230060399E0,4.902159423E-1,3.233340102E0
9.618299708E0,-1.711688329E0,2.761370981E-1,-1.714680787E0
9.658595708E0,2.086140657E0,2.092627265E0,-9.656770205E-1
9.698890708E0,1.147490344E0,8.102176827E-1,2.402511276E-2
9.739186708E0,4.643338634E-1,8.231371057E-1,1.542781857E0
9.779481708E0,-5.728582956E-1,-1.367957856E0,3.832961834E0
9.819777708E0,-3.160912980E0,-3.650519058E0,4.854129224E0
9.860073708E0,-3.836460516E0,-2.330566843E0,2.352959047E0
9.900368708E0,-1.656379223E0,-2.228555149E0,4.311211450E0
9.940664708E0,-4.199046358E0,-5.146337979E0,3.426214603E0
9.980959708E0,-1.088327558E0,-1.088603620E0,4.394673729E0
1.002125571E1,7.265571830E-1,-2.119149066E0,-3.784730784E0
1.006155171E1,3.065061621E0,-2.472440175E0,-3.968694713E0
1.010184671E1,3.667303783E0,-1.682411174E0,-2.087413449E0
1.014214271E1,1.034442616E-1,1.164484692E-1,-1.403624994E0
1.018243771E1,-7.265093820E-1,2.568131613E0,-4.492164356E0
1.022273371E1,-8.323505634E-1,1.633094587E0,-6.754088395E0
1.026302971E1,-9.878558750E-1,1.697174224E0,-4.566740036E0
1.030332471E1,6.983450983E-1,4.479229730E0,-5.492718263E0
1.034362071E1,1.565228148E0,5.155810468E0,-3.708264990E0
1.038391571E1,-3.967534626E-1,-3.748373966E0,2.435129092E0
1.042421171E1,-2.418079342E0,-1.135853449E1,1.702230194E1
1.046450771E1,3.447399358E0,2.899967533E0,4.902892079E0
1.050480271E1,7.885939776E0,5.250465780E0,-5.461591780E0
1.054509871E1,2.845719990E0,-1.143624750E1,-7.352582492E0
1.058539371E1,-1.208024887E0,4.759329486E0,-9.961495510E0
