"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.152015103E2,5.235802160E1,4.944962510E0,1.254925274E1,3.210000038E0,3.015000000E2,1.130910015E1,5.914663792E0
2.161987970E2,5.235804119E1,4.944921160E0,1.209796280E1,3.289999962E0,3.011000061E2,1.131279278E1,5.898812294E0
2.172004138E2,5.235806138E1,4.944874930E0,1.251086768E1,3.670000076E0,2.997999878E2,1.130127239E1,5.886651993E0
2.182035459E2,5.235807303E1,4.944819540E0,1.180473657E1,3.710000038E0,2.790000000E2,1.139520741E1,5.932075500E0
2.192009308E2,5.235807618E1,4.944760570E0,1.159834716E1,4.139999866E0,2.727999878E2,1.149064922E1,5.723324299E0
2.202039702E2,5.235807808E1,4.944705030E0,1.123228999E1,3.569999933E0,2.718999939E2,1.192299366E1,5.929671288E0
2.212033909E2,5.235807992E1,4.944650710E0,1.220088919E1,3.880000114E0,2.713999939E2,1.155970669E1,5.987331867E0
2.222022621E2,5.235808434E1,4.944593270E0,1.200500051E1,3.950000048E0,2.720000000E2,1.145890331E1,5.989662647E0
2.232026035E2,5.235809175E1,4.944533520E0,1.147714455E1,4.250000000E0,2.726000061E2,1.172526073E1,6.224518299E0
2.241995550E2,5.235809987E1,4.944470180E0,1.195392619E1,4.469999790E0,2.738999939E2,1.158852386E1,6.195158958E0
2.251998145E2,5.235810895E1,4.944404460E0,1.180003155E1,4.449999809E0,2.742999878E2,1.152575874E1,6.274333000E0
2.262014637E2,5.235811866E1,4.944337860E0,1.132881553E1,4.630000114E0,2.761000061E2,1.131058216E1,5.978275299E0
2.272019751E2,5.235812909E1,4.944267810E0,1.141704678E1,4.699999809E0,2.768999939E2,1.128558636E1,5.937685490E0
2.282003389E2,5.235813843E1,4.944203560E0,1.190829496E1,4.079999924E0,2.775000000E2,1.133505917E1,5.997613430E0
2.291999077E2,5.235814546E1,4.944144410E0,1.271631527E1,3.950000048E0,2.758999939E2,1.142046261E1,5.884455681E0
2.302038943E2,5.235814966E1,4.944081840E0,1.274185886E1,4.489999771E0,2.735000000E2,1.182837963E1,6.005734921E0
2.311999557E2,5.235815395E1,4.944015230E0,1.336975622E1,4.480000019E0,2.716000061E2,1.157969284E1,5.934867859E0
2.322013925E2,5.235815876E1,4.943948150E0,1.326285179E1,4.510000229E0,2.718999939E2,1.156378841E1,5.896093369E0
2.332018972E2,5.235816353E1,4.943879960E0,1.267975038E1,4.619999886E0,2.741000061E2,1.151304626E1,5.714197159E0
2.342004708E2,5.235816898E1,4.943811240E0,1.323635910E1,4.809999943E0,2.741000061E2,1.154749680E1,5.645905018E0
2.352011733E2,5.235817556E1,4.943743100E0,1.309912211E1,4.630000114E0,2.748999939E2,1.155274868E1,5.477968216E0
2.362007414E2,5.235818319E1,4.943676810E0,1.268613084E1,4.659999847E0,2.760000000E2,1.168489265E1,5.389042854E0
2.372012678E2,5.235819145E1,4.943607410E0,1.354993311E1,5.000000000E0,2.780000000E2,1.140623283E1,5.086883068E0
2.382000503E2,5.235819887E1,4.943535030E0,1.349997514E1,5.019999981E0,2.767000122E2,1.134140205E1,5.161258221E0
2.392001377E2,5.235820485E1,4.943460130E0,1.334478905E1,5.079999924E0,2.751000061E2,1.143790817E1,5.252098083E0
2.402016292E2,5.235821024E1,4.943383350E0,1.298287497E1,5.179999828E0,2.742000122E2,1.128114986E1,5.208827496E0
2.412003275E2,5.235821588E1,4.943307710E0,1.223161864E1,5.150000095E0,2.771000061E2,1.112522125E1,5.049453259E0
2.422024466E2,5.235822168E1,4.943233420E0,1.226661820E1,5.019999981E0,2.768999939E2,1.105694962E1,5.064256191E0
2.431996647E2,5.235822611E1,4.943161930E0,1.227286987E1,4.960000038E0,2.755000000E2,1.106949329E1,5.096468925E0
2.442009422E2,5.235822918E1,4.943090270E0,1.296759606E1,5.130000114E0,2.727000122E2,1.109834194E1,5.174361229E0
2.452014388E2,5.235823030E1,4.943017060E0,1.263003100E1,4.960000038E0,2.730000000E2,1.110486698E1,5.270905495E0
2.462011524E2,5.235823271E1,4.942945220E0,1.352605010E1,4.989999771E0,2.748999939E2,1.116036034E1,5.343793392E0
2.472001144E2,5.235823514E1,4.942875620E0,1.363880636E1,4.860000134E0,2.746000061E2,1.121439552E1,5.431228161E0
2.482003068E2,5.235823725E1,4.942806600E0,1.443186035E1,4.889999866E0,2.733999939E2,1.124278831E1,5.522047520E0
2.492017926E2,5.235824106E1,4.942737870E0,1.507489251E1,4.809999943E0,2.723999939E2,1.125760937E1,5.525157452E0
2.502036554E2,5.235824501E1,4.942670250E0,1.531075998E1,4.789999962E0,2.723999939E2,1.130145931E1,5.607907772E0
2.512044330E2,5.235824960E1,4.942602790E0,1.452392338E1,4.809999943E0,2.738999939E2,1.129633045E1,5.609340668E0
2.522036222E2,5.235825419E1,4.942533820E0,1.434383640E1,4.969999790E0,2.738999939E2,1.138587093E1,5.614037991E0
2.532042675E2,5.235825852E1,4.942460910E0,1.407359785E1,5.219999790E0,2.751000061E2,1.140373802E1,5.596071720E0
2.542003244E2,5.235826078E1,4.942389250E0,1.322694105E1,5.050000191E0,2.738999939E2,1.138584518E1,5.645596504E0
2.552004995E2,5.235826110E1,4.942319900E0,1.343863244E1,5.030000210E0,2.738999939E2,1.123645210E1,5.651211262E0
2.562003062E2,5.235826111E1,4.942250710E0,1.273156128E1,4.969999790E0,2.730000000E2,1.115926075E1,5.716913700E0
2.572024496E2,5.235826005E1,4.942180980E0,1.265302832E1,5.110000134E0,2.737000122E2,1.131103611E1,5.899643421E0
2.582020647E2,5.235825872E1,4.942111920E0,1.214468580E1,5.090000153E0,2.740000000E2,1.110474586E1,5.858018875E0
2.591993586E2,5.235825748E1,4.942044280E0,1.209111717E1,5.000000000E0,2.747000122E2,1.104307747E1,5.823303699E0
2.602001740E2,5.235825926E1,4.941976850E0,1.207258713E1,4.860000134E0,2.751000061E2,1.113811779E1,6.075392723E0
2.612005528E2,5.235826136E1,4.941905940E0,1.221445594E1,5.079999924E0,2.747000122E2,1.097494221E1,5.770111561E0
2.621993452E2,5.235826262E1,4.941835290E0,1.175750778E1,4.860000134E0,2.733999939E2,1.082293224E1,5.522398949E0
2.632026915E2,5.235826301E1,4.941767570E0,1.190792091E1,4.690000057E0,2.723999939E2,1.077123642E1,5.359493256E0
2.642006369E2,5.235826334E1,4.941704030E0,1.142149555E1,4.369999886E0,2.701000061E2,1.076508522E1,5.435974121E0
2.652040595E2,5.235826373E1,4.941681520E0,1.211160763E1,0.000000000E0,NaN,1.074902058E1,5.454075336E0
2.662030488E2,5.235826337E1,4.941672060E0,1.220162851E1,0.000000000E0,NaN,1.069583893E1,5.312422752E0
2.672079258E2,5.235825985E1,4.941649840E0,1.231202328E1,1.820000052E0,2.528999939E2,1.073266125E1,5.068242073E0
2.681989931E2,5.235826272E1,4.941603390E0,1.233488874E1,3.700000048E0,2.783999939E2,1.057882023E1,4.942658901E0
2.692036439E2,5.235826438E1,4.941547670E0,1.280348688E1,3.420000076E0,2.687000122E2,1.055410099E1,4.886931419E0
2.702023134E2,5.235826336E1,4.941497160E0,1.219359300E1,3.069999933E0,2.702999878E2,1.055467033E1,4.842034817E0
2.712057302E2,5.235826203E1,4.941452230E0,1.102077465E1,2.599999905E0,2.667000122E2,1.049959564E1,4.705977440E0
2.721979774E2,5.235826803E1,4.941316930E0,8.910780786E0,2.559999943E0,2.686000061E2,1.092322922E1,4.677375317E0
2.732032228E2,5.235828403E1,4.941289210E0,8.209005314E0,1.779999971E0,2.811000061E2,1.106307793E1,4.912014961E0
2.742010127E2,5.235828599E1,4.941273590E0,8.150344302E0,1.820000052E0,2.802000122E2,1.053667831E1,4.782103539E0
2.752004578E2,5.235828025E1,4.941244380E0,8.113026803E0,1.789999962E0,2.747999878E2,1.046440506E1,4.627211094E0
2.762010607E2,5.235828587E1,4.941211290E0,8.138162183E0,2.119999886E0,2.861000061E2,1.035703182E1,4.430314541E0
2.772029144E2,5.235828795E1,4.941163360E0,8.076614043E0,3.019999981E0,2.775000000E2,1.036459541E1,4.453297615E0
2.782013107E2,5.235828435E1,4.941122440E0,9.103135602E0,3.049999952E0,2.562999878E2,1.031837559E1,4.337280750E0
2.792082447E2,5.235828989E1,4.941074810E0,9.907498318E0,3.019999981E0,2.746000061E2,1.031515884E1,4.330518246E0
2.802014049E2,5.235828280E1,4.941031610E0,1.043053459E1,3.250000000E0,2.673999939E2,1.054364204E1,4.521013737E0
2.812014825E2,5.235826285E1,4.940981740E0,1.029742081E1,4.260000229E0,2.483000031E2,1.044830990E1,4.550755024E0
2.822033069E2,5.235826710E1,4.940906540E0,9.881367828E0,4.869999886E0,2.627000122E2,1.086384773E1,4.973747253E0
2.832032572E2,5.235827386E1,4.940837830E0,9.453725484E0,4.460000038E0,2.677000122E2,1.122453499E1,4.985976219E0
2.842038705E2,5.235826899E1,4.940774930E0,8.838875131E0,3.960000038E0,2.631000061E2,1.074398327E1,4.906993389E0
2.852025641E2,5.235826541E1,4.940709390E0,8.835353215E0,4.900000095E0,2.672000122E2,1.065541172E1,4.943338394E0
2.862026813E2,5.235824986E1,4.940629950E0,8.653705671E0,5.099999905E0,2.666000061E2,1.052315140E1,4.774460793E0
2.872025375E2,5.235824573E1,4.940541200E0,9.146812645E0,5.639999866E0,2.630000000E2,1.048690987E1,4.667718410E0
2.882071276E2,5.235823344E1,4.940469730E0,7.980555196E0,5.880000114E0,2.563999939E2,1.049375725E1,4.616738796E0
2.892055431E2,5.235822474E1,4.940389380E0,9.680203489E0,5.730000019E0,2.600000000E2,1.060197163E1,4.489655972E0
2.902029583E2,5.235819496E1,4.940305350E0,8.873716171E0,6.170000076E0,2.475000000E2,1.060479736E1,4.455835819E0
2.912086277E2,5.235817999E1,4.940211310E0,9.100325189E0,6.460000038E0,2.503999939E2,1.114339352E1,4.707187176E0
2.922026504E2,5.235816384E1,4.940132070E0,7.946692047E0,5.780000210E0,2.473000031E2,1.154043579E1,5.043610573E0
2.932042269E2,5.235814823E1,4.940058820E0,8.390292134E0,5.599999905E0,2.516999969E2,1.121962833E1,5.081072330E0
2.942064457E2,5.235812476E1,4.939977270E0,7.912367467E0,5.639999866E0,2.495000000E2,1.139393425E1,5.040771961E0
2.952012313E2,5.235810041E1,4.939896700E0,7.804132058E0,5.449999809E0,2.493000031E2,1.196986198E1,5.316907406E0
2.962025882E2,5.235807799E1,4.939807950E0,8.559664204E0,6.090000153E0,2.520000000E2,1.167678642E1,5.442213058E0
2.972114449E2,5.235806544E1,4.939727310E0,8.262846898E0,5.780000210E0,2.515000000E2,1.198451042E1,5.611110687E0
2.982022258E2,5.235804195E1,4.939650950E0,8.875318268E0,5.949999809E0,2.436999969E2,1.247221947E1,5.919330597E0
2.992031312E2,5.235802759E1,4.939573650E0,8.327218579E0,5.780000210E0,2.491000061E2,1.327524567E1,5.995147705E0
3.002016712E2,5.235802580E1,4.939510150E0,8.532806834E0,5.380000114E0,2.545000000E2,1.223853016E1,5.703596592E0
3.012050016E2,5.235802386E1,4.939440910E0,8.450366661E0,5.380000114E0,2.516999969E2,1.220487690E1,5.708717823E0
3.022063444E2,5.235801619E1,4.939358660E0,8.054922554E0,5.409999847E0,2.533999939E2,1.262967300E1,5.897294998E0
3.032038986E2,5.235799985E1,4.939298580E0,9.611627352E0,5.000000000E0,2.516999969E2,1.278828526E1,6.129912376E0
3.042012186E2,5.235798599E1,4.939224530E0,1.001628904E1,5.840000153E0,2.520000000E2,1.231869888E1,5.839972496E0
3.052015108E2,5.235797136E1,4.939154180E0,9.055229113E0,5.210000038E0,2.496000061E2,1.243208504E1,5.916623116E0
3.062039839E2,5.235795544E1,4.939085680E0,9.207937951E0,5.360000134E0,2.461999969E2,1.256513119E1,5.963571072E0
3.072018032E2,5.235791247E1,4.939019460E0,8.583937289E0,5.150000095E0,2.401000061E2,1.255009079E1,5.903194904E0
3.082035098E2,5.235790106E1,4.938958680E0,9.875817151E0,4.960000038E0,2.516000061E2,1.203186512E1,5.496841431E0
3.092014657E2,5.235788087E1,4.938898150E0,1.023232091E1,5.030000210E0,2.396999969E2,1.187531471E1,5.332094193E0
3.102031725E2,5.235787663E1,4.938821800E0,1.068258821E1,5.440000057E0,2.491000061E2,1.170007610E1,5.012742519E0
3.112053369E2,5.235786972E1,4.938759620E0,1.201756448E1,4.929999828E0,2.520000000E2,1.196659565E1,4.954416275E0
3.122016576E2,5.235786237E1,4.938692270E0,1.137939261E1,4.610000134E0,2.615000000E2,1.234380627E1,4.857780933E0
3.132063764E2,5.235784222E1,4.938630990E0,1.221996582E1,4.929999828E0,2.393000031E2,1.229098225E1,5.024650097E0
3.142003901E2,5.235779355E1,4.938572620E0,1.203773405E1,6.329999924E0,2.276000061E2,1.173054028E1,5.031028271E0
3.152010520E2,5.235774433E1,4.938503580E0,1.201137913E1,5.969999790E0,2.313999939E2,1.161850739E1,5.051671505E0
3.162043236E2,5.235771787E1,4.938434080E0,1.201917496E1,6.199999809E0,2.326999969E2,1.163383293E1,5.269715309E0
3.172022530E2,5.235769872E1,4.938357800E0,1.178991671E1,5.969999790E0,2.391999969E2,1.169871998E1,5.421140671E0
3.182016809E2,5.235767925E1,4.938280190E0,1.207860158E1,6.010000229E0,2.396999969E2,1.166129303E1,5.467954159E0
3.192022882E2,5.235765117E1,4.938203150E0,1.099099281E1,5.920000076E0,2.431000061E2,1.177533722E1,5.898777962E0
3.202052594E2,5.235762755E1,4.938122550E0,8.928412730E0,5.789999962E0,2.473999939E2,1.158618736E1,5.735846043E0
3.212044170E2,5.235760691E1,4.938050480E0,1.015496535E1,4.880000114E0,2.468999939E2,1.180949020E1,5.919918060E0
3.222039166E2,5.235758883E1,4.937988780E0,1.080083911E1,4.260000229E0,2.473999939E2,1.214159679E1,5.980660915E0
3.232027946E2,5.235757184E1,4.937932230E0,1.098071398E1,4.199999809E0,2.443999939E2,1.275812054E1,6.133359909E0
3.242006444E2,5.235755464E1,4.937878490E0,1.060163020E1,4.010000229E0,2.443000031E2,1.372476387E1,7.040881634E0
3.251998895E2,5.235754173E1,4.937831940E0,1.058162650E1,3.130000114E0,2.461999969E2,1.494380474E1,8.554424286E0
3.262055199E2,5.235753166E1,4.937798850E0,1.037077767E1,2.279999971E0,2.460000000E2,1.675795364E1,1.079573250E1
3.271992237E2,5.235752072E1,4.937769090E0,9.966142899E0,2.630000114E0,2.441000061E2,1.979378891E1,1.364647198E1
3.282046288E2,5.235751531E1,4.937743560E0,1.061883044E1,NaN,NaN,2.079954529E1,1.088383770E1
3.292052897E2,5.235750987E1,4.937683980E0,1.590955982E1,4.570000172E0,2.727000122E2,1.728261375E1,9.637921333E0
3.302045923E2,5.235750807E1,4.937582580E0,1.450953538E1,5.119999886E0,2.737000122E2,1.518326092E1,9.443925858E0
3.312064883E2,5.235750111E1,4.937477330E0,1.290460637E1,4.869999886E0,2.693999939E2,1.349188519E1,8.837160110E0
3.322018094E2,5.235749136E1,4.937369330E0,1.388371722E1,4.840000153E0,2.572000122E2,1.234148312E1,8.704663277E0
3.332074206E2,5.235747531E1,4.937265260E0,1.469265536E1,5.150000095E0,2.560000000E2,1.226696968E1,9.014209747E0
3.342053661E2,5.235745110E1,4.937162700E0,1.613140456E1,5.389999866E0,2.545000000E2,1.186737919E1,8.524054527E0
3.352051481E2,5.235742863E1,4.937070490E0,2.027462997E1,4.679999828E0,2.530000000E2,1.186863995E1,8.450860977E0
3.362040456E2,5.235740895E1,4.936977390E0,2.260419917E1,4.300000191E0,2.548999939E2,1.166075706E1,7.908795834E0
3.372044603E2,5.235739349E1,4.936903990E0,2.174036533E1,3.559999943E0,2.513999939E2,1.123300362E1,6.774541855E0
3.382038326E2,5.235737944E1,4.936843640E0,2.166230761E1,3.269999981E0,2.560000000E2,1.102912426E1,6.223175049E0
3.392013599E2,5.235737219E1,4.936786100E0,2.167135835E1,3.599999905E0,2.641000061E2,1.089814186E1,5.835011482E0
3.402010499E2,5.235736070E1,4.936722240E0,2.179270411E1,4.039999962E0,2.602000122E2,1.087278748E1,5.749832630E0
3.412042946E2,5.235734497E1,4.936656330E0,2.316416473E1,4.170000076E0,2.606000061E2,1.082180500E1,5.554956436E0
3.422049796E2,5.235733269E1,4.936590080E0,2.376219256E1,4.400000095E0,2.647000122E2,1.088467693E1,5.475752831E0
3.432005701E2,5.235732494E1,4.936522680E0,2.410436678E1,4.389999866E0,2.651000061E2,1.074677181E1,5.334328651E0
3.442002926E2,5.235731784E1,4.936455240E0,2.346497452E1,4.480000019E0,2.606000061E2,1.078438282E1,5.381654263E0
3.452013810E2,5.235730658E1,4.936395770E0,2.301338613E1,3.869999886E0,2.612999878E2,1.082148266E1,5.319316864E0
3.462040426E2,5.235729055E1,4.936344080E0,2.216293070E1,3.670000076E0,2.567000122E2,1.065937805E1,5.177439690E0
3.472043738E2,5.235727707E1,4.936293660E0,2.070933021E1,3.490000010E0,2.601000061E2,1.053814793E1,5.021744728E0
3.482049217E2,5.235726410E1,4.936242550E0,1.937554206E1,3.470000029E0,2.588999939E2,1.050095654E1,4.907515049E0
3.491988920E2,5.235724926E1,4.936193480E0,2.013934765E1,3.730000019E0,2.531999969E2,1.035584354E1,4.570663929E0
3.502052605E2,5.235723566E1,4.936143550E0,2.013020528E1,3.529999971E0,2.518000031E2,1.035072422E1,4.487599373E0
3.512048255E2,5.235721818E1,4.936093700E0,1.919686311E1,3.569999933E0,2.521000061E2,1.043892193E1,4.605387211E0
3.522007042E2,5.235720633E1,4.936038930E0,1.777048411E1,3.849999905E0,2.575000000E2,1.046183300E1,4.604432106E0
3.532055235E2,5.235719426E1,4.935983930E0,1.899821843E1,3.849999905E0,2.508999939E2,1.039573669E1,4.513173103E0
3.542044750E2,5.235718269E1,4.935920510E0,1.788232068E1,4.449999809E0,2.556999969E2,1.024555111E1,4.206872463E0
3.552053250E2,5.235716726E1,4.935857170E0,1.658618068E1,4.329999924E0,2.523000031E2,1.041154003E1,4.474568844E0
3.562048405E2,5.235714981E1,4.935800900E0,1.505462928E1,3.809999943E0,2.523999939E2,1.065820599E1,4.615495205E0
3.572056350E2,5.235713424E1,4.935742990E0,1.416400979E1,4.130000114E0,2.535000000E2,1.042250824E1,4.450788975E0
3.582045495E2,5.235712422E1,4.935674610E0,1.471467632E1,4.760000229E0,2.597999878E2,1.044507504E1,4.470142365E0
3.592044539E2,5.235711533E1,4.935605520E0,1.446749249E1,4.409999847E0,2.607000122E2,1.042434120E1,4.423365116E0
3.602000209E2,5.235710538E1,4.935540010E0,1.478256507E1,4.579999924E0,2.548000031E2,1.038849068E1,4.312926769E0
3.612003239E2,5.235709345E1,4.935475440E0,1.561356556E1,4.449999809E0,2.558000031E2,1.032504940E1,4.282117367E0
3.622010432E2,5.235707777E1,4.935415290E0,1.513438261E1,4.219999790E0,2.525000000E2,1.037079716E1,4.571532249E0
3.632072294E2,5.235705983E1,4.935356320E0,1.547880552E1,4.219999790E0,2.513000031E2,1.037936497E1,4.764129162E0
3.642050077E2,5.235704594E1,4.935298030E0,1.430278781E1,3.980000019E0,2.520000000E2,1.037903500E1,4.915078640E0
3.652056170E2,5.235703162E1,4.935244120E0,1.425671586E1,3.559999943E0,2.475000000E2,1.044517517E1,5.368760586E0
3.662013007E2,5.235701904E1,4.935200830E0,1.471443669E1,2.960000038E0,2.488999939E2,4.880759716E0,5.631923676E0
3.672003952E2,5.235701005E1,4.935169870E0,1.511571221E1,2.119999886E0,2.525000000E2,4.657382965E0,5.276930809E0
3.682072544E2,5.235700923E1,4.935149060E0,1.357285236E1,1.409999967E0,2.711000061E2,4.490705967E0,4.800616264E0
3.692016398E2,5.235700895E1,4.935131600E0,1.364980722E1,1.350000024E0,2.685000000E2,4.346966743E0,4.603537560E0
3.701993286E2,5.235700562E1,4.935131260E0,1.348500737E1,0.000000000E0,NaN,4.267452717E0,4.477140903E0
3.711999711E2,5.235700438E1,4.935133670E0,1.364235563E1,0.000000000E0,NaN,4.245216846E0,4.420036793E0
