"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.600926208E0,5.836363220E-1,-1.102637054E1,-7.863148499E-1
8.640668208E0,7.113208008E-1,-9.466913452E0,-9.604028320E-1
8.680410208E0,1.504820709E0,-8.767567749E0,-7.773335266E-1
8.720152208E0,1.517244873E0,-9.092991028E0,-7.725434875E-1
8.759895208E0,9.145980835E-1,-9.219178619E0,-5.935157776E-1
8.799637208E0,-4.185296631E-1,-1.103834564E1,-1.116677856E-1
8.839379208E0,-5.926176453E-1,-1.079839462E1,1.203048248E0
8.879121208E0,4.453239441E-1,-1.072265213E1,2.604883118E0
8.918863208E0,-5.575904846E-1,-1.156285492E1,3.420686646E0
8.958606208E0,-1.584455109E0,-1.134655472E1,7.658074951E-1
8.998348208E0,-3.532653809E-2,-1.023242157E1,1.472038879E0
9.038090208E0,-2.647245026E0,-9.725126495E0,-8.415499878E-1
9.077832208E0,-5.140160980E0,-8.494236145E0,1.139879608E0
9.117574208E0,-4.260140991E0,-7.529791718E0,5.581593018E0
9.157317208E0,-1.288819885E0,-9.361083527E0,1.652114410E0
9.197059208E0,-1.577120361E0,-9.643246765E0,-3.158432007E-2
9.236801208E0,-2.621797943E0,-1.001627106E1,2.685715027E0
9.276543208E0,-1.644929352E0,-9.925859070E0,2.539768524E0
9.316285208E0,-3.562741241E0,-1.209889023E1,1.383123779E-1
9.356028458E0,-4.564009094E0,-9.248218231E0,1.287772064E0
9.395770458E0,-2.166295166E0,-8.195607147E0,3.249742126E-1
9.435512458E0,-1.178199921E0,-9.160949707E0,-6.574328613E-1
9.475254458E0,-1.746867371E0,-8.641080780E0,1.260977783E0
9.514996458E0,-1.678908691E0,-8.933123474E0,2.535876617E0
9.554739458E0,-8.708889771E-1,-1.053359528E1,2.245929565E0
9.594481458E0,-6.044430542E-1,-1.150672165E1,8.687933350E-1
9.634223458E0,-1.272204437E0,-1.165880539E1,2.430795135E0
9.673965458E0,-4.189787292E-1,-1.014874557E1,4.299060059E-1
9.713707458E0,6.563850403E-1,-7.242539063E0,2.212399292E-1
9.753449458E0,8.249345398E-1,-7.600744171E0,5.665718079E-1
9.793192458E0,4.120930481E-1,-8.410560150E0,2.357447662E0
9.832934458E0,1.715732117E0,-1.011910721E1,3.839665375E0
9.872676458E0,-2.602188721E0,-5.849535828E0,-3.350183258E0
9.912418458E0,-7.014114075E0,-1.161569504E1,1.641636200E0
9.952160458E0,-2.619851990E0,-1.484567825E1,-5.710774384E0
9.991902458E0,4.901557159E0,-1.209275299E1,6.158942413E0
1.003164546E1,-6.592291260E-1,-1.207508972E1,-3.819756775E0
1.007138746E1,-1.260528717E0,-1.132739456E1,-4.617298279E0
1.011112946E1,-3.759731598E0,-8.975784760E0,1.086440735E0
1.015087146E1,-2.832859039E0,-8.384664001E0,2.905458069E0
1.019061346E1,-1.754501495E0,-8.673563232E0,5.095404053E-1
1.023035546E1,-4.526586914E-1,-9.003477173E0,-2.337688751E0
1.027009846E1,2.080972595E0,-9.471553802E0,6.798861694E-1
1.030984046E1,-2.048639832E0,-8.706345062E0,-3.075354767E0
1.034958221E1,-3.437002716E0,-1.020248383E1,-8.382568359E-1
1.038932421E1,-1.243613892E0,-1.080303497E1,-7.933502197E-2
1.042906621E1,4.402345276E-1,-1.089404572E1,-3.486250305E-1
1.046880821E1,4.234693909E-1,-1.112142288E1,8.590635681E-1
1.050855121E1,-1.169368286E0,-9.135502625E0,-3.469185791E0
1.054829321E1,-2.197580109E0,-8.972491608E0,-2.868634644E0
1.058803521E1,-3.273991699E0,-8.637637939E0,-2.669398956E0
1.062777721E1,-3.528312836E0,-6.373446350E0,-1.955982513E0
1.066751921E1,-3.697012024E0,-8.634344788E0,-7.038363647E-1
1.070726121E1,-1.868713989E0,-1.195788345E1,6.700067139E-1
1.074700321E1,-1.717079315E0,-1.236563553E1,3.471281433E0
1.078674621E1,-9.288185120E-1,-1.239482483E1,2.671943665E-1
1.082648821E1,-1.454974365E0,-1.184441940E1,1.387764130E0
1.086623021E1,-4.182003479E0,-1.013692017E1,5.562881927E0
1.090597221E1,-2.106868744E0,-8.181686096E0,8.915460205E-1
1.094571421E1,1.814526672E0,-1.177676010E1,-1.702260132E0
1.098545621E1,1.879491577E0,-1.523097702E1,-5.371729431E0
1.102519821E1,2.594105530E0,-1.052162018E1,-3.997736664E0
1.106494121E1,-2.797831879E0,-1.075708054E1,1.134191437E0
1.110468321E1,-5.577252045E0,-1.017763550E1,-2.107617188E0
1.114442521E1,-5.842350769E0,-6.800508270E0,-3.105292511E0
1.118416721E1,-4.777465210E0,-5.707032166E0,-1.298998718E0
1.122390921E1,-3.104095001E0,-7.397915955E0,5.108876038E-1
1.126365121E1,-2.646795959E0,-8.016579437E0,-6.224057007E-1
1.130339321E1,-3.787424011E0,-1.113833771E1,2.062111816E0
1.134313613E1,-5.949976959E0,-1.205263641E1,-9.069639587E0
1.138287813E1,-3.599265289E0,-6.869365082E0,-5.309159546E0
1.142262013E1,-5.511239319E0,-7.841743011E0,-1.235680389E0
1.146236212E1,-1.928739166E0,-8.561147003E0,2.013612671E0
1.150210413E1,-1.452878723E0,-9.163943481E0,8.416996765E-1
1.154184613E1,1.616638184E-1,-1.173350006E1,3.581901398E0
1.158158813E1,3.276686096E-1,-1.036414764E1,-7.815248108E-1
1.162133013E1,-8.907975769E-1,-1.031280441E1,-1.753753052E0
1.166107313E1,-1.347497864E0,-9.711055756E0,-1.892364807E0
1.170081513E1,-1.739832001E0,-1.053569092E1,-2.283351746E0
1.174055713E1,-3.504212952E0,-8.791817322E0,-2.679877167E0
1.178029913E1,-6.129603424E0,-8.837622070E0,4.002826080E0
1.182004112E1,-4.418511658E0,-9.273066559E0,-3.745211792E-1
1.185978313E1,-9.204359436E-1,-9.939780121E0,-4.209246826E-1
1.189952513E1,-1.332229614E-2,-1.001896545E1,8.292755127E-2
1.193926713E1,-1.194066925E0,-1.025233017E1,1.985620880E0
1.197900913E1,-2.073188782E0,-9.327702942E0,-2.968327332E-1
1.201875213E1,-1.951192474E0,-9.572294312E0,-1.966909790E-1
1.205849413E1,-3.251239014E-1,-1.014500336E1,-7.932005310E-1
1.209823613E1,1.353186035E-1,-9.783355408E0,-2.422113190E0
1.213797812E1,-1.127605133E0,-9.375603333E0,-1.756597137E0
1.217772013E1,-2.089055786E0,-9.638606415E0,-3.103047180E-1
1.221746213E1,-1.660347290E0,-9.685309296E0,2.109114075E-1
1.225720413E1,-1.296004944E0,-9.464518433E0,-7.783813477E-3
1.229694613E1,-1.380279694E0,-9.294322357E0,-4.632865906E-1
1.233668846E1,-8.183482361E-1,-9.591454468E0,-3.050656128E-1
1.237643146E1,-1.360221405E0,-9.752220154E0,-1.400038605E0
1.241617346E1,-2.598745880E0,-9.561516724E0,-6.659651184E-1
1.245591546E1,-4.814438324E0,-1.169293442E1,2.689157867E0
1.249565746E1,-4.272415466E0,-1.022074585E1,2.734513550E0
1.253539946E1,-3.729943542E0,-9.602531433E0,2.338287506E0
1.257514146E1,-1.831441498E0,-9.133856049E0,1.023272095E0
1.261488346E1,-5.890251160E-1,-9.924362183E0,1.371148682E-1
1.265462546E1,-1.704804840E0,-1.040351578E1,-2.562820587E0
1.269436746E1,-2.783611450E0,-9.098679199E0,-3.233725433E0
1.273410946E1,-2.270328827E0,-8.012388153E0,-2.306703186E-1
1.277385146E1,6.361770630E-2,-1.064990341E1,3.374582520E0
