"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.273231220E2,5.193206873E1,4.471368600E0,2.649014029E0,5.124106030E0,4.530298974E1,4.823028998E0,3.250065895E0
4.283231024E2,5.193209106E1,4.471436780E0,2.596523672E0,5.073975649E0,4.748632711E1,4.816831996E0,3.259243249E0
4.293230840E2,5.193213267E1,4.471482161E0,2.614322442E0,5.039785297E0,4.411432218E1,4.786360177E0,3.303830094E0
4.303230648E2,5.193215120E1,4.471525244E0,3.330166898E0,4.098828866E0,4.819424179E1,4.789365591E0,3.299471816E0
4.313230467E2,5.193218799E1,4.471595300E0,3.464426235E0,4.969017291E0,4.836369017E1,4.802687622E0,3.280050096E0
4.323230278E2,5.193223179E1,4.471673195E0,3.851706290E0,6.007244597E0,4.987591778E1,4.790960792E0,3.297155095E0
4.333230089E2,5.193224998E1,4.471733869E0,1.980658129E0,5.510138243E0,5.495773411E1,4.789413372E0,3.299402459E0
4.343229903E2,5.193226872E1,4.471798190E0,2.222297573E0,5.044091131E0,5.564998612E1,4.786066969E0,3.304254833E0
4.353229717E2,5.193230364E1,4.471860753E0,2.133537591E0,5.300735088E0,4.878846411E1,4.798594178E0,3.286035749E0
4.363229529E2,5.193233545E1,4.471901880E0,2.756115279E0,4.894016644E0,4.413579704E1,4.793617831E0,3.293290927E0
4.373229338E2,5.193237130E1,4.471936026E0,2.748797218E0,4.650370117E0,4.102798369E1,4.783813728E0,3.307516176E0
4.383229164E2,5.193239831E1,4.471983478E0,2.699302762E0,4.309418899E0,4.424803616E1,4.791203292E0,3.296802700E0
4.393228968E2,5.193243334E1,4.472044638E0,2.308432067E0,4.799242183E0,4.690460004E1,4.819460142E0,3.255355737E0
4.403228785E2,5.193246242E1,4.472085533E0,2.680752041E0,4.571249389E0,4.476304710E1,4.847045511E0,3.214138585E0
4.413228601E2,5.193250290E1,4.472129125E0,2.317509384E0,4.796369122E0,4.159342376E1,4.811390723E0,3.267270472E0
4.423228409E2,5.193253825E1,4.472190041E0,2.758594513E0,5.224531566E0,4.228443884E1,4.802657018E0,3.280094907E0
4.433228225E2,5.193256180E1,4.472240797E0,2.175465258E0,4.974013375E0,4.519923342E1,4.812051555E0,3.266297118E0
4.443228043E2,5.193259601E1,4.472296514E0,2.399225840E0,5.139722856E0,4.434518336E1,4.839976203E0,3.224774005E0
4.453227860E2,5.193262683E1,4.472339772E0,1.830178159E0,4.917080394E0,4.104581362E1,4.840462072E0,3.224044658E0
4.463227670E2,5.193263808E1,4.472392254E0,2.053572377E0,4.106951688E0,5.015810342E1,4.852125095E0,3.206465203E0
4.473227490E2,5.193267864E1,4.472438583E0,2.537538946E0,4.608744721E0,4.566725946E1,4.822898241E0,3.250259927E0
4.483227304E2,5.193270395E1,4.472468151E0,2.091974473E0,4.040986619E0,4.580977129E1,4.813956010E0,3.263489631E0
4.493227123E2,5.193275323E1,4.472512381E0,2.771123205E0,4.918700940E0,4.420626472E1,4.815439218E0,3.261300687E0
4.503226933E2,5.193280030E1,4.472553914E0,3.333264797E0,5.278992710E0,3.831386782E1,4.787164527E0,3.302664504E0
4.513226753E2,5.193283265E1,4.472584662E0,3.933342379E0,4.639114964E0,3.729453832E1,4.795579528E0,3.290433714E0
4.523226560E2,5.193287022E1,4.472624286E0,4.200935292E0,4.516529675E0,3.609152707E1,4.810176179E0,3.269058299E0
4.533226378E2,5.193290400E1,4.472677496E0,2.953501430E0,4.740764451E0,4.201600722E1,4.811506031E0,3.267100663E0
4.543226200E2,5.193293770E1,4.472717267E0,3.604693371E0,4.545186065E0,4.109113777E1,4.804154058E0,3.277901892E0
4.553226016E2,5.193297709E1,4.472760269E0,3.659978061E0,4.747825489E0,3.691422879E1,4.798316512E0,3.286441189E0
4.563225826E2,5.193302010E1,4.472793165E0,3.877525296E0,4.816434065E0,3.104883496E1,4.787946747E0,3.301530400E0
4.573225644E2,5.193305575E1,4.472845387E0,3.501842553E0,4.990996766E0,3.705283506E1,4.784261876E0,3.306867904E0
4.583225464E2,5.193309981E1,4.472870960E0,2.367511285E0,5.010147068E0,2.985320933E1,4.784112640E0,3.307083803E0
4.593225276E2,5.193312328E1,4.472915779E0,1.948051391E0,4.562205308E0,3.663334840E1,4.808944056E0,3.270870542E0
4.603225095E2,5.193315130E1,4.472971528E0,1.779439462E0,4.657519354E0,4.400377633E1,4.854307101E0,3.203160876E0
4.613224913E2,5.193318302E1,4.473031505E0,2.787912138E0,4.843876608E0,4.840043472E1,4.869472606E0,3.180058737E0
4.623224722E2,5.193321384E1,4.473080184E0,1.872504959E0,4.767770537E0,4.717516154E1,4.886506292E0,3.153822013E0
4.633224541E2,5.193325032E1,4.473131879E0,1.593431619E0,5.087236844E0,4.362314570E1,4.821317085E0,3.252604894E0
4.643224363E2,5.193327746E1,4.473170247E0,1.907861605E0,4.751503953E0,4.178879647E1,4.837159929E0,3.228996881E0
4.653224175E2,5.193331784E1,4.473238421E0,1.398178112E0,5.282634646E0,4.162195209E1,4.825634721E0,3.246195707E0
4.663223993E2,5.193334926E1,4.473278604E0,1.765300118E0,5.094603841E0,4.019386976E1,4.851153501E0,3.207934966E0
4.673223814E2,5.193337190E1,4.473313371E0,2.219807862E0,4.515903913E0,4.279417342E1,4.864730485E0,3.187308322E0
4.683223628E2,5.193340900E1,4.473354062E0,2.268766150E0,4.736896488E0,3.948719802E1,4.855978697E0,3.200626177E0
4.693223439E2,5.193344410E1,4.473358995E0,3.142856305E0,4.392839320E0,3.078547250E1,4.852888520E0,3.205309665E0
4.703223259E2,5.193348514E1,4.473373179E0,4.092190549E0,4.683033159E0,2.821044002E1,4.822840068E0,3.250346245E0
4.713223078E2,5.193350317E1,4.473395664E0,4.279651907E0,3.677727695E0,2.709943403E1,4.826372709E0,3.245098382E0
4.723222901E2,5.193352890E1,4.473459496E0,4.402426781E0,3.941872598E0,3.665753540E1,4.844659471E0,3.217733929E0
4.733222713E2,5.193356413E1,4.473537953E0,3.156992636E0,4.745808172E0,4.621400903E1,4.800857263E0,3.282728526E0
4.743222526E2,5.193360226E1,4.473597040E0,2.602303211E0,5.037953220E0,4.641865019E1,4.796754731E0,3.288720281E0
4.753222342E2,5.193363250E1,4.473657606E0,2.513450457E0,5.132463813E0,4.595712101E1,4.795921685E0,3.289934988E0
4.763222167E2,5.193367276E1,4.473723161E0,2.770012527E0,5.622237020E0,4.468805843E1,4.800567666E0,3.283152010E0
4.773221977E2,5.193371334E1,4.473768566E0,2.848349403E0,5.493759181E0,3.989886395E1,4.791683952E0,3.296104055E0
4.783221792E2,5.193373100E1,4.473832041E0,2.027000833E0,5.093138955E0,4.753296916E1,4.788105144E0,3.301300678E0
4.793221612E2,5.193376438E1,4.473869405E0,2.208787990E0,4.713212635E0,4.348769388E1,4.794811627E0,3.291552596E0
4.803221430E2,5.193378707E1,4.473911014E0,2.411093086E0,4.344865547E0,4.259149557E1,4.788765116E0,3.300343269E0
4.813221240E2,5.193382347E1,4.473935985E0,3.254712909E0,4.129931451E0,3.820896555E1,4.802236840E0,3.280710040E0
4.823221062E2,5.193385819E1,4.473971198E0,3.483147646E0,4.164428902E0,4.124182320E1,4.826703391E0,3.244606511E0
4.833220881E2,5.193389340E1,4.474001871E0,3.250953092E0,4.053046020E0,3.979069661E1,4.815474713E0,3.261248276E0
4.843220696E2,5.193391734E1,4.474057492E0,3.059235580E0,4.253018696E0,4.775953711E1,4.796155889E0,3.289593549E0
4.853220515E2,5.193394182E1,4.474115571E0,3.208762207E0,4.257342136E0,5.394048886E1,4.792004646E0,3.295637799E0
4.863220329E2,5.193398237E1,4.474149823E0,3.233968785E0,4.330293175E0,4.174738168E1,4.785549583E0,3.305004118E0
4.873220146E2,5.193401112E1,4.474208049E0,2.500702325E0,4.647225896E0,4.450442867E1,4.787021561E0,3.302871722E0
4.883219963E2,5.193402969E1,4.474251010E0,2.828729697E0,4.014285112E0,4.927724766E1,4.782100266E0,3.309993063E0
4.893219787E2,5.193405115E1,4.474317290E0,2.390123429E0,4.569151725E0,5.645530951E1,4.785105694E0,3.305646764E0
4.903219600E2,5.193408969E1,4.474355735E0,2.143011332E0,4.435563839E0,4.602220905E1,4.786661422E0,3.303393628E0
4.913219417E2,5.193412306E1,4.474399082E0,2.435706954E0,4.333936193E0,4.651714575E1,4.775399157E0,3.319653584E0
4.923219233E2,5.193415316E1,4.474449938E0,2.220908775E0,4.511737540E0,4.727291643E1,4.776632022E0,3.317879377E0
4.933219054E2,5.193417954E1,4.474498738E0,2.465863752E0,4.535952242E0,4.590499771E1,4.782072051E0,3.310033826E0
4.943218864E2,5.193420134E1,4.474545980E0,2.737068734E0,4.240778527E0,5.201333675E1,4.786031313E0,3.304306479E0
4.953218684E2,5.193422170E1,4.474583955E0,2.637842964E0,3.630095405E0,5.894653641E1,4.793321431E0,3.293722316E0
4.963218495E2,5.193419758E1,4.474655776E0,3.099912114E0,3.910424985E0,9.531000955E1,4.795626852E0,3.290364742E0
4.973218322E2,5.193421970E1,4.474712825E0,2.377873246E0,4.247233675E0,7.697398078E1,4.796115512E0,3.289652418E0
4.983218129E2,5.193425603E1,4.474747973E0,2.439524389E0,4.302745631E0,4.971437132E1,4.780164741E0,3.312787660E0
4.993217952E2,5.193428144E1,4.474793806E0,2.543204374E0,4.424613498E0,4.542534940E1,4.790736423E0,3.297481093E0
5.003217775E2,5.193431184E1,4.474816770E0,3.975676778E0,3.949728430E0,3.942252590E1,4.777206788E0,3.317051754E0
5.013217584E2,5.193434272E1,4.474855223E0,4.119361473E0,4.058158111E0,4.198748547E1,4.774028250E0,3.321624799E0
5.023217399E2,5.193438118E1,4.474871146E0,4.122621390E0,4.040167755E0,2.774179124E1,4.775139558E0,3.320026993E0
5.033217220E2,5.193441797E1,4.474895083E0,3.651991126E0,4.101531310E0,2.761047241E1,4.771476510E0,3.325289303E0
5.043217033E2,5.193445541E1,4.474911269E0,3.397266658E0,4.152681811E0,3.101329893E1,4.782306759E0,3.309694714E0
5.053216854E2,5.193448324E1,4.474949716E0,3.748631355E0,4.087194751E0,3.345944404E1,4.791906231E0,3.295780895E0
5.063216672E2,5.193449718E1,4.475023413E0,3.534685941E0,4.236755716E0,4.859346601E1,4.782895046E0,3.308844513E0
5.073216481E2,5.193452653E1,4.475076343E0,3.247611130E0,4.384560981E0,4.931653029E1,4.786091593E0,3.304219166E0
5.083216307E2,5.193455994E1,4.475102342E0,3.690264517E0,3.920433910E0,3.895965839E1,4.778509826E0,3.315174335E0
5.093216122E2,5.193460732E1,4.475143480E0,3.349582518E0,4.754177675E0,3.247556034E1,4.769446319E0,3.328200541E0
5.103215939E2,5.193463420E1,4.475197711E0,3.077897938E0,4.624912450E0,3.937415431E1,4.768146440E0,3.330062546E0
5.113236306E2,5.193466203E1,4.475255562E0,2.731975782E0,4.734968224E0,4.477828531E1,4.772454022E0,3.323886225E0
5.123236463E2,5.193469831E1,4.475290229E0,2.199938605E0,4.595286350E0,3.808436362E1,4.768462918E0,3.329609352E0
5.133236310E2,5.193473481E1,4.475338576E0,2.409750845E0,4.855848264E0,3.846384000E1,4.770335013E0,3.326926645E0
5.143236381E2,5.193477226E1,4.475380132E0,2.241067997E0,4.921097071E0,3.596125073E1,4.767856371E0,3.330477843E0
5.153236476E2,5.193480426E1,4.475416270E0,3.543162717E0,4.537921219E0,3.706310136E1,4.768961641E0,3.328894997E0
5.163236296E2,5.193483399E1,4.475472846E0,2.532662367E0,4.861797108E0,4.469765227E1,4.774910222E0,3.320356819E0
5.173236402E2,5.193487206E1,4.475518411E0,2.318267853E0,4.941266669E0,4.528453759E1,4.793190528E0,3.293912809E0
5.183236507E2,5.193489396E1,4.475573647E0,3.326423773E0,4.615762763E0,5.075483351E1,4.817419421E0,3.258374925E0
5.193236337E2,5.193490167E1,4.475623674E0,2.048493974E0,3.851375424E0,5.191090922E1,4.799695207E0,3.284427341E0
5.203236420E2,5.193493880E1,4.475645828E0,2.489714279E0,3.775378737E0,3.637593421E1,4.785114123E0,3.305634562E0
5.213236518E2,5.193496841E1,4.475706166E0,2.311034852E0,4.332592284E0,4.289042765E1,4.779227187E0,3.314140088E0
5.223236321E2,5.193500132E1,4.475741723E0,2.288790675E0,4.285450045E0,3.745462736E1,4.761779140E0,3.339161041E0
5.233236414E2,5.193503457E1,4.475788590E0,1.743591156E0,4.583109921E0,3.896747213E1,4.761132178E0,3.340083445E0
5.243236545E2,5.193506766E1,4.475824388E0,1.622785903E0,4.453735949E0,3.537900109E1,4.768494624E0,3.329563943E0
5.253236369E2,5.193510372E1,4.475867911E0,1.447204671E0,4.658578928E0,3.354522582E1,4.767480518E0,3.331015842E0
5.263236208E2,5.193512761E1,4.475905743E0,1.672712855E0,4.237209361E0,3.407334788E1,4.768125506E0,3.330092519E0
5.273236039E2,5.193515351E1,4.475945162E0,2.554984233E0,3.930476130E0,4.185866554E1,4.759286891E0,3.342712270E0
5.283235879E2,5.193519388E1,4.476000917E0,1.359813604E0,4.706523193E0,4.309682192E1,4.766737030E0,3.332079699E0
5.293235712E2,5.193522869E1,4.476046783E0,1.959345262E0,4.798827827E0,4.046891500E1,4.763871886E0,3.336174709E0
5.303235551E2,5.193526754E1,4.476090999E0,2.150560549E0,4.929682339E0,3.890167541E1,4.763999986E0,3.335991781E0
5.313235376E2,5.193530426E1,4.476128094E0,2.072925052E0,4.904163315E0,3.333933011E1,4.762461221E0,3.338188154E0
5.323235211E2,5.193532123E1,4.476181446E0,2.222420759E0,4.371336760E0,4.956933515E1,4.770339684E0,3.326919947E0
5.333235041E2,5.193537550E1,4.476214662E0,2.745859206E0,4.866875419E0,3.807767735E1,4.768495393E0,3.329562842E0
5.343234866E2,5.193540728E1,4.476249384E0,3.365056253E0,4.449929894E0,3.746620300E1,4.762624529E0,3.337955157E0
5.353234692E2,5.193544263E1,4.476290456E0,3.048580479E0,4.563948646E0,3.559872780E1,4.761260931E0,3.339899906E0
5.363234525E2,5.193549260E1,4.476313542E0,3.183683449E0,5.220694376E0,2.446379301E1,4.760913552E0,3.340395064E0
5.373234351E2,5.193552572E1,4.476343739E0,3.655253713E0,4.762744041E0,2.519595577E1,4.781870022E0,3.310325682E0
5.383234181E2,5.193555856E1,4.476399010E0,3.014602763E0,4.911959454E0,3.548886612E1,4.773958568E0,3.321724947E0
5.393234000E2,5.193558331E1,4.476438936E0,3.483612753E0,4.369488379E0,4.143970517E1,4.772143336E0,3.324332266E0
5.403233830E2,5.193561606E1,4.476486173E0,2.708586159E0,4.514940109E0,4.007299120E1,4.782061458E0,3.310049130E0
5.413233651E2,5.193564450E1,4.476530005E0,2.589786141E0,4.348905736E0,4.273009080E1,4.771713346E0,3.324949440E0
5.423233476E2,5.193567870E1,4.476550086E0,2.431754947E0,4.000705661E0,3.595271172E1,4.777339343E0,3.316860840E0
5.433233305E2,5.193571334E1,4.476578115E0,3.195059660E0,4.025256010E0,3.330771949E1,4.781250141E0,3.311220941E0
5.443233124E2,5.193574792E1,4.476603821E0,2.758050061E0,4.035204507E0,2.666005486E1,4.781413848E0,3.310984543E0
5.453232951E2,5.193577736E1,4.476622507E0,3.406413887E0,3.648586631E0,2.199765929E1,4.783036842E0,3.308639540E0
5.463232765E2,5.193580047E1,4.476640740E0,3.083289050E0,3.212972640E0,1.324341543E1,4.822024545E0,3.251555984E0
5.473232594E2,5.193577347E1,4.476673297E0,2.950640044E0,1.004471447E0,6.963776841E1,4.831615981E0,3.237286526E0
5.483232414E2,5.193577441E1,4.476694497E0,4.062857677E0,6.675920951E-1,6.680295363E1,4.820169851E0,3.254304786E0
5.493232235E2,5.193579843E1,4.476664117E0,3.769504643E0,1.203367942E0,3.533192184E2,4.806910192E0,3.273858800E0
5.503232055E2,5.193577637E1,4.476603775E0,3.204013665E0,1.892928182E0,2.414764803E2,4.825585377E0,3.246269059E0
5.513231879E2,5.193577448E1,4.476549216E0,2.948984845E0,2.716183510E0,2.462885265E2,4.835668470E0,3.231230026E0
5.523231690E2,5.193578669E1,4.476497698E0,3.242303890E0,2.850778836E0,2.517105680E2,4.851597293E0,3.207263746E0
5.533231512E2,5.193577766E1,4.476427465E0,3.139949208E0,3.798948893E0,2.518138088E2,4.921812512E0,3.098434868E0
5.543231341E2,5.193581465E1,4.476365293E0,3.700388153E0,3.824673560E0,2.727536107E2,4.927093408E0,3.090030353E0
5.553231149E2,5.193582345E1,4.476319067E0,3.311670050E0,3.376264144E0,2.793826782E2,4.966282391E0,3.026644387E0
5.563230972E2,5.193583742E1,4.476286204E0,2.772035767E0,3.098243913E0,3.022287874E2,5.051907803E0,2.881451819E0
5.573230791E2,5.193579017E1,4.476367072E0,2.594754764E0,7.023974833E-1,1.279736540E2,4.876204746E0,3.169726220E0
5.583230613E2,5.193579008E1,4.476371292E0,3.152917378E0,1.079671771E0,1.274741898E2,4.835749460E0,3.231108818E0
5.593230431E2,5.193580688E1,4.476348438E0,3.213001492E0,4.876384184E-1,1.135812010E2,4.804394837E0,3.277548975E0
5.603230242E2,5.193580163E1,4.476347405E0,3.451804534E0,6.439830264E-1,1.313659966E2,4.795159932E0,3.291045162E0
5.613230067E2,5.193579876E1,4.476340612E0,3.321871942E0,7.466169494E-1,1.444977471E2,4.844097791E0,3.218579442E0
5.623229893E2,5.193581231E1,4.476321888E0,3.284832374E0,6.310728638E-2,1.444977322E2,4.817329726E0,3.258507533E0
5.633229702E2,5.193581641E1,4.476318643E0,3.587614338E0,1.749999181E-1,1.444977297E2,4.815350917E0,3.261431063E0
5.643229518E2,5.193582298E1,4.476301416E0,4.152235870E0,0.000000000E0,1.444977159E2,4.831749018E0,3.237087959E0
5.653229336E2,5.193582518E1,4.476293950E0,3.668095112E0,2.612059917E-1,1.444977099E2,4.836498247E0,3.229987885E0
5.663229154E2,5.193582451E1,4.476293684E0,3.689673299E0,3.830733062E-1,1.444977097E2,4.835197577E0,3.231934626E0
5.673228970E2,5.193582483E1,4.476293164E0,3.472793367E0,3.895559552E-1,1.444977093E2,4.819291190E0,3.255605851E0
5.683228785E2,5.193582893E1,4.476292172E0,3.106121179E0,4.688034363E-1,1.352314769E2,4.803531029E0,3.278814829E0
5.693228612E2,5.193583175E1,4.476301088E0,3.331413389E0,2.833304065E-1,1.405989462E2,4.788674026E0,3.300475437E0
5.703228424E2,5.193582333E1,4.476302855E0,3.791347560E0,4.253708362E-1,1.675117420E2,4.786618267E0,3.303456160E0
5.713228253E2,5.193581897E1,4.476318680E0,4.064781243E0,5.392171480E-1,1.675117559E2,4.788981555E0,3.300029197E0
5.723228064E2,5.193582193E1,4.476324606E0,3.242548340E0,2.907176847E-1,1.197843774E2,4.784572940E0,3.306417822E0
5.733227878E2,5.193582148E1,4.476326297E0,3.426324515E0,3.100277626E-2,1.197843787E2,4.782261009E0,3.309760818E0
5.743227688E2,5.193581509E1,4.476338963E0,3.883143245E0,0.000000000E0,1.197843892E2,4.773478711E0,3.322414488E0
5.753227502E2,5.193581509E1,4.476338963E0,3.883143245E0,0.000000000E0,1.197843892E2,4.777176537E0,3.317095321E0
5.763227327E2,5.193581509E1,4.476338963E0,3.883143245E0,0.000000000E0,1.197843892E2,4.770057534E0,3.327324474E0
5.773227148E2,5.193581509E1,4.476338963E0,3.883143245E0,0.000000000E0,1.197843892E2,4.766676431E0,3.332166388E0
5.783226962E2,5.193579670E1,4.476370861E0,3.976807188E0,1.178799983E-1,1.197844163E2,4.761429944E0,3.339658953E0
5.793226787E2,5.193579726E1,4.476371454E0,3.963348641E0,4.310288810E-2,1.197844165E2,4.760266697E0,3.341316807E0
5.803226595E2,5.193579843E1,4.476372862E0,4.270175993E0,7.640078648E-2,1.197844172E2,4.762496897E0,3.338137257E0
5.813226410E2,5.193579901E1,4.476372381E0,4.322550476E0,0.000000000E0,1.197844167E2,4.760358278E0,3.341186331E0
5.823226225E2,5.193579901E1,4.476372381E0,4.322550476E0,0.000000000E0,1.197844167E2,4.758908941E0,3.343250323E0
5.833226042E2,5.193579901E1,4.476372381E0,4.322550476E0,0.000000000E0,1.197844167E2,4.760786255E0,3.340576487E0
5.843225856E2,5.193579901E1,4.476372381E0,4.322550476E0,0.000000000E0,1.197844167E2,4.759722712E0,3.342091671E0
5.853225676E2,5.193578981E1,4.476391001E0,4.457700124E0,1.454254631E-1,1.197844321E2,4.759176449E0,3.342869510E0
5.863225497E2,5.193579071E1,4.476392279E0,4.453219863E0,6.611150748E-2,1.197844327E2,4.758204196E0,3.344253260E0
5.873225311E2,5.193579433E1,4.476390557E0,4.601683892E0,7.788081449E-2,1.197844305E2,4.758124084E0,3.344367239E0
5.883225126E2,5.193579673E1,4.476373101E0,4.927546154E0,1.742299061E-1,1.197844178E2,4.773326591E0,3.322633035E0
5.893224937E2,5.193579680E1,4.476353113E0,4.673813798E0,2.312592231E-1,1.197844040E2,4.817335010E0,3.258499722E0
5.903224763E2,5.193579848E1,4.476335875E0,4.525929847E0,1.738082837E-1,1.197843917E2,4.834179151E0,3.233457742E0
5.913224577E2,5.193580108E1,4.476299642E0,4.025754065E0,5.883762259E-1,2.101663524E2,4.791190701E0,3.296820999E0
5.923224393E2,5.193579963E1,4.476276904E0,4.512936955E0,8.370470366E-1,2.324947633E2,4.785757332E0,3.304703283E0
5.933224208E2,5.193581474E1,4.476275570E0,4.456811237E0,3.578873606E-1,3.477740698E2,4.807926638E0,3.272365883E0
5.943224028E2,5.193581834E1,4.476261328E0,4.291200979E0,0.000000000E0,3.306517960E2,4.813729391E0,3.263823889E0
5.953223846E2,5.193581834E1,4.476261328E0,4.291200979E0,0.000000000E0,3.306517960E2,4.847025288E0,3.214169082E0
5.963223659E2,5.193582993E1,4.476232601E0,4.010201317E0,6.335606275E-1,3.306517743E2,4.916872896E0,3.106267528E0
5.973223473E2,5.193583052E1,4.476225892E0,3.732111531E0,4.098749237E-1,3.306517693E2,4.892679439E0,3.144236781E0
5.983223288E2,5.193582328E1,4.476233352E0,3.252452260E0,1.371616072E-1,3.306517751E2,4.838496490E0,3.226993763E0
5.993223108E2,5.193582406E1,4.476247781E0,3.713065698E0,2.041123149E-1,3.306517857E2,4.811644274E0,3.266897062E0
6.003222923E2,5.193583745E1,4.476227772E0,3.658854870E0,1.120926046E0,3.196661057E2,4.803506588E0,3.278850635E0
6.013222743E2,5.193583787E1,4.476223816E0,3.533005281E0,9.418932388E-1,3.192004257E2,4.807736387E0,3.272645393E0
6.023222555E2,5.193583471E1,4.476211106E0,3.556829051E0,7.364887827E-1,2.949915843E2,4.830123473E0,3.239512967E0
6.033222388E2,5.193583599E1,4.476205200E0,3.549825099E0,5.427258686E-1,2.894445539E2,4.908452254E0,3.119556620E0
