"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.818061042E0,-7.799392343E-1,-9.008659050E-3,-1.192937136E0
8.857796042E0,-7.347846031E-1,-6.614597887E-2,-1.424526691E0
8.897531042E0,-6.069117785E-1,-3.625093400E-2,-1.243868589E0
8.937266042E0,-4.426787496E-1,-1.763402969E-1,-1.436481714E0
8.977000917E0,-3.924469352E-1,-4.556591213E-1,-1.201811671E0
9.016735917E0,-4.153286219E-1,-4.260933101E-1,-1.068941593E0
9.056471917E0,-4.434222579E-1,-4.786191285E-1,-1.022158623E0
9.096206917E0,-4.118800163E-1,-5.205907226E-1,-9.667423368E-1
9.135941917E0,-4.105959833E-2,-6.011891961E-1,-6.158040166E-1
9.175676917E0,-2.382453084E-1,-8.365962505E-1,-4.708485305E-1
9.215411917E0,-3.909983858E-2,-2.284377813E-2,-4.694032297E-2
9.255146917E0,2.005052865E-1,-9.595527500E-2,-6.517072022E-2
9.294881917E0,1.278915256E-1,1.281987727E-1,4.287426826E-3
9.334617917E0,2.619515955E-1,5.824568272E-1,1.983602718E-2
9.374352917E0,6.503284574E-1,2.963030934E-1,3.894601464E-1
9.414087917E0,5.440748930E-1,5.617341995E-1,7.207324505E-1
9.453822917E0,7.071774602E-1,4.333487749E-1,6.445098519E-1
9.493557917E0,5.860342383E-1,2.317446768E-1,9.897792339E-1
9.533292917E0,7.238242626E-1,1.859156042E-1,1.113419533E0
9.573027917E0,8.589000702E-1,-7.703341544E-2,1.069857359E0
9.612762917E0,7.502018809E-1,-1.275366992E-1,1.371908903E0
9.652498917E0,6.955881119E-1,-5.359716713E-2,1.038713336E0
9.692233917E0,5.372290015E-1,3.909814060E-1,1.209295154E0
9.731968917E0,5.012843609E-1,2.808095813E-1,1.207159281E0
9.771703917E0,8.729686737E-1,-4.407436550E-1,1.082297087E0
9.811438917E0,6.129112840E-1,-2.309673280E-2,1.047749996E0
9.851173917E0,2.222231477E-1,-1.392251812E-2,1.122733235E0
9.890908917E0,-3.598768115E-1,-5.832171813E-2,8.343834281E-1
9.930644917E0,-1.049760818E0,3.337623179E-1,6.048169136E-1
9.970380208E0,-1.226277351E0,1.837037951E-1,4.481131136E-1
1.001011521E1,-9.874228239E-1,-1.233356167E-2,-4.186774604E-3
1.004985021E1,-8.754960299E-1,-2.058937699E-1,-4.029247165E-1
1.008958521E1,-8.787795901E-1,2.252104320E-2,-7.809946537E-1
1.012932021E1,-8.511980772E-1,1.053365469E-1,-1.091259956E0
1.016905521E1,-8.144756556E-1,2.019598186E-1,-1.192654490E0
1.020879121E1,-5.304140449E-1,6.854764372E-2,-1.346308589E0
1.024852621E1,-6.937367320E-1,4.581996799E-2,-1.348502755E0
1.028826121E1,-9.137802124E-1,1.319676787E-1,-9.554364681E-1
1.032799621E1,-8.151093125E-1,-2.353444844E-1,-9.310058355E-1
1.036773121E1,-5.415220857E-1,-6.811463237E-1,-1.181799173E0
1.040746621E1,-5.000205040E-1,-9.015882611E-1,-1.136415958E0
1.044720121E1,-3.940539360E-1,-8.987223506E-1,-9.816584587E-1
1.048693621E1,-4.356173575E-1,-5.571410656E-1,-9.654002190E-1
1.052667221E1,-3.222665191E-1,-5.056893826E-1,-7.703380585E-1
1.056640721E1,8.208031207E-2,1.833533794E-1,9.842535853E-2
1.060614221E1,5.125800371E-1,-3.342470825E-1,1.817180067E-1
1.064587721E1,3.715359569E-1,5.078344345E-1,3.304123282E-1
1.068561221E1,9.411279112E-2,6.060160995E-1,2.183929235E-1
1.072534721E1,1.362386998E-2,8.512194753E-1,3.717191219E-1
1.076508221E1,-1.727720946E-1,9.764747620E-1,4.098217785E-1
1.080481821E1,-2.148254663E-1,6.611362100E-1,3.349116445E-1
1.084455321E1,-2.387279421E-1,8.564796448E-1,6.689795852E-1
1.088428821E1,-2.164286077E-1,7.545834780E-1,7.029688954E-1
1.092402321E1,2.094672807E-2,6.973336339E-1,8.692657948E-1
1.096375767E1,4.643447101E-1,3.701283336E-1,1.154821277E0
1.100349267E1,9.150314331E-1,1.357297301E-1,1.071742535E0
1.104322767E1,1.316080093E0,5.104582757E-2,1.030332446E0
1.108296367E1,1.285016537E0,6.429367512E-2,1.285181284E0
1.112269867E1,1.223884821E0,-1.224302948E-1,1.225872159E0
1.116243367E1,1.323081374E0,-2.693618536E-1,1.038876772E0
1.120216867E1,4.895089269E-1,-4.411005974E-1,1.054524183E0
1.124190367E1,3.491421044E-1,-5.389459133E-1,5.732699037E-1
1.128163867E1,-5.544781685E-1,3.074866533E-2,4.407405853E-1
1.132137367E1,-9.473263025E-1,-2.398956120E-1,3.210914731E-1
1.136110867E1,-1.139540195E0,-1.727594584E-1,-7.658028603E-2
1.140084467E1,-9.215536714E-1,-1.411423087E-1,-4.722560644E-1
1.144057967E1,-6.675048470E-1,3.544913605E-2,-9.589765668E-1
1.148031467E1,-6.503095627E-1,6.942867637E-1,-1.125867128E0
1.152004967E1,-4.068858624E-1,7.951844931E-1,-1.360881686E0
1.155978467E1,-5.941450596E-2,7.554572821E-1,-1.472094417E0
1.159951967E1,-4.197933897E-2,5.438751578E-1,-1.360510349E0
1.163925467E1,3.160593659E-2,3.410369456E-1,-1.381669402E0
1.167899067E1,1.875378750E-2,1.320872009E-1,-1.240288854E0
1.171872567E1,5.721169338E-2,9.537994862E-2,-1.338550448E0
1.175846067E1,3.770760298E-1,-6.684221625E-1,-1.512459278E0
1.179819567E1,1.967515349E-1,-1.341899186E-1,-1.310180664E0
1.183793067E1,2.720830142E-1,-2.828740180E-1,-1.018766999E0
1.187766567E1,1.337481588E-1,-3.642677963E-1,-6.368343234E-1
1.191740067E1,1.579702795E-1,-4.382761717E-1,-1.744649112E-1
1.195713667E1,2.628790438E-1,-4.152813554E-1,-2.093648762E-1
1.199687167E1,2.827016711E-1,-2.993781269E-1,-6.296881288E-2
1.203660667E1,1.137579307E-1,-1.466448903E-1,2.168488353E-1
1.207634167E1,8.616105467E-2,8.132523298E-2,5.216699243E-1
1.211607667E1,8.656980842E-2,-5.956365541E-2,8.323267698E-1
1.215581167E1,-2.400811948E-2,-1.808355451E-1,1.122015953E0
1.219554667E1,-1.893013865E-1,-1.314494610E-1,1.298389435E0
1.223528167E1,-3.878836930E-1,4.786628485E-2,9.708184600E-1
1.227501767E1,-5.916690454E-2,-5.015264750E-1,1.059991956E0
1.231475267E1,-3.727599680E-1,2.048172355E-1,1.183079123E0
1.235448767E1,-3.457093835E-1,7.297027707E-1,1.162495017E0
1.239422267E1,3.167380989E-1,2.037936300E-1,1.153658748E0
1.243395767E1,2.841314673E-1,6.491335034E-1,1.332487345E0
1.247369267E1,8.309897780E-1,2.841429114E-1,1.273996711E0
1.251342767E1,1.004306793E0,1.747833788E-1,1.023394704E0
1.255316367E1,6.730843782E-1,2.139543295E-1,1.050269246E0
1.259289867E1,-1.952662170E-1,3.016505837E-1,1.030963898E0
1.263263367E1,-5.846454501E-1,3.862004876E-1,5.691993237E-1
1.267236867E1,-6.888069510E-1,1.361420900E-1,4.109657705E-1
1.271210367E1,-3.703424931E-1,-2.316499799E-1,-3.971836343E-2
1.275183867E1,-2.164365500E-1,-2.670642734E-1,-5.803127289E-1
1.279157367E1,-1.289374679E-1,-2.464904487E-1,-9.917318225E-1
1.283130867E1,-4.717950821E-1,2.928373516E-1,-1.288765550E0
1.287104467E1,-6.846398711E-1,7.453991771E-1,-1.424443245E0
1.291077967E1,-3.003604114E-1,4.281570613E-1,-1.341227055E0
1.295051467E1,-6.033861265E-2,6.777416915E-2,-1.230691314E0
1.299025004E1,-2.509108372E-2,2.715749666E-2,-1.231784344E0
1.302998504E1,-5.174139515E-2,6.946900487E-2,-1.116525888E0
1.306972004E1,7.542268187E-2,3.098659217E-2,-1.176971316E0
1.310945504E1,2.751869857E-1,-1.979411840E-1,-1.209821463E0
1.314919004E1,6.276087463E-2,3.022229373E-1,-1.186347604E0
1.318892604E1,2.034982294E-1,4.441580772E-1,-8.811513782E-1
1.322866104E1,1.866710335E-1,-6.077693775E-3,-6.315005422E-1
1.326839604E1,2.398857027E-1,-3.263990209E-2,-4.417419732E-1
1.330813104E1,3.200535178E-1,2.639283538E-1,-1.063647643E-1
1.334786604E1,5.021300912E-1,6.170880049E-2,-1.873680800E-1
1.338760104E1,3.617963791E-1,6.119743586E-1,1.053196192E-1
1.342733604E1,3.248569965E-1,4.482694566E-1,2.775112391E-1
1.346707104E1,3.956253827E-2,4.282641709E-1,5.108096600E-1
1.350680704E1,3.361805528E-2,-5.675332248E-2,1.093011498E0
1.354654204E1,-4.937192798E-2,-8.251558244E-2,1.297738194E0
1.358627704E1,-1.262573898E-1,-3.890755475E-1,1.224640608E0
1.362601204E1,2.950450480E-1,-5.549769998E-1,1.005174279E0
1.366574704E1,3.084750473E-1,-2.949016690E-1,1.294711232E0
1.370548204E1,4.995463192E-1,-2.812531888E-1,1.288553238E0
1.374521704E1,4.377610385E-1,4.249998368E-3,1.097701907E0
