"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.083929822E2,-4.279226303E-2,-4.425713673E-1,1.665467551E-1
1.084327172E2,-1.191662550E-2,2.042663392E-1,2.136169872E-1
1.084724512E2,-9.004484063E-1,-5.074646437E-1,1.391806164E-1
1.085121852E2,-5.354394776E-1,-1.077512914E0,-1.864852488E-1
1.085519202E2,6.598436683E-1,9.077147412E-1,7.054197907E-2
1.085916542E2,-5.227837640E-1,-1.227550421E0,-2.593313232E-3
1.086313882E2,1.062304013E0,9.193004143E-1,-1.125489610E-1
1.086711232E2,2.349545735E-1,-1.822296453E-1,1.866361070E-1
1.087108572E2,4.276127279E-2,-1.231908351E0,-6.257171251E-2
1.087505912E2,1.824582714E-1,1.392739525E-1,3.716021761E-1
1.087903252E2,-8.629829568E-1,-4.252802736E-1,3.227902776E-1
1.088300602E2,4.364987415E-1,9.697519451E-2,-2.780748653E-1
1.088697942E2,4.977863324E-1,-2.901797712E-1,-1.566311198E-1
1.089095282E2,1.212373388E-1,8.753749609E-2,4.567969121E-2
1.089492632E2,6.091132253E-1,-2.603882074E-1,3.729751754E-1
1.089889972E2,-4.793021142E-2,-5.078283405E-1,2.238162124E-1
1.090287312E2,1.074216546E0,-5.086791104E-1,6.835611445E-1
1.090684650E2,6.112620771E-2,5.057286054E-2,1.008075766E0
1.091081990E2,-3.025331837E-1,-7.450785309E-1,7.297898161E-1
1.091479330E2,-9.597134453E-1,2.694534382E-1,3.300238681E-1
1.091876680E2,-5.941735893E-1,-7.500048101E-1,5.051999805E-1
1.092274020E2,3.877931893E-1,4.789161980E-3,5.293583733E-1
1.092671360E2,-4.017563403E-2,2.636334121E-2,7.526547682E-1
1.093068710E2,-7.830825090E-1,-3.603399271E-1,4.779940921E-1
1.093466050E2,2.776006562E-1,1.985325596E-1,7.227977157E-1
1.093863390E2,-4.186255574E-2,-7.546545160E-1,1.095049590E0
1.094260740E2,4.172573090E-1,-1.947450256E-1,6.535538185E-1
1.094658080E2,-1.012535437E0,-8.014763877E-1,6.265420210E-1
1.095055420E2,9.945646048E-2,-1.983527577E-1,3.280556953E-1
1.095452770E2,7.200729132E-1,5.388618529E-1,5.728897244E-1
1.095850110E2,-3.760823858E-1,1.385874894E-1,2.340148529E-1
1.096247450E2,3.851005465E-1,4.202060598E-1,-1.153776978E-1
1.096644800E2,-5.669910532E-1,1.983705917E-1,-3.008966211E-1
1.097042140E2,-2.103828192E-2,-3.474649429E-1,-6.868167280E-1
1.097439480E2,3.860898954E-1,4.150248420E-1,-5.095105845E-1
1.097836830E2,9.797302186E-2,4.116290715E-1,-5.295660225E-1
1.098234170E2,3.790919477E-1,2.148234871E-1,-6.340779126E-1
1.098631510E2,-7.855792701E-2,-3.650554141E-1,-3.939322541E-1
1.099028860E2,1.148545182E-1,-5.502326408E-1,7.504784346E-2
1.099426200E2,2.641327643E-1,1.661749452E-1,1.225061846E-1
1.099823540E2,-8.679899275E-1,-2.821506670E-1,2.188769963E-1
1.100220890E2,8.912700319E-1,-1.709184989E-1,3.137095517E-1
1.100618236E2,-1.640909976E-1,3.661149296E-1,4.287839252E-1
1.101015576E2,-5.010145801E-1,-7.904982403E-1,-2.086192989E-1
1.101412926E2,-2.246055865E-1,-2.787508035E-1,-1.064274379E-1
1.101810266E2,-3.145176369E-1,-3.440063149E-2,-2.697355664E-1
1.102207606E2,6.802872884E-1,-1.426545203E-2,-1.699628446E-1
1.102604956E2,7.671353978E-1,-1.266015744E-1,-2.695420601E-1
1.103002296E2,8.363237464E-1,6.568294287E-2,-2.688491285E-2
1.103399636E2,3.994355804E-1,-3.922078371E-2,1.548909154E-3
1.103796986E2,-5.590949732E-1,-7.427767745E-1,3.196216714E-1
1.104194326E2,-2.757324708E-1,-4.907685041E-1,1.342836463E-1
1.104591666E2,-4.034058398E-1,-4.794845474E-1,2.117750778E-1
1.104989016E2,-9.581575012E-1,-8.114336112E-1,1.122817433E-1
1.105386356E2,5.788948148E-1,6.911555082E-2,3.120407563E-1
1.105783696E2,7.462339407E-1,6.107536617E-1,3.794393454E-1
1.106181046E2,-2.586603552E-1,-1.439350605E-1,-1.604301289E-1
1.106578386E2,-2.577651465E-1,-1.910165486E-1,-4.231502060E-1
1.106975726E2,-5.501551652E-1,-7.730545342E-2,-3.904882441E-1
1.107373076E2,4.797511804E-1,-3.099746427E-1,-8.729642270E-1
1.107770416E2,2.256241715E-1,6.140120226E-1,-5.167536036E-1
1.108167756E2,-4.948165315E-1,-3.699182510E-2,-4.570400101E-1
1.108565106E2,8.087219650E-1,3.590292737E-1,-4.575112957E-1
1.108962446E2,-1.077844743E0,-3.918283528E-1,-2.554584930E-1
1.109359796E2,-7.124557453E-1,-7.337159291E-1,-2.899599159E-1
1.109757136E2,5.460077351E-1,-4.913196042E-1,-4.340388179E-2
1.110154476E2,-6.117321932E-1,-7.397145876E-1,-1.627221644E-1
1.110551826E2,7.438143629E-1,-1.604686475E-1,2.731983606E-1
1.110949156E2,1.079266786E0,3.680105969E-1,5.703895281E-1
1.111346496E2,-1.807502997E-1,-5.835702485E-1,2.017983757E-2
1.111743846E2,-3.141159332E-1,-3.389560747E-1,-1.907390982E-1
1.112141186E2,-8.877757359E-1,-5.959642991E-1,-2.576265675E-1
1.112538526E2,-5.774277484E-1,-9.854245296E-1,-9.409737039E-1
1.112935876E2,2.702875435E-2,7.011255956E-1,-7.124739448E-1
1.113333216E2,1.681273305E-1,9.116218507E-2,-8.690085125E-1
1.113730556E2,3.787563175E-1,-1.399954990E-1,-9.847313422E-1
1.114127906E2,2.984179133E-1,2.107248813E-1,-3.820358746E-1
1.114525246E2,-2.050033808E-2,-5.603278586E-1,-4.302357888E-1
1.114922586E2,8.202357173E-2,1.954996088E-1,-3.728559653E-1
1.115319936E2,-1.092407234E0,-4.969025257E-1,-3.915231282E-1
1.115717276E2,-9.374606967E-2,-7.034302756E-1,-5.283573300E-1
