Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
30.32238792,-1.817150116,-0.09380245209,-0.3766696453,2024-06-04 14:52:40.322388
30.36290485,-0.2402441502,2.566418171,1.966630936,2024-06-04 14:52:40.362905
30.40335901,-1.550005674,1.201036453,0.8395271301,2024-06-04 14:52:40.403359
30.44386802,0.6738287807,-0.3529005051,2.289820433,2024-06-04 14:52:40.443868
30.48439047,2.940445423,0.6560688019,-0.4536874294,2024-06-04 14:52:40.484390
30.524885,1.617488265,-4.646874428,-0.4649244547,2024-06-04 14:52:40.524885
30.56526094,2.514759541,-2.821980476,0.9085505009,2024-06-04 14:52:40.565261
30.60582266,-0.05650341511,4.078174114,-2.82746315,2024-06-04 14:52:40.605823
30.64631125,0.5122405291,2.726524353,-1.950133204,2024-06-04 14:52:40.646311
30.68680302,2.212637424,-0.7119035721,-0.1073406339,2024-06-04 14:52:40.686803
30.72728834,0.4689126015,0.07385921478,2.093133926,2024-06-04 14:52:40.727288
30.76776886,-4.280343056,-1.968425751,-3.716649055,2024-06-04 14:52:40.767769
30.80825407,-6.769108772,-4.207538605,4.335338116,2024-06-04 14:52:40.808254
30.8487461,-1.268035412,0.3128147125,-2.766574383,2024-06-04 14:52:40.848746
30.88922927,2.04957366,0.5263643265,-1.555410385,2024-06-04 14:52:40.889229
30.92970453,2.319434643,1.294919014,0.8059415221,2024-06-04 14:52:40.929705
30.97019714,1.146978378,1.464199066,1.754245758,2024-06-04 14:52:40.970197
31.01069344,0.7854911089,1.006674767,0.4243242741,2024-06-04 14:52:41.010693
31.05118308,0.04397642612,-0.2282085419,1.761103272,2024-06-04 14:52:41.051183
31.09166021,-1.365874171,-0.6626853943,1.98291111,2024-06-04 14:52:41.091660
31.1321687,-1.76719439,-1.409550667,1.94848609,2024-06-04 14:52:41.132169
31.17265912,-2.2239995,-1.630348206,2.576017857,2024-06-04 14:52:41.172659
31.21313792,-3.013231277,-2.853310585,3.642848015,2024-06-04 14:52:41.213138
31.25360209,-4.420118332,-3.951004982,3.231600761,2024-06-04 14:52:41.253602
31.2940999,-2.914831638,-2.109251022,2.817470312,2024-06-04 14:52:41.294100
31.33462594,0.6303429604,-1.818285942,-0.2541175485,2024-06-04 14:52:41.334626
31.37508677,3.112423897,-3.2516222,-1.831211567,2024-06-04 14:52:41.375087
31.41553662,0.0733127594,-1.387357712,-6.351840973,2024-06-04 14:52:41.415537
31.45602599,-0.7083516717,-1.833180428,-5.695085526,2024-06-04 14:52:41.456026
31.49651391,-2.714095592,-2.423932076,-4.225504875,2024-06-04 14:52:41.496514
