Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
221.568849,52.35565363,4.92495697,15.57286258,0.0,,11.53305817,5.819909096,2024-06-05 20:51:08.568849
222.5659391,52.35565335,4.92495691,15.58494711,0.0,,11.45895767,5.698205471,2024-06-05 20:51:09.565939
223.568994,52.35565324,4.92495684,15.57951478,0.0,,11.26732445,5.379723549,2024-06-05 20:51:10.568994
224.5662368,52.35565424,4.92496047,16.13884447,0.0,,11.06760502,4.997341633,2024-06-05 20:51:11.566237
225.5685956,52.35564915,4.92496477,16.64933777,0.0,,10.98221874,4.736158848,2024-06-05 20:51:12.568596
226.5661865,52.35564584,4.92495548,17.01541659,0.2599999905,236.1000061,11.18155766,4.918958187,2024-06-05 20:51:13.566186
227.5654664,52.35563984,4.92495106,16.81386744,0.150000006,237.6000061,11.21650696,4.754736423,2024-06-05 20:51:14.565466
228.5696831,52.35564812,4.92495388,16.47849263,0.8700000048,45.29999924,10.99772072,4.490688324,2024-06-05 20:51:15.569683
229.5694389,52.35566136,4.92495745,16.22540068,1.190000057,30.20000076,10.96484661,4.57057476,2024-06-05 20:51:16.569439
230.5687168,52.35567622,4.92494999,15.44435056,1.25999999,359.6000061,10.96758652,4.784307957,2024-06-05 20:51:17.568717
231.566161,52.35569609,4.92494601,15.18564843,1.970000029,6.599999905,11.12284088,5.062310696,2024-06-05 20:51:18.566161
232.5655856,52.35571642,4.92495015,15.32337497,1.820000052,15.60000038,11.37088871,5.315907478,2024-06-05 20:51:19.565586
233.5703707,52.3557331,4.92495273,16.25723801,1.669999957,10.89999962,11.57557392,5.393780231,2024-06-05 20:51:20.570371
234.5690941,52.35575139,4.92494759,16.65612574,1.74000001,351.2999878,11.72070408,5.548575878,2024-06-05 20:51:21.569094
235.5660454,52.35576442,4.92493737,15.28370181,1.460000038,342.8999939,12.40380287,6.292759895,2024-06-05 20:51:22.566045
236.5663398,52.35576965,4.92493784,15.37379739,1.320000052,355.0,12.67313766,6.488687515,2024-06-05 20:51:23.566340
237.5689121,52.35571046,4.92497268,15.25355529,0.0,,11.34097099,5.889796734,2024-06-05 20:51:24.568912
238.5704195,52.35569499,4.9249815,15.25433188,0.0,,11.24860668,5.725344658,2024-06-05 20:51:25.570420
239.5662679,52.35569156,4.92498346,15.25432815,0.0,,11.36392975,5.681516171,2024-06-05 20:51:26.566268
240.5668575,52.35570544,4.9249786,15.29322443,1.600000024,344.6000061,11.74029827,6.344272137,2024-06-05 20:51:27.566857
241.5656062,52.3557208,4.9249731,15.2771908,1.590000033,347.2000122,12.57785606,7.763702869,2024-06-05 20:51:28.565606
242.5680473,52.3557356,4.92496724,15.17540178,1.570000052,347.1000061,13.69134426,9.849131584,2024-06-05 20:51:29.568047
243.56692,52.35574035,4.92496506,15.18022904,0.0,,15.3613596,9.880748749,2024-06-05 20:51:30.566920
