Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
252.5947974,52.35597199,4.95710442,-11.60712357,0.0,,14.49979973,10.12650394,2024-06-05 19:48:20.594797
253.5929987,52.35597203,4.95710451,-11.53186711,0.0,,14.88953972,10.93000126,2024-06-05 19:48:21.592999
254.5930574,52.35597211,4.95710459,-11.57642262,0.0,,15.27071571,11.89732647,2024-06-05 19:48:22.593057
255.5936565,52.35597208,4.95710462,-11.57050223,0.0,,15.49773502,12.15365791,2024-06-05 19:48:23.593657
256.5921475,52.35597202,4.95710468,-11.59662533,0.0,,15.7363205,12.36110687,2024-06-05 19:48:24.592148
257.5913841,52.35597204,4.95710463,-11.56037045,0.0,,16.08176422,12.75482655,2024-06-05 19:48:25.591384
258.5921695,52.35597207,4.95710464,-11.54901786,0.0,,16.52674484,12.7563324,2024-06-05 19:48:26.592170
259.5925,52.3559721,4.9571046,-11.47510427,0.0,,16.88447189,12.4205122,2024-06-05 19:48:27.592500
260.5916942,52.3559721,4.95710465,-11.51312914,0.0,,16.45922852,11.90472412,2024-06-05 19:48:28.591694
261.5936531,52.35597244,4.95710571,-12.25867248,0.0,,16.90476036,11.77974606,2024-06-05 19:48:29.593653
262.5931496,52.35597245,4.95710575,-12.22907039,0.0,,16.5477581,11.50412941,2024-06-05 19:48:30.593150
263.5925776,52.35597248,4.95710579,-12.24976124,0.0,,17.090765,11.70540142,2024-06-05 19:48:31.592578
264.5932138,52.35597252,4.95710576,-12.20892868,0.0,,17.99220848,11.7619915,2024-06-05 19:48:32.593214
265.592441,52.35597248,4.95710578,-12.16229787,0.0,,18.48338509,12.05878639,2024-06-05 19:48:33.592441
266.5937484,52.35597251,4.95710584,-12.13635785,0.0,,17.80026436,11.71171951,2024-06-05 19:48:34.593748
267.5932564,52.35597244,4.95710726,-11.88373262,0.0,,18.32842636,12.13023853,2024-06-05 19:48:35.593256
268.5936007,52.35597245,4.95710728,-11.88971404,0.0,,19.00519371,12.32332706,2024-06-05 19:48:36.593601
269.5902799,52.35597245,4.95710729,-11.90173796,0.0,,20.05705261,12.43380451,2024-06-05 19:48:37.590280
270.5907399,52.35597246,4.95710729,-11.9148605,0.0,,21.70592499,12.69492435,2024-06-05 19:48:38.590740
271.5906468,52.35597246,4.95710729,-11.91077115,0.0,,23.52445412,12.85892487,2024-06-05 19:48:39.590647
272.5934641,52.35597127,4.95710361,-12.0814903,0.0,,16.0290432,12.07204819,2024-06-05 19:48:40.593464
273.5912455,52.35597132,4.9571036,-12.03846045,0.0,,15.75476074,11.54627132,2024-06-05 19:48:41.591246
274.5930199,52.35597131,4.95710361,-12.0345542,0.0,,16.68981552,11.92382526,2024-06-05 19:48:42.593020
275.5935677,52.35597135,4.95710359,-11.91681734,0.0,,19.11766815,12.83929539,2024-06-05 19:48:43.593568
276.5927867,52.35597143,4.9571036,-11.88898519,0.0,,18.22114372,12.63222504,2024-06-05 19:48:44.592787
277.5934831,52.35597144,4.9571036,-11.80695393,0.0,,18.37525558,12.46518135,2024-06-05 19:48:45.593483
278.5920865,52.35597144,4.95710361,-11.80213214,0.0,,18.88386917,12.41945267,2024-06-05 19:48:46.592086
279.5918797,52.35597145,4.95710361,-11.78302813,0.0,,18.19750595,11.40899086,2024-06-05 19:48:47.591880
280.5929745,52.35597144,4.95710363,-11.85401202,0.0,,19.14633179,11.67062855,2024-06-05 19:48:48.592975
281.592481,52.35597144,4.95710364,-11.82508135,0.0,,18.62835503,10.98255157,2024-06-05 19:48:49.592481
282.5929845,52.35597143,4.9571037,-11.80890701,0.0,,16.84283638,10.32523441,2024-06-05 19:48:50.592984
283.592586,52.35597146,4.95710378,-11.80896796,0.0,,15.33724499,10.07727909,2024-06-05 19:48:51.592586
284.5928662,52.35597149,4.95710377,-11.67762026,0.0,,16.37860298,11.25129414,2024-06-05 19:48:52.592866
285.5923378,52.3559715,4.95710377,-11.68946107,0.0,,18.26955605,12.39869785,2024-06-05 19:48:53.592338
286.5933683,52.35597149,4.95710377,-11.71356997,0.0,,18.50213051,12.3578434,2024-06-05 19:48:54.593368
287.5923859,52.35597186,4.95710394,-11.92761964,0.0,,19.18671036,12.57243443,2024-06-05 19:48:55.592386
288.5935093,52.35597188,4.95710392,-11.73468749,0.0,,19.28882408,12.51663208,2024-06-05 19:48:56.593509
289.5904237,52.35597191,4.95710391,-11.63300288,0.0,,20.58123016,12.9533968,2024-06-05 19:48:57.590424
290.5920798,52.35597191,4.95710392,-11.62213862,0.0,,21.53050423,13.10743237,2024-06-05 19:48:58.592080
291.5902531,52.35597189,4.95710395,-11.65296139,0.0,,22.21685982,13.29722404,2024-06-05 19:48:59.590253
292.5946891,52.35597162,4.95710204,-11.72333641,0.0,,16.93320465,12.63813305,2024-06-05 19:49:00.594689
293.5937067,52.35597165,4.95710205,-11.69587054,0.0,,16.09210968,11.97670364,2024-06-05 19:49:01.593707
294.5926984,52.35597165,4.95710204,-11.69641986,0.0,,16.05034828,11.42218399,2024-06-05 19:49:02.592698
295.5929395,52.35597165,4.95710204,-11.69257465,0.0,,16.29324532,10.96360779,2024-06-05 19:49:03.592940
296.5922907,52.35597168,4.95710209,-11.56537731,0.0,,16.14870644,10.99344063,2024-06-05 19:49:04.592291
297.5893721,52.35597168,4.95710208,-11.52704724,0.0,,16.75044441,11.08972645,2024-06-05 19:49:05.589372
298.5916103,52.35597172,4.95710204,-11.40644173,0.0,,17.28014565,11.15063095,2024-06-05 19:49:06.591610
299.5908899,52.35597171,4.95710204,-11.42890268,0.0,,18.13330841,11.25834179,2024-06-05 19:49:07.590890
300.5925548,52.35597169,4.95710204,-11.42560681,0.0,,19.99200439,11.85826588,2024-06-05 19:49:08.592555
301.5930135,52.35597166,4.95710207,-11.43171036,0.0,,21.11181831,11.976367,2024-06-05 19:49:09.593013
302.5933281,52.35597172,4.95710204,-11.396493,0.0,,20.22519112,11.9355545,2024-06-05 19:49:10.593328
303.5928749,52.35597179,4.95710206,-11.28608029,0.0,,16.23353004,11.51350784,2024-06-05 19:49:11.592875
304.5932522,52.35597181,4.95710206,-11.28815546,0.0,,16.48608589,11.61238098,2024-06-05 19:49:12.593252
305.5909414,52.35597184,4.9571021,-11.34491809,0.0,,15.7952776,11.37477016,2024-06-05 19:49:13.590941
306.5916395,52.3559719,4.95710211,-11.31873392,0.0,,15.24356747,10.80597496,2024-06-05 19:49:14.591639
307.5932927,52.35597195,4.95710207,-11.27002781,0.0,,15.11029625,10.45241547,2024-06-05 19:49:15.593293
308.5926055,52.35597197,4.95710207,-11.29486909,0.0,,15.28682709,10.8610878,2024-06-05 19:49:16.592605
309.5933869,52.35597182,4.95710208,-11.20716178,0.0,,15.48115635,11.06696892,2024-06-05 19:49:17.593387
310.5928958,52.35597183,4.95710206,-11.24897086,0.0,,15.89281178,11.42932606,2024-06-05 19:49:18.592896
311.5910973,52.35597177,4.95710291,-11.22754712,0.0,,15.48783588,10.71591091,2024-06-05 19:49:19.591097
312.5945508,52.35597096,4.9570993,-11.32661041,0.0,,13.89703369,10.17142487,2024-06-05 19:49:20.594551
313.5935444,52.35597101,4.95709929,-11.07630517,0.0,,14.00001526,9.925642014,2024-06-05 19:49:21.593544
