"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.723728177E0,-9.222254753E-1,-1.683068156E0,-1.078548469E-2
9.764211667E0,-1.378811002E0,-1.628741264E0,-5.882749557E-1
9.804732709E0,3.784240186E-1,1.545919478E-1,2.304897904E-1
9.845243282E0,5.043878555E-1,-7.746906877E-1,5.754921436E-1
9.885725625E0,-6.862763762E-1,-1.142329216E0,-3.344831765E-1
9.926210834E0,4.798874855E-1,9.034507871E-1,2.155765295E-1
9.966710209E0,-1.140198827E0,-6.396724582E-1,3.555215150E-2
1.000718615E1,-2.063356400E0,6.087806821E-1,-8.866733313E-1
1.004763969E1,-1.975740910E0,-3.426055610E-1,-1.710231662E0
1.008818099E1,-1.132475853E0,-1.272287726E0,-2.211690098E-1
1.012871651E1,-1.646983385E0,-8.404688835E-1,5.467308760E-1
1.016913016E1,-1.745650649E0,-2.408758104E-1,2.938711643E-1
1.020964885E1,-9.802806973E-1,1.511299312E-1,2.037258074E-2
1.025013552E1,-9.216928482E-1,1.189066395E-1,-9.760197252E-2
1.029065229E1,-8.647028804E-1,-1.199718714E-1,-4.543218911E-1
1.033115068E1,-4.243622124E-1,2.593842447E-1,-5.041215420E-1
1.037161677E1,3.954677656E-2,4.380770773E-2,-3.533910513E-1
1.041211245E1,2.745638192E-1,1.671084315E-1,2.246310115E-1
1.045261969E1,1.223819613E0,7.227606177E-1,2.733654380E-1
1.049310583E1,2.620739460E0,2.197043039E-2,7.022548914E-1
1.053360729E1,3.146432161E0,-1.188400626E0,8.631050587E-1
1.057409990E1,2.857221365E0,-3.463338912E-1,6.252917647E-1
1.061461422E1,1.406640172E0,2.012225151E0,1.797580719E-2
1.065509292E1,9.079779983E-1,1.446586490E0,5.214315653E-1
1.069556932E1,8.320801258E-1,-2.126471400E-1,6.039870977E-1
1.073604016E1,9.801475406E-1,-5.422036052E-1,8.037183285E-1
1.077656500E1,2.889444530E-1,-1.054447532E0,4.420717061E-1
1.081705026E1,-4.812190235E-1,-1.411034346E0,-1.423417628E-1
1.085753464E1,-4.579170346E-1,-1.855103254E0,-8.481917977E-1
1.089803391E1,2.652430236E-1,-1.514894485E0,-2.493976802E-1
1.093851703E1,5.014584661E-1,-5.600462556E-1,5.840139985E-1
1.097901859E1,2.122476846E-1,1.814890802E-1,3.986634612E-1
1.101948135E1,-6.750914454E-1,-8.609746099E-1,1.769618392E-1
1.105997771E1,9.520520270E-2,1.865489334E-1,-1.849510819E-1
1.110047755E1,-5.142412186E-1,-6.484606266E-1,-4.982627332E-1
1.114098755E1,-1.277347565E0,-7.142387629E-1,-6.428681016E-1
1.118149270E1,-1.719286084E0,-1.375482082E-1,5.019910634E-2
1.122196307E1,-1.210770488E0,-3.135779798E-1,5.033226013E-1
1.126244713E1,-1.272820354E0,3.182383627E-2,2.094514370E-1
1.130294635E1,-7.770875096E-1,-6.431344151E-2,-1.338198930E-1
1.134345640E1,-8.580452204E-1,6.015903354E-1,-1.511299312E-1
1.138394974E1,-9.318125844E-1,4.436695576E-1,-2.126471400E-1
1.142444182E1,-7.581796050E-1,-2.086525112E-1,-3.384777904E-1
1.146492927E1,-3.244965971E-1,-1.713693589E-1,-2.525933683E-1
1.150540927E1,-2.392779738E-1,3.874785081E-2,-1.545919478E-1
1.154589750E1,-1.189066395E-1,6.338136196E-1,3.595161485E-3
1.158639396E1,4.061200917E-1,7.278204560E-1,1.210371032E-1
1.162689500E1,1.427412271E0,1.065099835E0,2.451367527E-1
1.166739166E1,2.020880222E0,1.005979419E0,1.207707971E-1
1.170788651E1,1.638594747E0,1.773346663E0,-4.513924941E-2
1.174835458E1,1.450581074E0,1.098654747E0,-1.636464298E-1
1.178883354E1,8.722926974E-1,7.696308494E-1,1.596518010E-1
1.182934354E1,3.243634701E-1,7.675004005E-1,4.641752839E-1
1.186985406E1,-7.230269164E-2,-3.452686667E-1,4.612458944E-1
1.191038505E1,-3.071865737E-1,-1.158041477E0,1.543256342E-1
1.195083640E1,-7.296846509E-1,-1.103714585E0,3.608476743E-2
1.199134020E1,-1.420621395E0,-1.487731099E0,-1.198387123E-3
1.203184062E1,-8.822792768E-1,-2.331661940E0,-1.375482082E-1
1.207233823E1,3.616466224E-1,-4.402075410E-1,-2.416747361E-1
1.211281281E1,-8.199630976E-1,3.201025128E-1,-1.596518010E-1
1.215328614E1,1.460700780E-1,-9.555140138E-1,-4.407401681E-1
1.219380125E1,-5.765573978E-1,-8.202294111E-1,-2.286256403E-1
1.223429463E1,-7.467283607E-1,1.295589656E-1,9.893351793E-2
1.227476625E1,-2.813546658E-1,9.453942999E-3,-1.189066395E-1
1.231528890E1,-2.994636297E-1,-7.848104239E-1,-1.511299312E-1
1.235577666E1,-1.932066381E-1,-5.496602654E-1,-6.963960826E-2
1.239630099E1,3.475322574E-2,3.347494900E-1,-7.310161740E-2
1.243674244E1,-8.375394344E-2,-8.402025700E-2,-4.114462435E-2
1.247725781E1,3.182383627E-2,-1.673747450E-1,-7.762885839E-2
1.251772968E1,1.151783243E-1,-3.173062801E-1,-8.055824786E-2
1.255821297E1,1.794917583E-1,-4.282236695E-1,-1.957365684E-2
1.259868234E1,2.780258060E-1,-3.625786901E-1,3.022598661E-2
1.263924791E1,4.186365902E-1,-2.232994735E-1,1.053249165E-1
1.267971093E1,4.798874855E-1,2.139786780E-1,1.993317306E-1
1.272017635E1,7.254236937E-1,6.647053957E-1,2.081198990E-1
1.276072515E1,1.530207276E0,1.122622490E0,2.328865677E-1
1.280118396E1,2.257095575E0,6.932004094E-1,5.227631330E-1
1.284167562E1,2.095180273E0,1.187601686E0,5.936011076E-1
1.288215390E1,1.286934614E0,8.143706322E-1,3.741630912E-2
1.292263739E1,2.548570037E-1,5.310186744E-1,-2.142449915E-1
1.296317692E1,-3.836170435E-1,4.495283365E-1,-6.884068251E-2
1.300366187E1,-1.060173154E0,2.958684862E-1,-1.268958896E-1
1.304415026E1,-1.478410244E0,2.580527067E-1,-2.804225981E-1
