"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.243928709E1,-1.597404480E-3,2.556598186E-2,3.673815727E-2
1.247977584E1,-2.181625366E-2,-1.669859886E-2,6.304240227E-2
1.252026475E1,4.447650909E-2,-2.812814713E-2,2.468729019E-2
1.256071923E1,3.445816040E-2,-1.272690296E-2,1.575469971E-2
1.260121131E1,-1.948356628E-2,-2.117395401E-3,-1.302599907E-2
1.264170017E1,-5.192661285E-2,2.588272095E-2,-4.722118378E-3
1.268225376E1,-2.121448517E-2,3.080666065E-2,-3.796386719E-2
1.272270907E1,-3.884315491E-3,2.711749077E-2,-2.688074112E-2
1.276321543E1,-1.980781555E-3,1.211762428E-3,-7.840871811E-3
1.280371595E1,-3.030776978E-3,-6.171464920E-3,9.604692459E-3
1.284418095E1,7.164001465E-3,-1.840007305E-2,2.095007896E-2
1.288468319E1,4.971981049E-2,-2.417182922E-2,1.325893402E-2
1.292518022E1,1.878833771E-2,-1.032567024E-2,3.863453865E-2
1.296566058E1,-1.268959045E-2,-8.687973022E-3,-5.060195923E-3
1.300613381E1,-2.375888824E-2,1.393079758E-2,-1.757597923E-2
1.304659220E1,-4.928588867E-3,3.451085091E-2,-7.460117340E-3
1.308708350E1,1.404285431E-2,9.980201721E-3,-5.006551743E-3
1.312759178E1,-5.315780640E-3,-3.689050674E-3,6.438970566E-3
1.316811933E1,-4.444122314E-4,-8.954048157E-3,-1.927375793E-3
1.320861350E1,-6.649017334E-3,6.518721581E-3,-5.265951157E-3
1.324910355E1,1.521873474E-2,1.339554787E-2,-2.999305725E-4
1.328957376E1,-8.057594299E-3,2.516567707E-2,1.309466362E-2
1.333004642E1,-2.512359619E-2,2.245509624E-2,-8.121013641E-3
1.337051413E1,8.189201355E-3,-4.675984383E-3,-6.644725800E-4
1.341102001E1,1.650810242E-3,-5.214333534E-3,-9.503602982E-3
1.345150907E1,-1.079654694E-2,-1.674413681E-3,-5.550622940E-3
1.349199741E1,-1.489639282E-3,-3.640413284E-3,1.257467270E-2
1.353247772E1,2.123069763E-2,-1.333498955E-2,7.007598877E-3
1.357296647E1,-1.801586151E-2,-1.583552361E-2,-5.981922150E-3
1.361343918E1,-9.048461914E-3,3.604173660E-3,-2.389168739E-2
1.365393407E1,-1.506805420E-3,1.743662357E-2,-1.295995712E-2
1.369446303E1,-1.082134247E-2,2.518689632E-2,-1.352000237E-2
1.373493183E1,5.496978760E-3,1.856744289E-2,-6.795167923E-3
1.377542131E1,1.262664795E-3,-2.009868622E-4,-1.842021942E-3
1.381592439E1,2.038002014E-3,-2.037036419E-2,9.334087372E-3
1.385642475E1,-2.783775330E-3,-7.583379745E-3,2.174854279E-3
1.389688548E1,-3.899574280E-3,-1.267778873E-2,9.356975555E-3
1.393739980E1,-7.090568542E-3,9.715795517E-3,-8.632659912E-3
1.397790137E1,8.515357971E-3,2.939999104E-2,-1.059341431E-2
1.401839808E1,-1.906394958E-3,6.038665771E-3,-1.251125336E-2
1.405886845E1,-3.465652466E-3,-5.970954895E-3,3.149271011E-3
1.409934626E1,-1.362895966E-2,-1.049804688E-2,8.594274521E-3
1.413982486E1,1.141929626E-2,1.186048985E-2,1.267409325E-2
1.418031949E1,9.746551514E-4,8.933663368E-3,9.399890900E-3
1.422080871E1,2.006244659E-2,2.969503403E-4,1.089191437E-2
1.426131751E1,-1.894187927E-2,3.350734711E-3,-4.812717438E-3
1.430181699E1,-3.552436829E-3,2.309203148E-3,-2.151727676E-2
1.434230027E1,-1.084518433E-2,1.736259460E-2,-1.697349548E-2
1.438276678E1,-2.919197083E-3,1.902663708E-2,-1.361441612E-2
1.442324584E1,4.377365112E-3,5.426287651E-3,6.777048111E-3
1.446373084E1,1.013755798E-3,-4.304766655E-3,1.717233658E-2
1.450421194E1,1.929855347E-2,-2.131843567E-2,2.469849586E-2
1.454470084E1,1.618099213E-2,-9.933233261E-3,2.952337265E-3
1.458518975E1,1.387405396E-2,2.077329159E-2,-8.251905441E-3
1.462567861E1,-3.120994568E-2,2.241659164E-2,-1.144862175E-2
1.466628017E1,-3.721904755E-2,1.193511486E-2,-4.044985771E-2
1.470663012E1,2.612113953E-3,7.915258408E-3,-1.233267784E-2
1.474717084E1,2.147293091E-2,-2.123022079E-2,5.272269249E-2
1.478763996E1,3.617382050E-2,-4.808056355E-2,4.127430916E-2
1.482814741E1,6.387710571E-3,-1.844024658E-2,2.790808678E-2
1.486863642E1,-2.312946320E-2,1.050519943E-2,-2.090620995E-2
1.490915095E1,-9.175300598E-3,3.377163410E-2,-1.965713501E-2
1.494964048E1,-2.223205566E-2,4.048633575E-2,-3.122234344E-2
1.499009772E1,-2.885818481E-2,4.757237434E-2,-2.363634109E-2
1.503057387E1,-1.095962524E-2,3.202319145E-2,-4.417562485E-2
1.507108782E1,-7.949829102E-3,1.132738590E-2,-2.930164337E-4
1.511157736E1,-5.196571350E-3,9.550690651E-3,2.479791641E-2
1.515203147E1,3.600120544E-2,4.129409790E-4,2.546477318E-2
1.519256876E1,1.455974579E-2,-3.095865250E-4,2.663111687E-2
1.523307288E1,-1.739025116E-2,-2.332854271E-2,-2.329874039E-2
1.527356361E1,-1.650524139E-2,-6.146430969E-4,-2.513098717E-2
