"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.026572005E2,-6.982854843E0,-2.225325108E0,6.334998131E0
1.026972005E2,-6.969694138E0,-2.264806747E0,6.352943897E0
1.027372005E2,-6.980462074E0,-2.245664120E0,6.337390900E0
1.027772005E2,-7.001997471E0,-2.225325108E0,6.336194515E0
1.028172005E2,-6.998407841E0,-2.222932339E0,6.332605362E0
1.028572005E2,-7.016354084E0,-2.227717876E0,6.295516491E0
1.028972005E2,-7.409375191E0,-2.305783749E0,6.785147667E0
1.029372005E2,-8.183154106E0,-2.329711914E0,7.593622684E0
1.029772005E2,-7.416553974E0,-2.203789711E0,7.529016495E0
1.030172005E2,-6.788736820E0,-2.401496649E0,6.032006741E0
1.030572005E2,-8.148159027E0,-2.143969059E0,5.701199055E0
1.030972005E2,-8.710173607E0,-1.831406593E0,5.150251865E0
1.031372005E2,-7.047461033E0,-6.912266612E-1,5.018646240E0
1.031772005E2,-6.331408501E0,9.212367237E-2,4.607678890E0
1.032172005E2,-7.065407276E0,2.766701281E-1,4.973182678E0
1.032172005E2,-7.065407276E0,2.766701281E-1,4.973182678E0
1.032972005E2,-6.975676060E0,-4.372883439E-1,5.478367329E0
1.033372005E2,-9.556933403E0,-1.571486235E0,6.739684105E0
1.033772005E2,-9.556933403E0,-1.571486235E0,6.739684105E0
1.034172005E2,-9.556933403E0,-1.571486235E0,6.739684105E0
1.034172005E2,-6.710970402E0,-5.820540786E-1,6.217450619E0
1.034972005E2,-7.756633759E0,-6.191428304E-1,5.757729530E0
1.035372005E2,-7.517052174E0,-7.486543655E-1,5.930012703E0
1.035772005E2,-7.696813107E0,-6.311069727E-1,5.876173973E0
1.036172005E2,-7.818847179E0,-5.760720372E-1,5.858228207E0
1.036572005E2,-7.811668396E0,-5.150550604E-1,5.732305527E0
1.036972005E2,-7.644171238E0,-6.538388133E-1,5.798407555E0
1.037372005E2,-7.644171238E0,-6.538388133E-1,5.798407555E0
1.037772005E2,-7.799704552E0,-6.406782866E-1,5.825924873E0
1.038172005E2,-7.720741272E0,-6.239284873E-1,5.825924873E0
1.038572005E2,-7.781758308E0,-6.478567123E-1,5.837889194E0
1.038972005E2,-7.781758308E0,-6.478567123E-1,5.837889194E0
1.039372005E2,-7.683652401E0,-6.011967063E-1,5.914459229E0
1.039772005E2,-7.627122402E0,-6.478567123E-1,5.938387394E0
1.040172005E2,-7.624729156E0,-6.430711150E-1,5.925227165E0
1.040572005E2,-7.702795029E0,-6.669993401E-1,5.894120216E0
1.040972005E2,-7.712366581E0,-6.167500615E-1,5.851049423E0
1.041372005E2,-7.750651836E0,-6.311069727E-1,5.848656654E0
1.041772005E2,-7.709973812E0,-6.275177598E-1,5.835496426E0
1.042172005E2,-7.696813107E0,-6.323033571E-1,5.864210129E0
1.042572005E2,-7.688438416E0,-6.466603279E-1,5.882156372E0
1.042972005E2,-7.692027569E0,-6.311069727E-1,5.871388435E0
1.043372005E2,-7.675277710E0,-6.287141442E-1,5.886941910E0
1.043772005E2,-7.682456017E0,-6.370890141E-1,5.909673691E0
1.044172005E2,-7.717152119E0,-6.598208547E-1,5.866602898E0
1.044572005E2,-7.699205875E0,-6.334998012E-1,5.876173973E0
1.044972005E2,-7.699205875E0,-6.191428304E-1,5.871388435E0
1.045372005E2,-7.699205875E0,-6.382854581E-1,5.849853039E0
1.045772005E2,-7.699205875E0,-6.382854581E-1,5.849853039E0
1.045772005E2,-7.699205875E0,-6.059823632E-1,5.859424591E0
1.046572005E2,-7.675277710E0,-6.382854581E-1,5.873781204E0
1.046972005E2,-7.675277710E0,-6.382854581E-1,5.873781204E0
1.047372005E2,-7.665706635E0,-6.502495408E-1,5.878567219E0
1.047772005E2,-7.698009491E0,-6.574280262E-1,5.889334679E0
1.048172005E2,-7.698009491E0,-6.574280262E-1,5.889334679E0
1.048572005E2,-7.729116440E0,-6.358926296E-1,5.878567219E0
1.048972005E2,-7.660920620E0,-6.358926296E-1,5.877370834E0
1.049372005E2,-7.684848785E0,-6.334998012E-1,5.883352757E0
1.049772005E2,-7.703991413E0,-6.562315822E-1,5.863013744E0
1.050172005E2,-7.714759350E0,-6.514459848E-1,5.863013744E0
1.050572005E2,-7.684848785E0,-6.323033571E-1,5.890531063E0
1.050972005E2,-7.668099403E0,-6.334998012E-1,5.882156372E0
1.051372005E2,-7.687242031E0,-6.191428304E-1,5.888138294E0
1.051772005E2,-7.706384659E0,-6.622136831E-1,5.865406513E0
1.052172005E2,-7.694420338E0,-6.203392744E-1,5.866602898E0
1.052572005E2,-7.698009491E0,-6.454638839E-1,5.877370834E0
1.052972005E2,-7.698009491E0,-6.454638839E-1,5.877370834E0
1.053372005E2,-7.698009491E0,-6.454638839E-1,5.877370834E0
1.053772005E2,-7.719544888E0,-6.610172391E-1,5.877370834E0
1.054172005E2,-7.678866863E0,-6.382854581E-1,5.877370834E0
1.054572005E2,-7.695616722E0,-6.334998012E-1,5.876173973E0
1.054972005E2,-7.674081326E0,-6.478567123E-1,5.884549141E0
1.055372005E2,-7.689634800E0,-6.418746710E-1,5.890531063E0
1.055772005E2,-7.690831184E0,-6.454638839E-1,5.866602898E0
1.056172005E2,-7.693223953E0,-6.418746710E-1,5.873781204E0
1.056572005E2,-7.692027569E0,-6.478567123E-1,5.884549141E0
1.056972005E2,-7.683652401E0,-6.418746710E-1,5.879763603E0
1.057372005E2,-7.689634800E0,-6.478567123E-1,5.876173973E0
1.057772005E2,-7.683652401E0,-6.370890141E-1,5.879763603E0
1.058172005E2,-7.683652401E0,-6.311069727E-1,5.870192051E0
1.058572005E2,-7.692027569E0,-6.203392744E-1,5.892923832E0
1.058972005E2,-7.743473053E0,-6.598208547E-1,5.847460270E0
1.059372005E2,-7.672884941E0,-6.299105883E-1,5.876173973E0
1.059772005E2,-7.690831184E0,-6.490531564E-1,5.903691769E0
1.060172005E2,-7.666903019E0,-6.586244106E-1,5.885745525E0
1.060572005E2,-7.695616722E0,-6.634100676E-1,5.865406513E0
1.060972005E2,-7.711170197E0,-6.418746710E-1,5.892923832E0
1.061372005E2,-7.662117004E0,-6.131607890E-1,5.874977589E0
1.061772005E2,-7.663313389E0,-6.263213158E-1,5.901299000E0
1.062172005E2,-7.718348503E0,-6.275177598E-1,5.867799282E0
1.062572005E2,-7.705187798E0,-6.634100676E-1,5.823532104E0
1.062972005E2,-7.727920055E0,-6.430711150E-1,5.880959988E0
1.063372005E2,-7.666903019E0,-6.490531564E-1,5.896512985E0
1.063772005E2,-7.686045647E0,-6.430711150E-1,5.872584820E0
1.064172005E2,-7.708777428E0,-6.442674994E-1,5.864210129E0
1.064572005E2,-7.717152119E0,-6.358926296E-1,5.871388435E0
1.064972005E2,-7.658527851E0,-6.323033571E-1,5.879763603E0
1.065372005E2,-7.694420338E0,-6.502495408E-1,5.890531063E0
1.065772005E2,-7.696813107E0,-6.550351977E-1,5.871388435E0
1.066172005E2,-7.687242031E0,-6.358926296E-1,5.884549141E0
1.066572005E2,-7.712366581E0,-6.598208547E-1,5.882156372E0
1.066972005E2,-7.689634800E0,-6.658028960E-1,5.885745525E0
1.067372005E2,-7.702795029E0,-6.323033571E-1,5.885745525E0
1.067772005E2,-7.668099403E0,-6.370890141E-1,5.877370834E0
1.068172005E2,-7.686045647E0,-6.394818425E-1,5.883352757E0
1.068572005E2,-7.709973812E0,-6.646065116E-1,5.859424591E0
1.068972005E2,-7.709973812E0,-6.646065116E-1,5.859424591E0
1.069372005E2,-7.709973812E0,-6.646065116E-1,5.859424591E0
1.069772005E2,-7.670492172E0,-6.442674994E-1,5.888138294E0
1.070172005E2,-7.682456017E0,-6.550351977E-1,5.886941910E0
1.070572005E2,-7.678866863E0,-6.669993401E-1,5.903691769E0
1.070972005E2,-7.687242031E0,-6.562315822E-1,5.885745525E0
1.071372005E2,-7.698009491E0,-6.275177598E-1,5.885745525E0
1.071772005E2,-7.706384659E0,-6.646065116E-1,5.835496426E0
1.072172005E2,-7.721937656E0,-6.768696904E-1,5.861817360E0
1.072572005E2,-7.701598644E0,-6.179464459E-1,5.885745525E0
1.072972005E2,-7.662117004E0,-6.167500615E-1,5.891727448E0
1.073372005E2,-7.672884941E0,-6.418746710E-1,5.896512985E0
1.073772005E2,-7.712366581E0,-6.275177598E-1,5.879763603E0
1.074172005E2,-7.652545929E0,-6.430711150E-1,5.927619934E0
1.074572005E2,-7.690831184E0,-6.323033571E-1,5.882156372E0
1.074972005E2,-7.678866863E0,-6.083751321E-1,5.882156372E0
1.075372005E2,-7.674081326E0,-6.191428304E-1,5.896512985E0
1.075772005E2,-7.677670479E0,-6.191428304E-1,5.894120216E0
1.076172005E2,-7.736294746E0,-6.948158741E-1,5.846263885E0
1.076572005E2,-7.725526810E0,-7.211369276E-1,5.861817360E0
1.076972005E2,-7.647760391E0,-6.358926296E-1,5.920441628E0
1.077372005E2,-7.624729156E0,-5.904290080E-1,5.921638012E0
1.077772005E2,-7.670492172E0,-6.119644046E-1,5.915655613E0
1.078172005E2,-7.708777428E0,-6.852445602E-1,5.849853039E0
1.078572005E2,-7.732705593E0,-6.924230456E-1,5.827121258E0
1.078972005E2,-7.724330425E0,-6.756733060E-1,5.840281963E0
1.079372005E2,-7.715955734E0,-6.502495408E-1,5.855835438E0
1.079772005E2,-7.703991413E0,-6.430711150E-1,5.872584820E0
1.080172005E2,-7.698009491E0,-6.720840335E-1,5.872584820E0
1.080572005E2,-7.689634800E0,-6.478567123E-1,5.874977589E0
1.080972005E2,-7.693223953E0,-6.816553473E-1,5.874977589E0
1.081372005E2,-7.674081326E0,-6.669993401E-1,5.865406513E0
1.081772005E2,-7.683652401E0,-6.562315822E-1,5.883352757E0
1.082172005E2,-7.707581043E0,-6.466603279E-1,5.865406513E0
1.082572005E2,-7.696813107E0,-6.346961856E-1,5.871388435E0
1.082972005E2,-7.686045647E0,-6.756733060E-1,5.878567219E0
1.083372005E2,-7.696813107E0,-6.406782866E-1,5.863013744E0
1.083772005E2,-7.720741272E0,-6.586244106E-1,5.873781204E0
1.084172005E2,-7.694420338E0,-6.514459848E-1,5.883352757E0
1.084572005E2,-7.700402260E0,-6.708876491E-1,5.865406513E0
1.084972005E2,-7.700402260E0,-6.708876491E-1,5.865406513E0
1.085372005E2,-7.706384659E0,-6.442674994E-1,5.879763603E0
1.085772005E2,-7.690831184E0,-6.610172391E-1,5.868995667E0
1.086172005E2,-7.694420338E0,-6.598208547E-1,5.866602898E0
1.086572005E2,-7.690831184E0,-6.526423693E-1,5.880959988E0
1.086972005E2,-7.695616722E0,-6.610172391E-1,5.874977589E0
1.087372005E2,-7.693223953E0,-6.550351977E-1,5.884549141E0
1.087772005E2,-7.688438416E0,-6.622136831E-1,5.872584820E0
1.088172005E2,-7.699205875E0,-6.550351977E-1,5.873781204E0
1.088572005E2,-7.690831184E0,-6.562315822E-1,5.879763603E0
1.088972005E2,-7.709973812E0,-6.466603279E-1,5.863013744E0
1.089372005E2,-7.672884941E0,-6.538388133E-1,5.866602898E0
1.089772005E2,-7.703991413E0,-6.756733060E-1,5.866602898E0
1.090172005E2,-7.694420338E0,-6.514459848E-1,5.896512985E0
1.090572005E2,-7.675277710E0,-6.634100676E-1,5.896512985E0
1.090972005E2,-7.664510250E0,-6.418746710E-1,5.884549141E0
1.091372005E2,-7.664510250E0,-6.418746710E-1,5.884549141E0
1.091772005E2,-7.696813107E0,-6.610172391E-1,5.858228207E0
1.092172005E2,-7.687242031E0,-6.562315822E-1,5.868995667E0
1.092572005E2,-7.702795029E0,-6.430711150E-1,5.859424591E0
1.092972005E2,-7.694420338E0,-6.502495408E-1,5.877370834E0
1.093372005E2,-7.693223953E0,-6.478567123E-1,5.877370834E0
1.093772005E2,-7.686045647E0,-6.768696904E-1,5.880959988E0
1.094172005E2,-7.688438416E0,-6.681957245E-1,5.894120216E0
1.094572005E2,-7.687242031E0,-6.514459848E-1,5.879763603E0
1.094972005E2,-7.687242031E0,-6.514459848E-1,5.879763603E0
1.095372005E2,-7.688438416E0,-6.514459848E-1,5.872584820E0
1.095372005E2,-7.688438416E0,-6.514459848E-1,5.872584820E0
1.096172005E2,-7.692027569E0,-6.646065116E-1,5.876173973E0
1.096572005E2,-7.696813107E0,-6.658028960E-1,5.884549141E0
1.096972005E2,-7.659724236E0,-6.418746710E-1,5.884549141E0
1.097372005E2,-7.703991413E0,-6.634100676E-1,5.895316601E0
1.097772005E2,-7.701598644E0,-6.658028960E-1,5.864210129E0
1.098172005E2,-7.698009491E0,-6.562315822E-1,5.866602898E0
1.098572005E2,-7.699205875E0,-6.634100676E-1,5.868995667E0
1.098972005E2,-7.657331467E0,-6.550351977E-1,5.892923832E0
1.099372005E2,-7.682456017E0,-6.622136831E-1,5.919245243E0
1.099772005E2,-7.657331467E0,-6.478567123E-1,5.882156372E0
1.100172005E2,-7.703991413E0,-6.466603279E-1,5.882156372E0
1.100572005E2,-7.707581043E0,-6.442674994E-1,5.853442192E0
1.100972005E2,-7.729116440E0,-6.586244106E-1,5.849853039E0
1.101372005E2,-7.690831184E0,-6.538388133E-1,5.861817360E0
1.101772005E2,-7.664510250E0,-6.574280262E-1,5.902495384E0
1.102172005E2,-7.672884941E0,-6.574280262E-1,5.898906231E0
1.102572005E2,-7.669295788E0,-6.562315822E-1,5.888138294E0
1.102972005E2,-7.681259632E0,-6.538388133E-1,5.891727448E0
1.103372005E2,-7.701598644E0,-6.538388133E-1,5.868995667E0
1.103772005E2,-7.715955734E0,-6.299105883E-1,5.863013744E0
1.104172005E2,-7.706384659E0,-6.514459848E-1,5.843871117E0
1.104572005E2,-7.709973812E0,-6.454638839E-1,5.848656654E0
1.104972005E2,-7.695616722E0,-6.538388133E-1,5.874977589E0
