"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.227004797E1,-1.185071748E-2,-9.294158220E-2,1.864157850E-3
1.231053797E1,-4.114462435E-2,-6.950645149E-2,-6.391398143E-3
1.235101959E1,-9.720250964E-3,-5.991935730E-2,-1.970681176E-2
1.239151438E1,-2.410089783E-2,-7.296846062E-2,-1.651111245E-2
1.243201594E1,-5.659050494E-2,-5.166380107E-2,3.142437339E-2
1.247250052E1,-6.031882018E-2,-3.648423031E-2,3.035914153E-2
1.251299797E1,-3.794892505E-2,-4.394086078E-2,1.011971384E-2
1.255349047E1,-3.555215150E-2,-2.769605815E-2,3.648423031E-2
1.259395750E1,-5.792204663E-2,2.556559257E-2,3.035914153E-2
1.263444828E1,-3.635107726E-2,4.260931909E-2,2.742975019E-2
1.267493906E1,-6.790860556E-3,3.462007269E-2,1.118494663E-2
1.271542334E1,7.589785382E-3,4.820179567E-2,-1.597849536E-3
1.275594417E1,1.611164957E-2,6.418029219E-2,-1.784265228E-2
1.279647516E1,3.661738336E-2,4.340824485E-2,-2.902759984E-2
1.283696292E1,3.821523488E-2,1.864157803E-2,-1.997311972E-2
1.287745203E1,2.037258074E-2,1.011971384E-2,-1.171756350E-2
1.291794104E1,1.198387123E-3,1.358172111E-2,-4.793548491E-3
1.295840214E1,-5.725627299E-3,2.396774245E-3,-1.331541222E-3
1.299886594E1,-8.388710208E-3,-2.130465955E-2,6.657706574E-3
1.303935375E1,-2.090519853E-2,-1.225017942E-2,7.722939365E-3
1.307985276E1,-2.223674022E-2,-1.171756350E-2,4.527240526E-3
1.312034787E1,-9.453942999E-3,-1.464695390E-2,-2.663082560E-4
1.316081323E1,-3.861469682E-3,-1.651111245E-2,-2.929390874E-3
1.320131865E1,4.926702939E-3,-4.260932095E-3,4.793548491E-3
1.324181719E1,-5.991935730E-3,4.394086078E-2,0.000000000E0
1.328229745E1,-1.957365684E-2,9.107742459E-2,4.793548491E-3
1.332279365E1,2.529928461E-3,7.616416365E-2,-9.320789017E-3
1.336323875E1,4.327509180E-2,-1.491326280E-2,-1.864157803E-2
1.340374698E1,3.581846133E-2,-3.488638252E-2,-1.411433797E-2
1.344425464E1,-1.424749196E-2,2.130465955E-2,2.023942769E-2
1.348474188E1,-1.584534161E-2,4.660394415E-2,1.251648832E-2
1.352524516E1,4.127778113E-3,2.663082629E-2,-2.130466048E-3
1.356575432E1,1.717688330E-2,3.648423031E-2,-1.491326280E-2
1.360624630E1,1.691057347E-2,3.248960897E-2,-1.304910425E-2
1.364669406E1,9.986559860E-3,1.944050193E-2,-1.597849466E-2
1.368716380E1,1.185071748E-2,-1.597849536E-3,-8.788172156E-3
1.372765375E1,1.105179265E-2,-1.731003635E-2,-8.255556226E-3
1.376814375E1,-2.263620263E-3,2.663082443E-3,-2.929390874E-3
1.380863370E1,-1.105179265E-2,2.236989327E-2,-2.130466048E-3
1.384913078E1,9.320789250E-4,2.130466048E-3,-1.278279629E-2
1.388962073E1,1.930734888E-2,-3.009283356E-2,-2.210358530E-2
1.393010943E1,1.850842312E-2,-9.320789017E-3,-1.757634431E-2
1.397064063E1,-5.459319334E-3,3.275591508E-2,-2.663082560E-4
1.401109818E1,-1.185071748E-2,4.181039706E-2,1.038602181E-2
1.405160292E1,6.524552125E-3,1.677742042E-2,7.989247679E-4
1.409208115E1,-4.127778113E-3,5.406057462E-2,1.065233024E-3
1.413257042E1,-3.555215150E-2,1.233007237E-1,1.651111245E-2
1.417305625E1,-1.185071748E-2,9.081111848E-2,-5.059856921E-3
1.421355651E1,3.555215150E-2,1.331541222E-3,-2.450035885E-2
1.425402932E1,5.339480564E-2,-3.994623944E-2,-2.929390781E-2
1.429453453E1,3.874785081E-2,-3.648423031E-2,-1.624480449E-2
1.433498724E1,3.595161485E-3,-1.757634431E-2,-5.858781748E-3
1.437546193E1,-2.756290510E-2,2.130465955E-2,1.464695390E-2
1.441604302E1,-4.913387448E-2,3.861469775E-2,1.810896210E-2
1.445654917E1,-2.836182900E-2,3.408745676E-2,1.917419396E-2
1.449699172E1,4.394086078E-3,-1.651111245E-2,7.989247679E-4
1.453748094E1,3.049229458E-2,-2.716344222E-2,-1.091863867E-2
1.457791042E1,1.584534161E-2,-5.326165119E-4,-6.924014539E-3
