Time (s),X (hPa),Datetime
168.4336983,1002.81395,2024-06-16 11:12:56.433698
169.5096323,1002.812881,2024-06-16 11:12:57.509632
170.5855723,1002.810669,2024-06-16 11:12:58.585572
171.6615253,1002.809906,2024-06-16 11:12:59.661525
172.7374913,1002.809906,2024-06-16 11:13:00.737491
173.8134713,1002.811737,2024-06-16 11:13:01.813471
174.8894643,1002.812347,2024-06-16 11:13:02.889464
175.9654943,1002.812805,2024-06-16 11:13:03.965494
177.0415133,1002.812347,2024-06-16 11:13:05.041513
178.1175293,1002.81105,2024-06-16 11:13:06.117529
179.1934933,1002.806473,2024-06-16 11:13:07.193493
180.2694983,1002.803345,2024-06-16 11:13:08.269498
181.3455203,1002.799072,2024-06-16 11:13:09.345520
182.4214823,1002.794952,2024-06-16 11:13:10.421482
183.4974843,1002.79068,2024-06-16 11:13:11.497484
184.5735573,1002.788773,2024-06-16 11:13:12.573557
185.6496113,1002.785568,2024-06-16 11:13:13.649611
186.7256213,1002.785568,2024-06-16 11:13:14.725621
187.8016173,1002.786179,2024-06-16 11:13:15.801617
188.8776003,1002.786179,2024-06-16 11:13:16.877600
189.9535913,1002.786179,2024-06-16 11:13:17.953591
191.0295923,1002.787857,2024-06-16 11:13:19.029592
192.1055863,1002.788696,2024-06-16 11:13:20.105586
193.1815573,1002.789536,2024-06-16 11:13:21.181557
194.2575403,1002.79007,2024-06-16 11:13:22.257540
195.3334323,1002.791977,2024-06-16 11:13:23.333432
196.4093573,1002.79335,2024-06-16 11:13:24.409357
197.4853183,1002.793427,2024-06-16 11:13:25.485318
198.5612743,1002.793961,2024-06-16 11:13:26.561274
199.6372333,1002.793427,2024-06-16 11:13:27.637233
200.7131823,1002.792969,2024-06-16 11:13:28.713182
201.7891603,1002.792892,2024-06-16 11:13:29.789160
202.8651713,1002.791977,2024-06-16 11:13:30.865171
203.9411823,1002.791443,2024-06-16 11:13:31.941182
205.0171723,1002.789841,2024-06-16 11:13:33.017172
206.0931583,1002.789078,2024-06-16 11:13:34.093158
207.1691163,1002.786026,2024-06-16 11:13:35.169116
208.2450813,1002.78595,2024-06-16 11:13:36.245081
209.3210443,1002.785873,2024-06-16 11:13:37.321044
210.3969573,1002.785873,2024-06-16 11:13:38.396957
211.4728623,1002.785416,2024-06-16 11:13:39.472862
212.5487963,1002.784958,2024-06-16 11:13:40.548796
213.6247073,1002.784958,2024-06-16 11:13:41.624707
214.7006573,1002.785263,2024-06-16 11:13:42.700657
215.7765813,1002.785263,2024-06-16 11:13:43.776581
216.8525813,1002.785873,2024-06-16 11:13:44.852581
217.9285623,1002.784729,2024-06-16 11:13:45.928562
219.0045533,1002.783432,2024-06-16 11:13:47.004553
220.0805063,1002.781296,2024-06-16 11:13:48.080506
221.1564653,1002.780609,2024-06-16 11:13:49.156465
222.2324523,1002.780609,2024-06-16 11:13:50.232452
223.3084463,1002.778168,2024-06-16 11:13:51.308446
224.3844613,1002.778091,2024-06-16 11:13:52.384461
