"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.109214233E1,5.900579318E-2,-3.403311968E-2,1.492465008E-2
1.113244233E1,4.373856634E-2,2.316245437E-2,2.238614112E-2
1.117274133E1,-3.487134236E-4,-1.638329588E-3,-2.841016836E-2
1.121304033E1,5.939264968E-2,-3.374992684E-2,-9.737778455E-2
1.125334033E1,5.817003176E-2,-7.988698781E-2,-9.681127965E-2
1.129363933E1,3.009957448E-2,-6.234918535E-2,-6.367828697E-2
1.133393833E1,8.412315510E-3,2.526949719E-2,-2.034874260E-2
1.137423833E1,5.559366196E-2,-1.599966735E-2,-1.679770276E-2
1.141453733E1,1.830594614E-2,-3.692811728E-2,-4.745228589E-2
1.145483733E1,9.361961484E-2,-7.227638364E-2,-1.027357653E-1
1.149513633E1,1.697554141E-1,-6.354142725E-2,-1.800582111E-1
1.153543533E1,1.394040883E-1,-4.028220102E-2,-1.233047768E-1
1.157573533E1,2.000539564E-2,7.018489391E-2,-8.596148342E-2
1.161603433E1,1.004887186E-2,7.376679778E-2,-4.426174238E-2
1.165633433E1,1.571013480E-1,7.094570994E-2,-1.038609892E-1
1.169663333E1,1.982642263E-1,7.035754621E-2,-1.075891554E-1
1.173693233E1,1.086778715E-1,-3.335304186E-2,-4.384243116E-2
1.177723196E1,1.040238142E-1,6.771736778E-3,-6.351403892E-2
1.181753096E1,2.227899134E-1,-4.280266911E-2,-1.415368766E-1
1.185783096E1,-7.802271098E-2,-2.699598968E-1,-7.189007942E-3
1.189812996E1,-1.616707444E-1,-3.372882009E-1,3.910657763E-2
1.193842896E1,-3.424640000E-2,-1.969348490E-1,-2.671254985E-2
1.197872896E1,4.584821407E-3,-2.837722600E-1,-7.426923513E-2
1.201902796E1,-1.275935322E-1,6.469268352E-2,5.675820261E-2
1.205932796E1,4.250185192E-1,4.466923773E-1,2.206432670E-1
1.209962696E1,3.544453681E-1,3.980637491E-1,2.959711850E-1
1.213992596E1,4.932969511E-1,4.390889704E-1,3.694961667E-1
1.218022596E1,9.407739043E-1,-1.967420429E-1,5.233990550E-1
1.222052496E1,8.016217351E-1,-1.111443192E-1,4.221066833E-1
1.226082496E1,4.766199589E-1,7.264789343E-1,1.688110083E-1
1.230112396E1,7.229745984E-1,3.200889528E-1,3.674964011E-1
1.234142296E1,6.667422652E-1,2.322033048E-1,4.445241392E-2
1.238172296E1,9.852097631E-1,8.958417922E-2,-3.276418447E-1
1.242202196E1,9.100086093E-1,3.976443037E-2,-3.735021055E-1
1.246232196E1,4.313034117E-1,1.104395688E-1,-3.432506025E-1
1.250262096E1,1.136381105E-1,-6.731110811E-2,-2.357353121E-1
1.254291996E1,-2.321755588E-1,-2.000117153E-1,-3.528380394E-1
1.258321996E1,-2.023558617E-1,1.145379338E-2,-4.614697099E-1
1.262351896E1,4.531501830E-1,2.274062037E-1,-9.064199030E-2
1.266381896E1,7.821151614E-1,3.513535857E-1,1.188946217E-1
1.270411796E1,7.889618874E-1,1.565816700E-1,3.305159509E-2
1.274441696E1,6.739168763E-1,8.068437874E-2,-1.850254983E-1
1.278471671E1,4.830785096E-1,-2.157739550E-2,-3.065577745E-1
1.282501571E1,3.645780981E-1,-1.036648303E-1,-2.440540344E-1
1.286531571E1,3.268477321E-1,-9.189306945E-2,-2.095685750E-1
1.290561471E1,3.234154284E-1,-4.757398367E-2,-1.520243436E-1
1.294591371E1,3.993142843E-1,1.017307956E-2,-1.962657273E-1
1.298621371E1,1.037732363E-1,-8.686121553E-3,-8.972962201E-2
1.302651271E1,1.181369498E-1,7.728423178E-2,-1.175197661E-1
1.306681271E1,6.276586652E-2,9.837625176E-2,-2.657257020E-1
1.310711171E1,1.370644895E-3,1.304695457E-1,-2.946639061E-1
1.314741171E1,-1.052248105E-1,2.867614292E-2,-1.734632552E-1
1.318771071E1,-3.266702872E-3,1.327364445E-1,-1.874844581E-1
1.322800971E1,-5.713441968E-2,7.870071381E-2,-2.138406485E-1
1.326830971E1,-6.751651317E-2,-4.342843965E-2,-1.958366483E-1
1.330860871E1,6.142280251E-2,-7.165757567E-2,-9.638811648E-2
1.334890871E1,1.123109534E-1,-1.543945223E-1,-7.479742169E-2
1.338920771E1,-4.051369056E-2,-2.149182111E-1,-6.738150865E-2
1.342950671E1,1.452343613E-1,-3.370271996E-2,-5.661351979E-2
1.346980671E1,-1.346824169E-1,-1.952339560E-1,-4.970837012E-2
1.351010571E1,-1.174609140E-1,-1.326829642E-1,-1.820622012E-2
1.355040471E1,-1.699201912E-1,-2.008597255E-1,1.193589717E-2
1.359070471E1,-1.211664006E-1,-2.338033915E-1,-2.359720320E-2
1.363100371E1,-6.569442898E-2,-2.168015093E-1,-3.850541264E-2
1.367130371E1,-9.625966847E-2,-1.701778620E-1,-8.839531243E-2
1.371160271E1,-6.958370656E-2,-5.187806487E-2,-1.198082566E-1
1.375190171E1,2.866402082E-2,1.089189351E-1,-3.722231090E-2
1.379220171E1,-1.879316196E-2,8.664850891E-2,-1.317093708E-2
1.383250071E1,2.577056177E-2,1.650215834E-1,1.214642078E-3
