"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.575466904E1,8.817037582E0,2.971303940E0,-4.188761902E1
9.579440604E1,8.836721420E0,3.139892578E0,-4.204150391E1
9.583414404E1,8.842031479E0,2.963327408E0,-4.210089111E1
9.587388104E1,8.685834885E0,3.016012192E0,-4.192549133E1
9.591361904E1,8.626737595E0,3.124517441E0,-4.192863464E1
9.595335604E1,8.588678360E0,2.981431961E0,-4.203173828E1
9.599309404E1,8.587255478E0,2.985885620E0,-4.196681213E1
9.603283104E1,8.548959732E0,3.069580078E0,-4.209173584E1
9.607256904E1,8.623380661E0,2.924676895E0,-4.187364197E1
9.611230604E1,8.631452560E0,3.111066818E0,-4.195544434E1
9.615204404E1,8.498147964E0,3.005779266E0,-4.169142151E1
9.619178104E1,8.497861862E0,3.023935318E0,-4.200700378E1
9.623151904E1,8.446344376E0,2.822851181E0,-4.196244812E1
9.627125704E1,8.611375809E0,2.903371811E0,-4.217163086E1
9.631099404E1,8.389291763E0,3.011095047E0,-4.199765015E1
9.635073204E1,8.471891403E0,2.790849686E0,-4.207287598E1
9.639046942E1,8.424562454E0,2.799051285E0,-4.229463196E1
9.643020742E1,8.462732315E0,2.615333557E0,-4.227209473E1
9.646994442E1,8.439500809E0,2.965238571E0,-4.229486084E1
9.650968242E1,8.370611191E0,2.792581558E0,-4.247343445E1
9.654941942E1,8.436128616E0,2.915227890E0,-4.251647949E1
9.658915742E1,8.358171463E0,2.776832581E0,-4.216522217E1
9.662889442E1,8.396104813E0,2.763525009E0,-4.219145203E1
9.666863242E1,8.491510391E0,2.675083160E0,-4.234736633E1
9.670837042E1,8.523118973E0,2.724046707E0,-4.206916809E1
9.674810742E1,8.613100052E0,2.810653687E0,-4.221720886E1
9.678784542E1,8.577627182E0,2.827991486E0,-4.205995178E1
9.682758242E1,8.366861343E0,2.925498962E0,-4.219494629E1
9.686732042E1,8.436151505E0,2.772214890E0,-4.229801941E1
9.690705742E1,8.525312424E0,2.905630112E0,-4.225541687E1
9.694679542E1,8.553213120E0,2.791810989E0,-4.227775574E1
9.698653242E1,8.718233109E0,2.876287460E0,-4.230055237E1
9.702627042E1,8.698152542E0,2.856658936E0,-4.206098938E1
9.706600742E1,8.576093674E0,2.877754211E0,-4.219319153E1
9.710574542E1,8.718160629E0,2.702804565E0,-4.230029297E1
9.714548242E1,8.657239914E0,2.843135834E0,-4.201097107E1
