"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.195855458E0,-1.690793976E1,-8.843310242E0,1.423809174E1
8.236147458E0,1.804213120E1,-1.281545013E1,1.679058380E1
8.276438458E0,-8.375682678E0,-1.984707779E1,4.159101105E0
8.316730458E0,-1.874551849E0,7.640711060E0,7.726632385E0
8.357022458E0,-8.883277130E0,-5.654641113E0,1.034259247E1
8.397313458E0,-1.059047699E0,-6.350843353E0,5.605692902E0
8.437605458E0,7.920030212E0,-9.354347534E0,4.912634125E0
8.477896458E0,2.303260345E0,-8.640032959E0,4.543651428E0
8.518188458E0,-3.200344849E-1,-1.274569519E1,7.888146515E0
8.558480458E0,3.403173065E0,-8.288414154E0,2.625989227E0
8.598771458E0,3.450025635E0,-8.514444122E0,9.237290955E-1
8.639063458E0,3.427871704E-1,-9.800719299E0,1.886227570E0
8.679355458E0,3.376977539E-1,-8.477770386E0,-2.483635254E0
8.719646458E0,-1.977388000E0,-1.203901474E1,-3.954027557E0
8.759939167E0,-1.206042023E0,-1.214364716E1,-2.210153961E0
8.800230167E0,-2.791095886E0,-7.359146576E0,-2.326013031E0
8.840522167E0,-6.429429932E0,-1.028990204E1,-1.710193634E0
8.880814167E0,-7.358847198E0,-1.808868439E1,1.647773438E0
8.921105167E0,-1.403616165E1,-4.402794342E0,2.901715851E0
8.961397167E0,-1.359877121E1,-3.599714355E0,6.787185974E0
9.001689167E0,-7.704179077E0,-5.484145660E0,2.397863617E0
9.041980167E0,1.445993042E-1,-6.775659943E0,1.215786758E1
9.082272167E0,3.408861237E0,-8.468040619E0,-7.349716187E-1
9.122564167E0,-2.236948242E0,-6.010151825E0,-1.788181458E0
9.162855167E0,-7.146139526E-1,-8.180488586E-1,-3.519181824E-1
9.203147167E0,4.069736938E0,-2.712958374E0,-1.222657471E0
9.243439167E0,1.543290710E-1,-7.385940857E0,6.292913818E0
9.283730167E0,3.547622681E-2,-7.115153961E0,1.234363129E1
9.324022167E0,1.740879822E-1,-3.132984924E-1,2.474758713E1
9.364314167E0,-5.808221741E0,-2.189631638E1,2.199062027E1
9.404606167E0,-4.865631866E0,2.993774414E-1,-1.748394196E1
9.444897167E0,3.145558777E0,1.177481415E1,4.971985703E1
9.485189167E0,1.716480560E0,-2.333048401E0,-5.038821716E0
9.525481167E0,-1.301693115E0,-2.855012970E0,-2.749482422E0
9.565772167E0,-5.421126709E0,-9.636959839E0,-3.540737000E0
9.606064167E0,-1.163590302E1,-3.267764648E1,-1.082039886E1
9.646356167E0,-2.184557190E1,-2.715488113E1,4.254602509E0
9.686647167E0,-2.280911819E1,-8.956325226E0,1.508742554E1
9.726939167E0,-6.059848480E0,-1.059945831E0,1.248239273E1
9.767230792E0,2.742596741E0,-2.507136383E0,5.195845184E0
9.807521792E0,8.003855896E-1,-1.108145599E0,-9.497749329E-1
9.847813792E0,-1.534459076E0,-5.263205109E0,3.571273499E0
9.888105792E0,-1.288969574E1,-1.926808182E1,-9.296118622E0
9.928396792E0,-8.759634247E0,-4.284600128E1,-3.417842560E0
9.968688792E0,3.004102936E0,-6.119274902E0,2.977458344E0
1.000898079E1,1.804796906E0,-4.534969482E0,-6.987319794E0
1.004927279E1,3.244652710E0,-3.273542633E0,-5.714067535E0
1.008956379E1,3.631448364E-1,-3.106639709E0,-1.018781433E0
1.012985579E1,5.948629761E0,-1.824301346E1,1.826202393E-1
1.017014779E1,8.103548584E0,-5.531297607E0,1.348366058E1
1.021043879E1,-9.934990082E0,-2.813249817E0,-7.636370087E0
1.025073079E1,-9.407936096E-1,3.473077698E0,-1.481918335E0
1.029102279E1,1.569740707E1,-2.332524490E1,1.284703445E1
1.033131479E1,1.710118790E1,-2.192011688E1,1.425216248E1
1.037160579E1,1.167676804E1,-7.119494934E0,1.088686066E1
1.041189779E1,-8.416996765E-1,2.737058258E0,-1.772913208E0
1.045218979E1,-1.737167542E1,5.049599304E0,-2.542911987E0
1.049248079E1,-2.306403809E0,-1.720177872E1,2.018372772E1
1.053277279E1,-9.178912354E-1,-3.328553238E1,8.252339172E0
1.057306479E1,-2.443758179E1,-2.271316772E1,2.045346680E0
1.061335679E1,3.107537842E0,-5.804928589E-1,-5.234464874E0
1.065364779E1,4.609215088E0,-4.704716492E-1,-5.129832458E0
1.069393979E1,3.199297028E0,-9.401948547E-1,-5.715115356E-1
1.073423196E1,-8.265811157E-1,-1.733545074E0,-4.750221863E0
1.077452296E1,-3.704346771E0,8.690927124E-1,-6.301296387E0
1.081481496E1,-3.154839478E1,-1.052251831E1,-5.943091278E0
1.085510696E1,-2.124142822E1,-1.491573257E1,9.616751862E0
1.089539896E1,-7.997868347E0,-1.518113068E1,4.576133881E0
1.093568996E1,-2.698438568E0,-1.259585678E1,7.776329041E-1
1.097598196E1,-8.885522461E0,-2.108245880E1,6.743177490E0
1.101627396E1,1.720941284E1,-3.823274460E1,1.041953247E1
1.105656596E1,6.062991943E0,-4.076622620E0,7.235952759E-1
1.109685696E1,1.323098602E0,8.586145020E-1,-1.531315613E-1
1.113714896E1,4.183799744E-1,4.067042542E-1,-7.685018921E-1
1.117744096E1,-6.554869080E-1,5.755531311E-1,-2.667453003E-1
1.121773296E1,-2.617307281E0,3.643722839E0,-1.655557251E-1
1.125802396E1,9.606573029E0,-8.030799866E0,5.487813034E1
1.129831596E1,-1.577479614E1,-9.839788055E0,-8.009544067E0
1.133860796E1,5.522166595E0,-8.559799805E0,1.117845428E1
1.137889996E1,-2.198568054E1,-3.669663895E1,-2.597488495E1
1.141919096E1,6.354435883E0,-3.194027985E1,2.781650528E1
1.145948296E1,8.599916382E0,-1.317126022E1,-5.197342072E0
1.149977496E1,6.202501831E0,-6.257437592E0,4.149221649E0
1.154006696E1,-1.097338074E1,-2.520308990E0,1.605501343E1
1.158035796E1,-4.318818970E0,-4.727768555E0,-5.324876862E0
1.162064996E1,-9.112899628E0,-1.941941711E1,3.142699722E1
1.166094196E1,-7.184759216E0,-1.265947449E1,2.944975891E0
1.170123396E1,-8.246351624E-1,-1.325134369E1,-7.631130981E-1
1.174152429E1,-1.048569489E0,-5.366490326E0,-2.077679443E0
1.178181629E1,1.722917175E-1,9.565109253E-2,9.924362183E-2
1.182210829E1,-2.152374115E0,2.188748474E0,9.454788666E0
1.186240029E1,-3.297043762E0,-1.849703522E0,-2.511776733E0
1.190269229E1,-1.055709641E1,-1.039348663E1,-1.698368225E0
1.194298329E1,-4.206702118E0,-3.212290009E1,1.866917725E0
1.198327529E1,-3.083288269E0,-1.194336365E1,-8.515791321E-1
1.202356729E1,-3.021167450E0,-1.351509521E1,-1.311123505E0
1.206385929E1,-1.714085541E0,-1.513682281E1,-1.695075073E0
1.210415029E1,5.018014984E0,-1.060544586E1,-6.687343597E0
1.214444229E1,2.722089386E0,-4.022734680E0,-4.531376953E0
1.218473429E1,-2.264640656E0,5.219645691E-1,3.506009216E0
1.222502629E1,-8.162525940E-1,1.180445251E0,3.882775726E0
1.226531829E1,-1.649569702E-1,-3.225193176E0,-1.672621765E0
1.230560929E1,-5.060227203E0,-1.308548859E1,9.456734619E0
1.234590129E1,1.936223602E0,-1.407059006E1,4.230203247E-1
1.238619329E1,2.258204041E0,-2.222922409E1,-4.547094269E0
1.242648529E1,-1.920356598E0,-2.043310913E1,-2.671344910E0
1.246677629E1,-1.435365143E0,-9.551337891E0,1.554008423E1
1.250706829E1,1.275198212E0,-1.752405853E0,2.006277924E0
1.254736029E1,-6.427633667E-1,-4.890330505E0,1.220711517E0
1.258765229E1,-1.710792389E0,-1.525253220E1,-2.481838989E0
1.262794429E1,-1.867366791E0,-1.456845474E1,-2.107168121E0
1.266823529E1,-3.557801514E0,-1.114971405E1,-2.322570190E0
1.270852729E1,-2.606829071E0,-6.094725952E0,-2.032772827E0
1.274881921E1,-3.175346832E0,-7.810009003E0,-1.383872223E0
1.278911121E1,-2.346071320E0,-1.046039749E1,-1.081351318E0
1.282940321E1,-1.087937622E0,-9.415570221E0,-1.530866547E0
1.286969421E1,1.193019104E-1,-9.186097412E0,-2.085612946E0
1.290998621E1,8.680448914E-1,-1.001746857E1,-2.036515045E0
1.295027821E1,1.432521057E0,-9.721983032E0,-1.605561218E0
1.299057021E1,1.643282776E0,-9.421258392E0,-1.988914032E0
1.303086221E1,1.115929413E0,-9.667945404E0,-1.787133636E0
1.307115321E1,1.324745178E-1,-9.862091675E0,-1.458267517E0
1.311144521E1,-2.501298523E-1,-1.061053528E1,-1.286125488E0
1.315173721E1,-3.067121887E-1,-9.437873840E0,-1.140478363E0
1.319202921E1,-2.508782959E-1,-9.578880615E0,-1.329086151E0
1.323232121E1,-2.424957275E-2,-9.824819183E0,-1.246607666E0
1.327261321E1,1.601669312E-2,-9.504934387E0,-1.141226807E0
1.331290421E1,1.202000427E-1,-9.550888824E0,-1.350641327E0
1.335319621E1,2.691403198E-1,-9.514514465E0,-1.745370483E0
1.339348821E1,7.762857056E-1,-9.647438049E0,-1.946103058E0
1.343378021E1,1.005010071E0,-8.853489075E0,-1.338217163E0
1.347407221E1,1.493144989E0,-1.099403778E1,-8.867559814E-1
1.351436321E1,2.081421661E0,-1.293594955E1,2.495760040E0
1.355465521E1,-6.707551575E-1,-9.309440918E0,1.526944702E1
1.359494721E1,1.048674271E1,-8.474626923E0,7.014862518E0
1.363523921E1,1.114986374E1,-1.032897079E1,-7.341034241E0
1.367553121E1,-6.759643250E0,-2.198463272E1,1.104538101E1
1.371582321E1,-1.564546509E0,-1.044662613E1,-7.470964050E-1
1.375611383E1,1.428778839E0,4.408332825E-1,-2.267035675E0
1.379640583E1,3.440146179E0,3.849544830E0,-3.014581146E0
