Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
164.2228786,51.93166676,4.470470064,7.050981926,1.713988722,241.0978414,4.753328969,3.351179008,2024-06-05 18:05:53.222879
165.2228613,51.93162127,4.470456099,6.192087103,1.947248803,209.1425966,4.758869134,3.343306985,2024-06-05 18:05:54.222861
166.2228457,51.93159493,4.470440369,4.697334956,1.775233996,203.0368851,4.757239955,3.345624761,2024-06-05 18:05:55.222846
167.2228271,51.93156935,4.470420301,6.543045067,2.323345504,202.9482019,4.778938861,3.314555837,2024-06-05 18:05:56.222827
168.2228101,51.93155002,4.470407485,6.79577658,1.726628207,205.0549959,4.786390208,3.303786586,2024-06-05 18:05:57.222810
169.2227923,51.93152226,4.470366918,7.097259018,2.552491357,213.7174979,4.889699988,3.236320593,2024-06-05 18:05:58.222792
170.2227747,51.93150204,4.470374393,8.395357335,1.540025028,208.1215669,5.084036925,3.232391601,2024-06-05 18:05:59.222775
171.2227563,51.93146328,4.470375144,7.844183473,1.555237365,200.9296962,5.019357477,3.28224046,2024-06-05 18:06:00.222756
172.2227378,51.93142857,4.470354827,8.944900497,2.02869154,209.193099,5.182076977,3.282169665,2024-06-05 18:06:01.222738
173.2227204,51.93141028,4.470315802,10.35571847,1.482594453,220.6159255,5.264005408,3.275089017,2024-06-05 18:06:02.222720
174.2227017,51.9313944,4.470249714,6.545149093,2.151934582,228.4058505,4.856182011,3.200317689,2024-06-05 18:06:03.222702
175.222683,51.93139711,4.470183688,5.884607134,1.465708524,252.2402132,4.84664464,3.214743033,2024-06-05 18:06:04.222683
176.2226646,51.93142297,4.470079261,3.914418736,2.885396531,281.7014128,4.889302674,3.1494851,2024-06-05 18:06:05.222665
177.2226453,51.93141653,4.470058682,3.506203721,1.948207899,287.779823,4.870257283,3.178856875,2024-06-05 18:06:06.222645
178.2226269,51.93142248,4.47000921,2.052301974,1.583438447,291.5285054,4.856483028,3.199860877,2024-06-05 18:06:07.222627
179.2226074,51.93142991,4.469951698,1.598962449,2.567590244,294.4406452,4.880150277,3.163648259,2024-06-05 18:06:08.222607
180.2225878,51.93142934,4.469929067,1.336400872,1.490867382,297.5415849,4.895677632,3.13956646,2024-06-05 18:06:09.222588
181.2225689,51.93143652,4.469887768,1.070339281,1.492749877,305.9166958,4.899665789,3.133338824,2024-06-05 18:06:10.222569
182.2225492,51.93145918,4.469820143,1.590907921,2.352409065,306.9860081,4.913853972,3.111041012,2024-06-05 18:06:11.222549
183.2225308,51.9314651,4.469815567,1.495059992,1.55537681,317.448645,4.910654728,3.116088442,2024-06-05 18:06:12.222531
184.22251,51.93146999,4.469790262,1.418170974,1.465791641,313.6219327,4.862265552,3.191067334,2024-06-05 18:06:13.222510
185.2224901,51.93146552,4.469751812,1.450963904,1.561644631,298.4938148,4.887731093,3.151923507,2024-06-05 18:06:14.222490
186.2224716,51.93147035,4.469716106,1.500926184,1.796569286,300.5409215,4.909927473,3.117234229,2024-06-05 18:06:15.222472
187.2224512,51.93146681,4.46968226,2.343325758,1.489606506,292.6408966,4.910606977,3.11616369,2024-06-05 18:06:16.222451
188.2224311,51.93147263,4.469643216,1.803548332,1.868601703,289.0364503,4.949994616,3.053209841,2024-06-05 18:06:17.222431
189.2224112,51.93147874,4.469613568,1.991414058,1.571798924,289.4298187,4.943152434,3.064274963,2024-06-05 18:06:18.222411
190.2223917,51.9314687,4.469569505,3.487368618,1.518838381,278.9243484,4.986951299,2.992466169,2024-06-05 18:06:19.222392
191.2223715,51.93147215,4.469539289,3.184992972,1.551457992,285.4246184,5.020321762,2.936138014,2024-06-05 18:06:20.222372
192.2223514,51.931468,4.469488221,2.964785868,1.633842818,279.1289984,5.044163994,2.894986465,2024-06-05 18:06:21.222351
193.2223318,51.93148058,4.469459051,2.881772033,1.602363808,285.7407328,5.09907234,2.797141094,2024-06-05 18:06:22.222332
194.2223117,51.93145916,4.469398167,2.175664015,1.633007335,285.6908374,5.070978852,2.847755346,2024-06-05 18:06:23.222312
195.2222916,51.93147001,4.469372294,2.326053249,1.571033011,282.7420368,5.092876372,2.80840654,2024-06-05 18:06:24.222292
196.2222708,51.93148313,4.469346361,2.122061846,1.630734024,287.0719953,5.118121641,2.762131044,2024-06-05 18:06:25.222271
197.2222514,51.93149632,4.46932284,2.135258906,1.584597077,294.9146873,5.132266792,2.735758507,2024-06-05 18:06:26.222251
198.2222302,51.93148691,4.469270592,2.54947067,1.856167534,274.8287122,5.111474735,2.774412201,2024-06-05 18:06:27.222230
199.22221,51.93144917,4.469222733,2.823642015,1.559989531,264.3068679,5.057581144,2.871482197,2024-06-05 18:06:28.222210
200.2221897,51.93142672,4.469178356,2.851234082,1.485346339,266.1962557,5.03033921,2.918942353,2024-06-05 18:06:29.222190
201.22217,51.93145076,4.469147335,1.589915186,1.615287056,273.9092121,5.041751013,2.89918674,2024-06-05 18:06:30.222170
