"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.740637000E0,-1.347742081E-1,-1.178576946E0,-2.623907030E-1
9.801094000E0,1.449568987E0,7.155557275E-1,-4.092074931E-2
9.861551000E0,5.344198942E-1,6.724040508E-1,1.433060408E0
9.922008000E0,6.655517817E-1,9.532390237E-1,6.315895915E-1
9.982465000E0,-2.666333914E-1,-4.036331177E-1,4.029587507E-1
1.004292100E1,-6.980686784E-1,-3.593147993E-1,-1.148322504E-2
1.010337762E1,2.077352256E-1,-1.256156247E-2,-4.399769008E-2
1.016383463E1,-5.216351151E-1,-7.622219324E-1,-7.483856082E-1
1.022429163E1,-2.673212588E-1,-5.575456023E-1,-8.445065469E-2
1.028474863E1,1.878723502E-1,-7.459504604E-1,-3.076847792E-1
1.034520463E1,-3.056442142E-1,-1.500891924E0,-1.119155765E0
1.040566163E1,-3.411100507E-1,-8.473965526E-1,-3.077921867E0
1.046611863E1,-1.622984260E-1,-5.732570887E-1,-4.199230671E0
1.052657563E1,1.420287490E-1,-1.020868778E0,-4.401052836E-3
1.058703263E1,8.406401426E-2,3.132812083E-1,2.215762883E-1
1.064748963E1,1.285070926E-2,-1.147150472E-1,-8.263145573E-3
1.070794563E1,3.690386191E-2,1.929056365E-3,1.144556142E-2
1.076840263E1,2.080378309E-2,-1.325970888E-1,-2.277933992E-2
1.082885963E1,8.658894338E-3,-5.186258256E-2,-5.741178244E-2
1.088931663E1,-5.107048899E-3,-8.667645603E-2,-4.371133074E-2
1.094977363E1,2.184589021E-2,-4.332460091E-2,-1.172069684E-1
1.101023063E1,1.350167990E-1,-4.490452409E-1,-2.262068838E-1
1.107068738E1,8.269315213E-2,-3.765180111E-1,-1.366109699E-1
1.113114438E1,-4.008603469E-2,-1.474558711E0,4.677854776E-1
1.119160138E1,-7.668671608E-1,1.606616676E-1,1.432632655E-1
1.125205838E1,-6.628428102E-1,5.056120157E-1,-4.465920106E-2
1.131251538E1,-5.235814676E-2,-1.193692684E0,-1.934545487E-1
1.137297138E1,-4.254185259E-1,-4.815495610E-1,1.570030600E-1
1.143342838E1,-5.680670142E-1,-8.210334182E-1,-1.171571855E-2
1.149388538E1,-7.059180737E-1,-1.162878990E0,-1.933411509E-1
1.155434238E1,-7.326034307E-1,-7.364542484E-1,1.538263261E-1
1.161479938E1,-1.110913992E0,-1.079985738E0,4.967306554E-1
1.167525638E1,-9.545993805E-2,6.776729971E-2,5.229395628E-1
1.173571237E1,1.529034138E0,4.528643191E-1,-2.175314426E-1
1.179616938E1,3.302865028E0,-2.049140260E-2,-5.884737149E-2
1.185662638E1,2.717894554E0,-1.987332463E0,2.396564186E-1
1.191708338E1,2.411827564E0,-5.472763181E-1,-2.078698277E-1
1.197754038E1,2.525579929E0,-1.891857386E-1,-2.201474607E-1
1.203799738E1,2.956922054E0,4.178990722E-1,-8.582326025E-2
1.209845350E1,3.016145945E0,-4.035636187E-1,-1.213766485E-1
1.215891050E1,2.930604935E0,1.288279295E-1,-2.170858979E-1
1.221936750E1,2.088123083E0,-2.870591581E-1,-7.321959734E-2
1.227982450E1,1.093713522E0,8.839517832E-2,-1.119055450E-1
1.234028150E1,2.958656847E-1,-3.463989496E-1,-3.565170765E-1
1.240073750E1,-7.899490595E-1,5.696493983E-1,8.125983179E-2
1.246119450E1,-5.938082933E-1,-1.322841737E-2,2.077864297E-2
1.252165150E1,3.465296030E-1,5.104307532E-1,5.347181559E-1
1.258210850E1,-4.108361304E-1,3.505881429E-1,7.232038975E-1
1.264256550E1,6.911359429E-1,6.592173874E-2,7.485646009E-1
1.270302250E1,5.743777156E-1,2.533930726E-2,2.758042514E-1
1.276347850E1,-4.763276130E-2,2.637450695E-1,4.982424155E-2
1.282393550E1,-1.637516916E-1,3.605791926E-2,-2.187957019E-1
1.288439250E1,-3.847433329E-1,-4.520597681E-2,-3.601329625E-1
1.294484950E1,-3.998076320E-1,-4.364081100E-2,-5.873345137E-1
1.300530650E1,-6.077752709E-1,1.384685189E-1,-8.903881311E-1
1.306576292E1,-9.598911405E-1,7.260905206E-2,-7.221145034E-1
1.312621892E1,-6.691151261E-1,-1.063023582E-1,-5.828592181E-1
1.318667592E1,-9.114644527E-1,1.077379435E-1,-3.910295665E-1
1.324713292E1,-9.144666791E-1,-7.088343799E-2,-3.251849711E-1
1.330758992E1,-9.968701601E-1,-1.483493745E-1,-1.298061758E-1
1.336804692E1,-1.346899629E0,8.180206269E-2,1.647415310E-1
1.342850392E1,-1.513376594E0,1.541968435E-1,2.948961854E-1
1.348895992E1,-1.641981840E0,3.721940815E-1,1.333799660E-1
1.354941692E1,-1.697968245E0,7.983271778E-2,6.768423319E-1
1.360987392E1,-1.587418675E0,7.001643181E-1,4.911029041E-1
1.367033092E1,-1.071961403E0,-8.384992480E-1,-4.672884643E-1
1.373078792E1,-1.091636777E0,-1.785224378E-1,-6.976237055E-3
1.379124492E1,-7.345787883E-1,7.076393366E-1,1.830192655E-1
1.385170092E1,-2.546524704E-1,8.291141987E-1,8.850720525E-2
1.391215792E1,6.361491084E-1,1.093890667E-1,-8.800188303E-1
1.397261492E1,1.446330547E0,-2.991883457E-1,-5.261374712E-1
1.403307192E1,1.220995426E0,1.245659113E0,1.646225303E-1
1.409352863E1,9.393534064E-1,-6.909906268E-1,4.094978049E-2
1.415398563E1,-2.197620124E-1,-8.613222241E-1,1.006758451E0
1.421444163E1,-6.935480833E-1,-5.263395309E-1,1.000015378E0
1.427489863E1,3.687759936E-1,-9.463357925E-1,6.028242707E-1
1.433535563E1,1.064210057E0,1.911852717E0,4.133298397E-1
1.439581263E1,9.782489538E-1,-1.097042322E0,-2.540699244E-1
1.445626963E1,4.574770033E-1,3.541618586E-1,-2.808752954E-1
1.451672663E1,9.244651198E-1,-9.624532461E-1,-2.409923971E-1
1.457718262E1,1.209056258E0,1.083415747E-1,-1.889804751E-1
1.463763962E1,1.428376436E0,-8.165929317E-1,1.049599424E-2
1.469809662E1,1.141110778E0,-4.567447007E-1,2.532209456E-1
1.475855362E1,1.411452770E0,-2.181072384E-1,-7.266509533E-2
1.481901063E1,9.515534043E-1,-3.038348556E-1,-2.307715826E-2
1.487946663E1,1.020210266E0,-3.732126653E-1,-2.360809743E-1
1.493992363E1,5.255317688E-1,7.894740701E-1,-3.820214272E-1
1.500038063E1,3.761435449E-1,1.350129128E0,-8.933048248E-1
1.506083754E1,-3.863642812E-1,5.117360353E-1,-6.336854100E-1
1.512129454E1,-1.022014260E0,-2.060765624E-1,-4.367377162E-1
1.518175154E1,-1.689745307E0,4.266231060E-1,-8.779625893E-1
1.524220754E1,-1.226214767E0,-6.841845512E-1,5.714280009E-1
1.530266454E1,-2.255108595E0,5.402669311E-1,6.722970009E-1
1.536312154E1,-1.742399931E0,-3.317099512E-1,2.512013316E-1
1.542357854E1,-1.353446484E0,-2.183500677E-1,2.348780632E-1
1.548403554E1,-2.178435802E0,-7.431609184E-2,6.614863276E-1
1.554449154E1,-3.859921694E0,5.081146717E0,-1.108119249E0
1.560494854E1,-6.395065188E-1,1.322763443E0,-3.075209260E-1
1.566540554E1,-2.104938179E-1,-7.847651839E-1,-3.403759375E-2
1.572586254E1,-1.075875536E-1,6.231508255E-1,5.651488304E-1
1.578631954E1,8.049191236E-1,7.506734729E-1,1.453197151E-1
1.584677554E1,1.115770221E0,-1.626080871E-1,-2.577398121E-1
1.590723254E1,9.796857834E-1,1.492542624E0,-5.545011163E-1
1.596768954E1,1.041671515E0,4.559103847E-1,-4.959311485E-1
1.602814654E1,1.181958556E0,-1.045053303E-1,-3.282563388E-1
1.608860329E1,1.681176186E0,2.015299201E-1,-5.885121226E-1
1.614906029E1,1.410186410E0,-5.510298535E-2,-6.619232297E-1
1.620951729E1,1.609566927E0,-1.011163354E0,-6.706836820E-1
1.626997429E1,1.271656156E0,-1.110349894E0,-3.815893233E-1
1.633043129E1,1.165579319E0,-4.667931795E-1,-1.298151612E-1
1.639088729E1,1.638288856E0,1.085060239E0,3.231550753E-1
1.645134429E1,7.258025408E-1,1.249769449E0,3.863773346E-1
1.651180129E1,2.246386856E-1,8.829918504E-1,2.950369120E-1
1.657225829E1,-8.301134706E-1,1.126787782E0,6.666333675E-1
1.663271429E1,-1.524102688E0,7.201936841E-1,8.216546774E-1
1.669317129E1,-2.102694988E0,2.854093015E-1,-1.913073957E-1
1.675362829E1,-6.506834030E-1,-1.282532811E0,-8.653691411E-1
1.681408529E1,-1.634412527E0,-6.694145799E-1,-4.905536175E-1
1.687454129E1,-2.603610039E0,8.462865949E-1,-5.543000102E-1
1.693499829E1,-1.946420789E0,-3.330696374E-2,-7.177289128E-1
1.699545529E1,-1.777650476E0,-2.595797926E-2,-1.372191962E-2
1.705591212E1,-1.394429207E0,5.172373056E-1,-6.032864377E-2
1.711636813E1,-6.262536049E-1,5.088606849E-2,-2.248895019E-1
1.717682513E1,8.697731495E-1,2.820352837E-2,-4.452245831E-1
1.723728213E1,2.220286846E0,-1.456054151E-1,-3.440150917E-1
1.729773913E1,9.290753007E-1,3.670812547E-1,-1.812708974E-1
1.735819513E1,1.079771399E0,-2.481104612E0,-7.623218745E-2
1.741865213E1,1.716024876E0,1.393525720E0,-7.895432413E-2
