Time (s),X (hPa),Datetime
337.2845656,1009.660034,2024-06-04 15:53:53.284566
338.3603416,1009.662781,2024-06-04 15:53:54.360342
339.4361056,1009.662781,2024-06-04 15:53:55.436106
340.5119146,1009.664307,2024-06-04 15:53:56.511915
341.5877046,1009.664307,2024-06-04 15:53:57.587705
342.6634626,1009.664307,2024-06-04 15:53:58.663463
343.7392166,1009.66423,2024-06-04 15:53:59.739217
344.8150066,1009.66423,2024-06-04 15:54:00.815007
345.8907966,1009.667664,2024-06-04 15:54:01.890797
346.9665676,1009.67247,2024-06-04 15:54:02.966568
348.0423296,1009.677048,2024-06-04 15:54:04.042330
349.1180516,1009.686356,2024-06-04 15:54:05.118052
350.1938926,1009.694824,2024-06-04 15:54:06.193893
351.2697146,1009.700394,2024-06-04 15:54:07.269715
352.3454866,1009.700394,2024-06-04 15:54:08.345487
