Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
31.46949458,52.33493178,4.866562329,3.577482855,5.619999886,93.16412767,4.717557695,3.401350677,2024-06-04 15:48:47.469495
32.46950543,52.33492151,4.866637543,2.982634364,5.78000021,96.32819171,4.750601561,3.355044239,2024-06-04 15:48:48.469505
33.4695164,52.33490584,4.866720334,-0.5725378394,5.477051466,86.84130456,5.357155111,2.263940404,2024-06-04 15:48:49.469516
34.46952486,52.33489873,4.866801998,-0.7459694147,5.13031303,87.93458791,5.508332344,1.866229306,2024-06-04 15:48:50.469525
35.46953368,52.33489691,4.866876542,-0.3324417649,5.495129804,88.55720531,5.58511649,1.715677702,2024-06-04 15:48:51.469534
36.46954107,52.33488418,4.866980174,-0.6532935034,5.605054889,95.88924852,5.809757111,1.492511095,2024-06-04 15:48:52.469541
37.46954739,52.33490014,4.867066946,-0.9895155635,5.578914231,90.95501112,5.624461549,1.683604214,2024-06-04 15:48:53.469547
38.46955371,52.33489913,4.867152849,0.138884685,5.387684915,87.1579596,5.757853368,1.553290087,2024-06-04 15:48:54.469554
39.46955872,52.33490813,4.867239105,0.144410003,5.27702605,85.29655683,6.084445693,1.159837779,2024-06-04 15:48:55.469559
40.46956336,52.3348962,4.867316004,0.01365875639,5.424169564,87.03503957,6.409582126,1.027068372,2024-06-04 15:48:56.469563
41.46956635,52.33489594,4.867397668,0.03528054524,5.367437049,87.66526523,7.045018049,1.02126107,2024-06-04 15:48:57.469566
42.46956968,52.3348841,4.867494259,-0.08498351835,5.639415394,91.64769521,7.298101249,1.016880769,2024-06-04 15:48:58.469570
43.46957231,52.3348941,4.867577672,0.6869957773,5.331949924,88.52751549,6.149721356,1.082036625,2024-06-04 15:48:59.469572
44.46957421,52.33489215,4.867649141,0.7232112503,4.637959745,89.38883687,5.603345636,1.729843424,2024-06-04 15:49:00.469574
45.46957612,52.33490436,4.867644145,-0.2717033727,1.744745178,67.30329139,5.286115755,2.425183964,2024-06-04 15:49:01.469576
46.46957624,52.3349098,4.867734001,-0.4201691709,3.123494342,81.42041187,5.112237381,2.77300667,2024-06-04 15:49:02.469576
47.46957695,52.33492504,4.867772196,0.4774504611,2.351973752,62.90143997,4.998220745,2.973604953,2024-06-04 15:49:03.469577
48.46957743,52.33493339,4.867827718,0.4017259851,2.375554063,56.3484448,4.947310977,3.057556398,2024-06-04 15:49:04.469577
49.46957779,52.33493766,4.867881434,0.3970821053,1.851176869,58.38477556,4.916269164,3.107222963,2024-06-04 15:49:05.469578
50.46957719,52.33492966,4.867967125,0.3419091813,3.488850956,83.45083047,4.89491992,3.140747683,2024-06-04 15:49:06.469577
51.46957588,52.33492861,4.867997198,0.02719116677,1.790419357,79.09333701,4.899008757,3.134366001,2024-06-04 15:49:07.469576
52.46957576,52.33493028,4.868068731,-0.2937527793,2.961783513,80.63269227,4.890009663,3.148387291,2024-06-04 15:49:08.469576
53.46957338,52.33492568,4.868075826,-0.1688670889,1.725821778,96.56058806,4.851566978,3.207309603,2024-06-04 15:49:09.469573
54.46957231,52.33490605,4.868130166,-0.267502646,1.680490057,101.0687425,4.866743588,3.184233641,2024-06-04 15:49:10.469572
55.46956992,52.33489193,4.868182338,-0.2244351478,1.773817633,102.43013,4.872384525,3.175595388,2024-06-04 15:49:11.469570
56.46956801,52.3348904,4.868248875,0.1390345795,1.89569494,91.88719124,4.865166945,3.186642062,2024-06-04 15:49:12.469568
57.46956527,52.3349016,4.868294836,0.2739982223,1.62121638,72.01186792,4.860450268,3.19383159,2024-06-04 15:49:13.469565
58.46956325,52.33491483,4.868323887,0.07779242471,1.550895188,62.49709752,4.871825366,3.176453154,2024-06-04 15:49:14.469563
59.46955967,52.33491837,4.868342136,-0.18159902,1.103458379,62.70601471,4.899392879,3.133765538,2024-06-04 15:49:15.469560
60.46955729,52.33491328,4.868335421,0.2104236139,0.2199026751,64.35334069,4.882931229,3.159354309,2024-06-04 15:49:16.469557
61.46955323,52.33490923,4.868359142,0.4538455419,0.137883833,64.35335961,4.91223643,3.113594432,2024-06-04 15:49:17.469553
62.46955037,52.33491227,4.868367272,0.3948083827,0.1291094424,64.35336604,4.943671401,3.06343763,2024-06-04 15:49:18.469550
63.46954644,52.3349091,4.868382016,0.2067214642,0.05689573711,64.35337781,4.977296993,3.008496581,2024-06-04 15:49:19.469546
64.46954358,52.33490209,4.868395736,0.3512237873,0.04128083328,64.35338882,4.983323618,2.998503418,2024-06-04 15:49:20.469544
65.46953905,52.3348998,4.868416777,0.5574999172,0.2311321069,64.35340559,4.975240503,3.011896241,2024-06-04 15:49:21.469539
66.46953523,52.33490106,4.86841939,0.6013628887,0.1313774809,64.35340765,4.997908359,2.974129969,2024-06-04 15:49:22.469535
67.46953106,52.33490057,4.868435755,0.4527901895,0.137242981,64.35342068,5.025434919,2.92737782,2024-06-04 15:49:23.469531
68.46952736,52.33489414,4.868446484,0.4949351139,0.03185602813,64.3534293,4.984094879,2.997221258,2024-06-04 15:49:24.469527
69.46952307,52.33489004,4.868460059,0.3618983971,0.1059338212,64.35344015,5.026255219,2.925969157,2024-06-04 15:49:25.469523
70.46951854,52.33488689,4.868469435,0.587036158,0.1341379214,64.35344765,4.999658698,2.971186621,2024-06-04 15:49:26.469519
71.46951389,52.33489694,4.868479691,0.5761389472,0.06633125013,64.35345568,4.972679212,3.016123089,2024-06-04 15:49:27.469514
72.46950936,52.33490843,4.86849331,0.5956128892,0.2024475666,64.35346636,4.956331524,3.042912233,2024-06-04 15:49:28.469509
73.46950519,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.976040795,3.010573871,2024-06-04 15:49:29.469505
74.46950006,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.976363205,3.010040911,2024-06-04 15:49:30.469500
75.46949577,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.908471011,3.119527107,2024-06-04 15:49:31.469496
76.46949112,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.883885423,3.157879067,2024-06-04 15:49:32.469491
77.46948647,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.887228168,3.152703263,2024-06-04 15:49:33.469486
78.46948075,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.892527148,3.144473745,2024-06-04 15:49:34.469481
79.46947587,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.903880761,3.126738,2024-06-04 15:49:35.469476
80.46947062,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.913692077,3.111296708,2024-06-04 15:49:36.469471
81.46946573,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.922817048,3.096838604,2024-06-04 15:49:37.469466
82.46946084,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.93588959,3.075960174,2024-06-04 15:49:38.469461
83.46945572,52.334915,4.868500273,0.5477259755,0.0,64.35347181,4.904774251,3.125336235,2024-06-04 15:49:39.469456
84.46945035,52.33489934,4.868520451,0.5481047332,0.1355280846,64.35348807,4.92390453,3.09510924,2024-06-04 15:49:40.469450
85.46944499,52.33489414,4.868520995,0.4733592123,0.1634424619,64.35348858,4.946362786,3.059090097,2024-06-04 15:49:41.469445
86.46943927,52.33489379,4.868520178,0.484797447,0.0,64.35348793,4.957138795,3.041596949,2024-06-04 15:49:42.469439
87.46943378,52.33489111,4.868521727,0.5403697612,0.0,64.3534892,4.981624708,3.001325091,2024-06-04 15:49:43.469434
88.4694289,52.33489539,4.868521433,0.4386439063,0.0,64.35348891,5.043032466,2.896957124,2024-06-04 15:49:44.469429
89.46942329,52.33489202,4.868532826,0.409155353,0.0,64.35349802,5.042036953,2.898689428,2024-06-04 15:49:45.469423
90.46941841,52.33489202,4.868532826,0.409155353,0.0,64.35349802,5.059959221,2.867289612,2024-06-04 15:49:46.469418
91.4694128,52.3348901,4.868540382,0.529574492,0.06201106771,64.35350405,5.070257643,2.849039218,2024-06-04 15:49:47.469413
92.46940708,52.3348899,4.868540106,0.5390936341,0.0,64.35350384,5.095002916,2.804546722,2024-06-04 15:49:48.469407
93.46940112,52.3348795,4.868543152,0.5733650243,0.07544068753,64.3535064,5.109108138,2.778767905,2024-06-04 15:49:49.469401
94.46939695,52.33487929,4.868542801,0.5812420584,0.0,64.35350612,5.126476425,2.746593617,2024-06-04 15:49:50.469397
95.46939003,52.33488058,4.868550748,0.4455568474,0.08015558382,64.35351243,5.189054073,2.626452905,2024-06-04 15:49:51.469390
96.46938515,52.33488054,4.86854999,0.4370802455,0.0,64.35351182,5.161790041,2.679638149,2024-06-04 15:49:52.469385
97.46937931,52.33488054,4.86854999,0.4370802455,0.0,64.35351182,5.183731219,2.636942867,2024-06-04 15:49:53.469379
98.46937335,52.33488054,4.86854999,0.4370802455,0.0,64.35351182,5.216983792,2.570528573,2024-06-04 15:49:54.469373
99.4693687,52.33488054,4.86854999,0.4370802455,0.0,64.35351182,5.224830147,2.554542419,2024-06-04 15:49:55.469369
100.4693621,52.33489346,4.868558103,0.3073681649,0.09657093892,64.35351811,5.282324249,2.433431232,2024-06-04 15:49:56.469362
101.4693571,52.33489446,4.868559998,0.2584906416,0.0,64.3535196,5.532182035,1.953804834,2024-06-04 15:49:57.469357
102.4693515,52.33489446,4.868559998,0.2584906416,0.0,64.3535196,5.41893481,2.111796051,2024-06-04 15:49:58.469352
103.4693463,52.33489446,4.868559998,0.2584906416,0.0,64.3535196,5.369880696,2.233588669,2024-06-04 15:49:59.469346
104.4693396,52.33489446,4.868559998,0.2584906416,0.0,64.3535196,5.326053666,2.33616981,2024-06-04 15:50:00.469340
105.4693347,52.33489446,4.868559998,0.2584906416,0.0,64.3535196,5.292225886,2.411821346,2024-06-04 15:50:01.469335
106.4693284,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.270660658,2.458591722,2024-06-04 15:50:02.469328
107.4693233,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.245599497,2.511617596,2024-06-04 15:50:03.469323
108.4693174,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.222314538,2.559681211,2024-06-04 15:50:04.469317
109.4693123,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.201108788,2.602499646,2024-06-04 15:50:05.469312
110.4693065,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.168443196,2.666783073,2024-06-04 15:50:06.469307
111.4693004,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.176643089,2.650830692,2024-06-04 15:50:07.469300
112.4692941,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.156073337,2.690621634,2024-06-04 15:50:08.469294
113.4692892,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.140276799,2.720678493,2024-06-04 15:50:09.469289
114.4692833,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.137236931,2.726414081,2024-06-04 15:50:10.469283
115.4692769,52.33491645,4.86858834,0.3947102018,0.0,64.35354185,5.119695325,2.759213078,2024-06-04 15:50:11.469277
116.469272,52.33492419,4.868578595,-0.03080206551,0.1515472318,64.35353399,5.1584122,2.686134882,2024-06-04 15:50:12.469272
117.4692658,52.33494718,4.868579461,0.3417777969,1.063551234,19.30099157,5.210026321,2.584601085,2024-06-04 15:50:13.469266
118.4692602,52.33498148,4.868567022,0.1802252429,2.145931286,2.20990999,5.199850096,2.60501363,2024-06-04 15:50:14.469260
119.469254,52.33501288,4.868554587,0.1827456607,2.784472834,358.6186212,5.166074546,2.671368717,2024-06-04 15:50:15.469254
120.4692481,52.33505064,4.86856201,0.1197082279,3.247433896,1.708204589,5.09990207,2.795627999,2024-06-04 15:50:16.469248
121.4692429,52.33508589,4.868567118,0.1315100249,3.516312511,3.554327562,5.075336057,2.839982561,2024-06-04 15:50:17.469243
122.4692376,52.33512113,4.868579899,0.1437304392,3.829871251,5.608268221,5.030635121,2.918432339,2024-06-04 15:50:18.469238
123.4692315,52.33516409,4.868589819,0.155478349,4.444733317,3.66810234,4.97456525,3.013011385,2024-06-04 15:50:19.469232
124.469225,52.3352061,4.868584697,0.2197418464,4.580949816,0.7100433665,4.95907438,3.038440114,2024-06-04 15:50:20.469225
125.4692193,52.33523562,4.868599293,0.6577431001,4.635299612,358.4457944,4.946584527,3.058731526,2024-06-04 15:50:21.469219
126.4692135,52.33527072,4.868605439,0.5557169793,4.68746175,358.9539787,4.953102713,3.048165111,2024-06-04 15:50:22.469213
127.4692073,52.33531051,4.868618685,0.3994013127,4.888036529,0.01151565394,4.947826711,3.056721752,2024-06-04 15:50:23.469207
128.4692022,52.33535549,4.868613938,0.4452220304,4.973493273,357.6529465,4.941632941,3.066724785,2024-06-04 15:50:24.469202
129.4691962,52.33539753,4.868624548,0.7437956491,4.797625374,359.3618749,4.926958768,3.090245028,2024-06-04 15:50:25.469196
130.4691902,52.33544265,4.868632466,1.429414983,5.012257028,358.3347304,4.943768919,3.063280253,2024-06-04 15:50:26.469190
131.4691843,52.33549076,4.868626865,1.520302216,5.251365638,354.9248283,4.986632399,2.992997553,2024-06-04 15:50:27.469184
132.4695983,52.33553017,4.86862814,0.8703812435,5.19071116,350.9864258,5.003010437,2.965539345,2024-06-04 15:50:28.469598
133.4696068,52.33558133,4.868579631,0.6797481002,5.547879473,340.2613951,5.075410083,2.839850264,2024-06-04 15:50:29.469607
134.4696059,52.33562626,4.868533227,0.8926155502,5.601736214,337.4647629,5.187954725,2.628623747,2024-06-04 15:50:30.469606
135.4696136,52.33566918,4.868488152,0.8088085717,5.602715689,337.5479322,5.202854734,2.599007435,2024-06-04 15:50:31.469614
136.4696255,52.33571623,4.868413167,0.8006121702,5.982833432,332.3139039,5.310795309,2.370651856,2024-06-04 15:50:32.469626
137.469629,52.33574751,4.868379059,0.0686038183,5.483360277,336.2538508,5.249652306,2.503135574,2024-06-04 15:50:33.469629
138.4696379,52.33580039,4.868375164,1.389228973,5.414067989,345.6862708,5.181634463,2.641060644,2024-06-04 15:50:34.469638
139.4696488,52.33586837,4.868395225,0.9017665777,5.912087081,354.6856951,5.077543553,2.836033938,2024-06-04 15:50:35.469649
140.4696577,52.33593432,4.868393657,0.02779728174,6.255170928,356.3692303,5.030949407,2.917890521,2024-06-04 15:50:36.469658
141.4696754,52.33599571,4.868394692,1.056089113,6.301635205,357.8104331,5.014285243,2.946435225,2024-06-04 15:50:37.469675
142.4696949,52.33605833,4.868342801,0.6364892572,6.586557628,349.4080913,5.069849284,2.849765827,2024-06-04 15:50:38.469695
143.4697053,52.33611036,4.868347567,0.01285083033,6.240776372,355.1717737,5.053372669,2.878882023,2024-06-04 15:50:39.469705
144.4697245,52.33616279,4.868358379,1.120963836,5.816809639,357.8516715,5.033259982,2.91390305,2024-06-04 15:50:40.469725
145.4697423,52.33621665,4.868388719,0.9246788854,6.028605046,11.60284063,4.98516984,2.995432973,2024-06-04 15:50:41.469742
146.4697498,52.33626046,4.868431612,0.4049521657,6.149261933,22.16700842,4.969887741,3.020720589,2024-06-04 15:50:42.469750
147.4697567,52.33629009,4.868487273,0.8504277281,5.896307427,28.74833433,4.947016793,3.058032355,2024-06-04 15:50:43.469757
148.469763,52.33634012,4.868534546,0.9678086741,5.952641665,26.44959669,4.956412584,3.079265512,2024-06-04 15:50:44.469763
149.4697682,52.33642265,4.868519193,1.013838073,6.365680799,13.93779561,4.921886058,3.098318038,2024-06-04 15:50:45.469768
150.4697738,52.33648959,4.868528359,1.44432926,6.921131756,5.145205836,4.914298897,3.110338146,2024-06-04 15:50:46.469774
151.4697771,52.33653721,4.8685254,1.673530356,6.119082513,356.3403029,4.847766479,3.213051072,2024-06-04 15:50:47.469777
152.4697815,52.33657419,4.868549129,2.37463239,5.630395154,357.9701444,4.882471414,3.160064861,2024-06-04 15:50:48.469782
153.4697851,52.33662092,4.868556646,2.012732609,5.735516701,0.9436905776,4.929182776,3.086696323,2024-06-04 15:50:49.469785
154.4697878,52.33664446,4.868559099,1.75534201,4.711132297,358.5408583,4.928743548,3.087397622,2024-06-04 15:50:50.469788
155.4697899,52.33669091,4.868570285,1.305974657,5.001073571,355.2920837,4.957564081,3.040903717,2024-06-04 15:50:51.469790
156.469792,52.33674812,4.868614822,3.525816411,5.603894025,359.2165861,4.942169663,3.065859759,2024-06-04 15:50:52.469792
157.4697937,52.33679623,4.868644024,2.362048057,5.915473766,355.7109312,4.902389514,3.129075596,2024-06-04 15:50:53.469794
158.4697953,52.33683782,4.868652702,1.724530596,5.828250421,351.8037791,4.90337657,3.127528616,2024-06-04 15:50:54.469795
159.4697967,52.33688453,4.868642117,1.793587634,5.622218393,350.0289871,4.911289971,3.115087135,2024-06-04 15:50:55.469797
160.4697965,52.33692774,4.868663312,2.398619082,5.627957778,358.862229,4.895444674,3.139929693,2024-06-04 15:50:56.469797
161.4697965,52.33698907,4.868680236,1.882651282,6.097611924,5.421296802,4.85667774,3.19956534,2024-06-04 15:50:57.469797
162.4697965,52.33703388,4.868671774,0.7691718563,5.692398589,357.5107019,4.852421912,3.206016005,2024-06-04 15:50:58.469797
163.469797,52.33708455,4.868688462,0.3355368311,5.736506924,0.2979664589,4.856046304,3.200523602,2024-06-04 15:50:59.469797
164.4697964,52.33712816,4.868699254,1.621963309,5.49732425,0.91355719,4.875241815,3.17120707,2024-06-04 15:51:00.469796
165.4697959,52.33717331,4.868698581,1.64345871,5.507329402,0.5654440972,4.882689849,3.159727342,2024-06-04 15:51:01.469796
166.4697942,52.3372216,4.868694171,1.503612684,5.569223901,359.1305246,4.879938469,3.163974963,2024-06-04 15:51:02.469794
167.4697938,52.33726785,4.868683198,0.8254744904,5.453123642,354.9506634,4.900070263,3.132706251,2024-06-04 15:51:03.469794
168.4697928,52.33732448,4.868689487,1.195306007,5.611060065,357.3280728,4.885424952,3.155496803,2024-06-04 15:51:04.469793
169.4697928,52.33737132,4.868681374,1.801764638,5.447038226,355.3945798,4.905842448,3.123659218,2024-06-04 15:51:05.469793
170.469789,52.33741369,4.868685381,1.789055069,5.016293378,358.4130225,4.957418813,3.041140534,2024-06-04 15:51:06.469789
171.4697881,52.33747167,4.868663118,1.264367342,5.428109945,354.2938476,5.181175019,3.010332122,2024-06-04 15:51:07.469788
172.4697863,52.33752005,4.868651906,1.474679308,5.186620722,352.5234384,5.473066264,2.920951007,2024-06-04 15:51:08.469786
173.4697832,52.33756732,4.868694456,1.502635831,5.015001301,3.233371417,5.444884921,2.883758233,2024-06-04 15:51:09.469783
174.4697815,52.33762658,4.868671112,1.407837128,5.275999997,359.8452788,5.089806415,2.882583675,2024-06-04 15:51:10.469782
175.4697793,52.33767688,4.868671273,1.222124282,5.355915825,0.6390715807,5.122101606,2.754743576,2024-06-04 15:51:11.469779
176.4697765,52.33772642,4.868657682,0.9987602755,5.208972032,1.107355057,5.131325381,2.737523858,2024-06-04 15:51:12.469776
177.4697735,52.33775546,4.868648181,-0.06046936847,4.527560105,357.6427032,5.159173052,2.684673249,2024-06-04 15:51:13.469774
178.4697721,52.33784364,4.868647646,2.463731837,5.593990353,357.9927956,5.045258473,2.893078633,2024-06-04 15:51:14.469772
179.4697695,52.33789238,4.868646112,1.803376312,5.541433021,357.4413328,5.019232446,2.937999776,2024-06-04 15:51:15.469770
180.4697663,52.33794947,4.868620526,1.083031753,5.56599411,355.7033455,5.001611623,2.967897943,2024-06-04 15:51:16.469766
181.469763,52.33800827,4.868601551,0.7523529567,5.713162926,355.2953026,4.985491431,2.994897699,2024-06-04 15:51:17.469763
182.4697601,52.3380605,4.868587348,0.2715175729,5.623661117,352.888389,4.96605011,3.027025493,2024-06-04 15:51:18.469760
183.4697564,52.33811776,4.868584686,2.164645771,5.82799884,355.3789598,4.930899256,3.08395356,2024-06-04 15:51:19.469756
184.4697537,52.33816673,4.868582484,1.854492457,5.672625883,357.5757859,4.920554406,3.100432449,2024-06-04 15:51:20.469754
185.4697512,52.33821425,4.868585118,0.8836923651,5.426029762,359.7652957,4.921380864,3.099120428,2024-06-04 15:51:21.469751
186.4697474,52.33825261,4.868597992,-0.01783533208,4.900321282,5.15304457,4.975795334,3.010979546,2024-06-04 15:51:22.469747
187.4697448,52.33828647,4.868617031,1.949561951,4.444141857,10.09140724,5.12727183,2.745108489,2024-06-04 15:51:23.469745
188.4697413,52.33831461,4.868635673,1.672890238,3.950906127,16.08618143,5.625346164,2.206489197,2024-06-04 15:51:24.469741
189.4697373,52.3383508,4.868649684,1.553897582,3.883938171,17.03560262,7.116359294,1.389322191,2024-06-04 15:51:25.469737
190.4697343,52.33843244,4.868640119,-0.1586482702,5.146875083,7.22918121,7.560110952,1.119934053,2024-06-04 15:51:26.469734
191.4697304,52.33848891,4.868650636,1.783809491,5.383092754,6.974655557,9.490023096,1.110619315,2024-06-04 15:51:27.469730
192.4923867,52.33853706,4.86866285,1.573943229,5.413651818,6.434577434,11.75453436,1.105481452,2024-06-04 15:51:28.492387
193.4887408,52.33858255,4.868673707,1.41779152,5.411532945,6.389912374,14.295428,1.098195847,2024-06-04 15:51:29.488741
196.4697132,52.33872458,4.868703313,2.093604363,5.411727704,6.904054952,23.55937025,1.2834613,2024-06-04 15:51:32.469713
197.4697099,52.33877001,4.868706533,2.183527559,5.409109387,6.546498153,25.91488566,1.20804954,2024-06-04 15:51:33.469710
198.4697058,52.3388932,4.868531707,1.603406931,3.745568902,349.6241542,8.966144152,1.1545696,2024-06-04 15:51:34.469706
199.4697022,52.33896465,4.868496696,1.17504513,3.688511972,350.2986316,6.641168838,1.561161318,2024-06-04 15:51:35.469702
200.469698,52.33902665,4.868495056,0.4074896546,4.621580311,0.3291020552,5.878091126,2.01896386,2024-06-04 15:51:36.469698
201.4696944,52.33908882,4.868506833,2.025916236,5.306409119,5.175129726,5.986209523,1.959842558,2024-06-04 15:51:37.469694
202.4696909,52.33911239,4.868504942,1.731279169,4.26630572,5.329506076,6.394118518,1.778636701,2024-06-04 15:51:38.469691
203.4696873,52.33911775,4.868470427,1.60189496,2.650641812,357.9773001,6.079448118,1.558787451,2024-06-04 15:51:39.469687
204.4696826,52.339152,4.868478825,0.8268978624,2.735868139,3.190483293,6.233423038,1.55884268,2024-06-04 15:51:40.469683
205.4696792,52.33918949,4.868475795,2.572271983,3.112979418,0.420018941,6.860536834,1.132038972,2024-06-04 15:51:41.469679
206.4696754,52.3392205,4.868473899,2.741810195,3.161116375,0.3147358388,8.225285762,1.153124257,2024-06-04 15:51:42.469675
207.4696716,52.33925453,4.86847144,1.73174483,3.286447285,0.7958641808,9.878955237,1.148783017,2024-06-04 15:51:43.469672
208.4696679,52.33920921,4.868513835,2.221682732,2.635979999,334.092549,8.993763956,1.11612416,2024-06-04 15:51:44.469668
209.4696631,52.33926498,4.868577824,1.393181909,4.59453002,344.7010854,6.211395719,1.195975151,2024-06-04 15:51:45.469663
210.4696603,52.33934379,4.868629076,2.484274478,4.974928567,349.6354717,5.096030671,2.802678795,2024-06-04 15:51:46.469660
211.4696566,52.33937199,4.868623065,2.877459783,4.900987797,354.3904525,5.092973456,2.808230477,2024-06-04 15:51:47.469657
212.4696523,52.33940608,4.868635001,2.634257681,5.315357114,359.3924147,5.089086773,2.815267812,2024-06-04 15:51:48.469652
213.4696486,52.339454,4.868636095,3.147081286,5.358118798,356.6623448,5.060174594,2.866909506,2024-06-04 15:51:49.469649
214.4696441,52.33949511,4.868636721,2.626652113,5.031996029,353.6696697,5.038580184,2.904693919,2024-06-04 15:51:50.469644
215.4696406,52.33953757,4.868659755,2.129060158,4.972238742,359.6621073,5.045816884,2.892104598,2024-06-04 15:51:51.469641
216.469636,52.33958836,4.868649693,2.870095665,5.236391501,357.8294739,5.071114596,2.847513615,2024-06-04 15:51:52.469636
217.4696321,52.3396279,4.868618473,2.813225196,4.949072895,350.3553737,5.116847438,2.764490791,2024-06-04 15:51:53.469632
