"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.646839917E0,1.172161818E0,6.353829861E0,-1.888251662E0
9.686579917E0,-2.021280766E0,-1.374155164E0,-3.834159970E-1
9.726318917E0,-2.889004469E0,3.975048780E0,-6.415857673E-1
9.766058917E0,-1.199093580E0,1.121425390E0,-5.860134959E-1
9.805797917E0,-7.860035300E-1,-1.641741991E0,-8.149516582E-1
9.845537917E0,-4.641524315E0,7.732760310E-1,-2.652148902E-1
9.885276917E0,-2.677418709E0,5.865060687E-1,2.878381610E-1
9.925016917E0,-2.290688038E0,3.123179197E0,-2.841870189E-1
9.964755917E0,-2.493235588E0,3.542968512E0,1.004028693E-1
1.000449592E1,8.435106277E-1,-1.264298856E-1,-2.469200641E-1
1.004423492E1,1.159676790E0,1.644051433E0,1.085157275E0
1.008397492E1,3.929362059E0,5.427714437E-2,1.556415319E0
1.012371392E1,3.871943712E0,-3.580524683E0,1.585850477E0
1.016345392E1,2.619763136E0,-3.563091755E0,-3.082150817E-1
1.020319292E1,9.721280336E-1,1.802829623E0,-9.157589674E-1
1.024293292E1,5.772712231E-1,1.874810219E0,1.186628103E0
1.028267292E1,-3.301609159E-1,-4.173932374E-1,1.145591259E0
1.032241192E1,-3.923844695E-1,-1.603540897E0,1.294738173E0
1.036215192E1,1.191576600E0,-2.925968885E0,2.786877155E-1
1.040189092E1,-2.868406773E-1,-3.192081213E0,-5.444504619E-1
1.044163092E1,2.533365965E0,-6.944216490E-1,-1.351191700E-1
1.048136992E1,-1.450859427E0,-8.390279412E-1,1.153151631E0
1.052110992E1,-4.534330666E-1,2.838759899E0,5.238161087E-1
1.056084892E1,-2.267795086E0,4.700168133E0,-2.519334555E0
1.060058892E1,1.118487343E-1,-7.805854678E-1,-1.319445729E0
1.064032792E1,-1.759351969E0,-1.607654691E-1,-7.438661456E-1
1.068006692E1,-3.182525873E0,1.482145786E-1,-7.564163208E-2
1.071980692E1,-1.832652390E-1,2.693795919E0,-3.109411001E-1
1.075954592E1,-1.934530735E0,1.444950342E0,1.313562840E-1
1.079928592E1,-2.242391109E0,5.225200653E-1,-3.487590849E-1
1.083902492E1,-1.853338361E0,7.111817598E-2,1.889894307E-1
1.087876492E1,-4.169696331E0,-1.612104297E0,-3.527227640E-1
1.091850392E1,2.632423401E0,1.464160562E0,1.910072714E-1
1.095824392E1,2.045606613E0,1.796023250E-1,1.291496873E0
1.099798292E1,4.223349094E0,-3.110509515E-1,8.126131892E-1
1.103772292E1,3.199365854E0,-1.016390800E0,6.660845876E-1
1.107746192E1,2.158066034E0,-8.813621402E-1,-1.148668885E0
1.111720192E1,2.004698277E0,5.112104416E-1,1.021296144E0
1.115694092E1,-2.136678994E-1,1.319069386E0,1.863348722E0
1.119668092E1,-7.051289082E-1,-1.401359797E0,1.408551931E0
1.123641992E1,7.634009719E-1,-2.514820337E0,8.630435467E-1
1.127615992E1,1.664945334E-1,-2.553151369E0,6.713791937E-2
1.131589892E1,6.967577934E-1,9.167852253E-2,-6.638762355E-1
1.135563892E1,-2.299100310E-1,-2.306020737E0,-7.972328365E-2
1.139537792E1,-6.360832453E-1,-1.621783137E0,7.513393164E-1
1.143511792E1,-2.845676422E0,2.310959816E0,-9.321822971E-2
1.147485692E1,-1.073064208E0,2.723392963E0,-2.936988831E0
1.151459692E1,-1.272743583E0,4.710176885E-1,-5.447726250E-1
1.155433592E1,-6.942633986E-1,3.013514996E0,-8.748993874E-1
1.159407492E1,-9.231922030E-1,-1.386521012E-2,-4.709628522E-1
1.163381529E1,-3.294410467E0,-4.749684036E-1,-2.214650959E-1
1.167355429E1,-3.181072235E0,-5.433027744E-1,8.054338694E-1
1.171329429E1,-1.927268147E0,1.309156895E0,-1.415546089E-1
1.175303329E1,-2.777545452E0,3.855568647E0,-4.228438810E-2
1.179277329E1,-1.182934165E0,3.351690054E0,-1.146679148E-1
1.183251229E1,7.987471223E-1,-4.875102639E-1,-4.352698922E-1
1.187225229E1,1.466783285E0,-2.599396110E-1,1.231087327E0
1.191199129E1,4.050633907E0,1.066165924E0,1.923232675E0
1.195173129E1,3.967589855E0,-2.400334358E0,2.005923271E0
1.199147029E1,2.565905571E0,-3.286116362E0,-4.199104309E-1
1.203120929E1,1.220844150E0,-2.092460632E0,-9.094067216E-1
1.207094929E1,1.702148676E0,1.980410457E0,7.625789046E-1
1.211068829E1,-1.677011698E-1,-7.773771286E-1,1.216391444E0
1.215042829E1,5.389810205E-1,-9.826511145E-1,1.555836558E0
1.219016729E1,6.338133216E-1,-2.080575943E0,3.688444793E-1
1.222990729E1,-1.285417914E0,-2.931851387E0,7.141697407E-2
1.226964629E1,7.572583675E0,-7.415031791E-1,-1.086108446E0
1.230938629E1,-1.919678211E0,2.900731862E-1,1.463941455E0
1.234912529E1,-7.978098989E-1,1.039283752E0,4.473163784E-1
1.238886429E1,3.525717854E-1,2.871686697E0,-1.899598241E0
1.242860429E1,-1.923793077E0,6.621730328E-1,-1.109617114E0
1.246834329E1,-1.302108765E0,2.081447601E0,-1.417065501E0
1.250808329E1,-3.451629877E-1,2.971406579E-1,-8.309486508E-1
1.254782229E1,-2.198899508E0,-4.625062943E-1,-1.048312068E0
1.258756229E1,-3.737037897E0,-6.132338047E-1,2.753970921E-1
1.262730104E1,-2.291096449E0,-5.041524172E-1,8.279933333E-1
1.266704004E1,-2.181503773E0,3.796880960E0,-3.901899159E-1
1.270678004E1,-2.966038704E0,3.514933348E0,9.570725262E-2
1.274651904E1,3.159227967E-1,1.661852717E0,-4.986672699E-1
1.278625904E1,6.107442379E-1,-1.339531302E0,-2.190794237E-2
1.282599804E1,2.409741163E0,7.450426221E-1,1.379406095E0
1.286573804E1,4.077507019E0,-3.254461288E-1,2.058920145E0
1.290547704E1,3.894482851E0,-3.275853395E0,1.150881290E0
1.294521604E1,1.023322225E0,-2.728749275E0,-1.280117273E0
1.298495604E1,1.633618832E0,8.882045150E-1,8.393597007E-1
1.302469504E1,8.917288184E-1,-5.260247365E-2,1.207987428E0
1.306443504E1,4.089554772E-2,-2.329322100E0,2.369722366E0
1.310417404E1,1.110910177E0,-2.533197880E0,1.539181352E0
1.314391404E1,7.438261509E-1,-1.911412954E0,4.248312414E-1
1.318365304E1,-1.396990895E0,-2.300030470E0,-2.693205774E-1
1.322339204E1,1.589635491E0,-2.093113422E0,-1.756230295E-1
1.326313204E1,-5.090219975E-1,1.547427475E-2,1.051800966E0
1.330287104E1,-8.910240531E-1,1.108587503E0,-5.309395790E-1
1.334261104E1,-1.213543057E0,-3.934023976E-1,-8.128652573E-1
1.338235004E1,-1.903397441E0,2.395547152E0,-7.678579092E-1
1.342208904E1,-2.932913303E0,5.469837666E0,-3.484749079E0
1.346182904E1,2.143820822E-1,4.946122468E-1,-3.760710955E-1
1.350156804E1,-1.052054405E0,-2.030515194E0,-7.566305399E-1
1.354130804E1,-3.310677767E0,-1.177846670E0,-8.832351118E-2
1.358104704E1,-1.327191830E0,5.527898669E-1,-2.506559901E-2
1.362078579E1,-1.008159399E0,7.457724959E-2,-1.738917977E-1
1.366052579E1,-2.556586742E0,1.770802289E-1,-2.514240742E-1
1.370026479E1,-2.864120960E0,3.976901054E0,2.950576544E-1
1.374000379E1,1.101110339E0,3.140156507E0,4.711298347E-1
1.377974379E1,2.240827560E0,-1.143621802E0,8.348011374E-1
1.381948279E1,4.285418987E0,-1.421046495E0,1.467914224E0
1.385922279E1,3.235348463E0,-2.672291994E0,6.805019975E-1
1.389896179E1,1.615777254E0,-1.911782771E-1,-5.564690232E-1
1.393870079E1,1.372077584E0,-1.769076109E0,9.572834373E-1
1.397844079E1,1.208216548E0,-1.446139455E0,1.541478276E0
1.401817979E1,4.288912117E-1,-2.024034977E0,1.635034084E0
1.405791879E1,5.241830349E-1,-2.299356461E0,1.474317551E0
1.409765879E1,5.707143545E-1,-1.328110218E0,5.168828964E-1
1.413739779E1,-1.511098027E0,-1.977103472E0,-2.567590475E-1
1.417713779E1,4.265587807E0,-6.578344107E-2,-1.624314904E0
