"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.002053625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.042350625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.082647625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.122944625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.163241625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.203538625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.243836625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.284133625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.324430625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.364727625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.405024625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.445321625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.485619625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.525916625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.566213625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.606510625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.646807625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.687105625E0,0.000000000E0,0.000000000E0,0.000000000E0
9.727402500E0,0.000000000E0,0.000000000E0,0.000000000E0
9.767699500E0,0.000000000E0,0.000000000E0,0.000000000E0
9.807996500E0,0.000000000E0,0.000000000E0,0.000000000E0
9.848294500E0,0.000000000E0,0.000000000E0,0.000000000E0
9.888591500E0,0.000000000E0,0.000000000E0,0.000000000E0
9.928888500E0,0.000000000E0,0.000000000E0,0.000000000E0
9.969185500E0,0.000000000E0,0.000000000E0,0.000000000E0
1.000948250E1,0.000000000E0,0.000000000E0,0.000000000E0
1.004978050E1,0.000000000E0,0.000000000E0,0.000000000E0
1.009007750E1,0.000000000E0,0.000000000E0,0.000000000E0
1.013037450E1,0.000000000E0,0.000000000E0,0.000000000E0
1.017067250E1,0.000000000E0,0.000000000E0,0.000000000E0
1.021096950E1,0.000000000E0,0.000000000E0,0.000000000E0
1.025126650E1,0.000000000E0,0.000000000E0,0.000000000E0
1.029156350E1,0.000000000E0,0.000000000E0,0.000000000E0
1.033186150E1,0.000000000E0,0.000000000E0,0.000000000E0
1.037215850E1,0.000000000E0,0.000000000E0,0.000000000E0
1.041245550E1,0.000000000E0,0.000000000E0,0.000000000E0
1.045275250E1,0.000000000E0,0.000000000E0,0.000000000E0
1.049305050E1,0.000000000E0,0.000000000E0,0.000000000E0
1.053334750E1,0.000000000E0,0.000000000E0,0.000000000E0
1.057364450E1,0.000000000E0,0.000000000E0,0.000000000E0
1.061394250E1,0.000000000E0,0.000000000E0,0.000000000E0
1.065423950E1,0.000000000E0,0.000000000E0,0.000000000E0
1.069453650E1,0.000000000E0,0.000000000E0,0.000000000E0
1.073483463E1,0.000000000E0,0.000000000E0,0.000000000E0
1.077513163E1,0.000000000E0,0.000000000E0,0.000000000E0
1.081542862E1,0.000000000E0,0.000000000E0,0.000000000E0
1.085572662E1,0.000000000E0,0.000000000E0,0.000000000E0
1.089602363E1,0.000000000E0,0.000000000E0,0.000000000E0
1.093632063E1,0.000000000E0,0.000000000E0,0.000000000E0
1.097661862E1,0.000000000E0,0.000000000E0,0.000000000E0
1.101691562E1,0.000000000E0,0.000000000E0,0.000000000E0
1.105721263E1,0.000000000E0,0.000000000E0,0.000000000E0
1.109751063E1,0.000000000E0,0.000000000E0,0.000000000E0
1.113780762E1,0.000000000E0,0.000000000E0,0.000000000E0
1.117810562E1,0.000000000E0,0.000000000E0,0.000000000E0
1.121840262E1,0.000000000E0,0.000000000E0,0.000000000E0
1.125869963E1,0.000000000E0,0.000000000E0,0.000000000E0
1.129899763E1,0.000000000E0,0.000000000E0,0.000000000E0
1.133929462E1,0.000000000E0,0.000000000E0,0.000000000E0
1.137959262E1,0.000000000E0,0.000000000E0,0.000000000E0
1.141988963E1,0.000000000E0,0.000000000E0,0.000000000E0
1.146018663E1,0.000000000E0,0.000000000E0,0.000000000E0
1.150048462E1,0.000000000E0,0.000000000E0,0.000000000E0
1.154078162E1,0.000000000E0,0.000000000E0,0.000000000E0
1.158107962E1,0.000000000E0,0.000000000E0,0.000000000E0
1.162137663E1,0.000000000E0,0.000000000E0,0.000000000E0
1.166167362E1,0.000000000E0,0.000000000E0,0.000000000E0
1.170197162E1,0.000000000E0,0.000000000E0,0.000000000E0
1.174226904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.178256704E1,0.000000000E0,0.000000000E0,0.000000000E0
1.182286404E1,0.000000000E0,0.000000000E0,0.000000000E0
1.186316204E1,0.000000000E0,0.000000000E0,0.000000000E0
1.190345904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.194375704E1,0.000000000E0,0.000000000E0,0.000000000E0
1.198405404E1,0.000000000E0,0.000000000E0,0.000000000E0
1.202435104E1,0.000000000E0,0.000000000E0,0.000000000E0
1.206464904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.210494604E1,0.000000000E0,0.000000000E0,0.000000000E0
1.214524404E1,0.000000000E0,0.000000000E0,0.000000000E0
1.218554104E1,0.000000000E0,0.000000000E0,0.000000000E0
1.222583904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.226613604E1,0.000000000E0,0.000000000E0,0.000000000E0
1.230643404E1,0.000000000E0,0.000000000E0,0.000000000E0
1.234673104E1,0.000000000E0,0.000000000E0,0.000000000E0
1.238702904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.242732604E1,0.000000000E0,0.000000000E0,0.000000000E0
1.246762404E1,0.000000000E0,0.000000000E0,0.000000000E0
1.250792104E1,0.000000000E0,0.000000000E0,0.000000000E0
1.254821904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.258851604E1,0.000000000E0,0.000000000E0,0.000000000E0
1.262881404E1,0.000000000E0,0.000000000E0,0.000000000E0
1.266911104E1,0.000000000E0,0.000000000E0,0.000000000E0
1.270940904E1,0.000000000E0,0.000000000E0,0.000000000E0
1.274970542E1,0.000000000E0,0.000000000E0,0.000000000E0
1.279000342E1,0.000000000E0,0.000000000E0,0.000000000E0
1.283030042E1,0.000000000E0,0.000000000E0,0.000000000E0
1.287059842E1,0.000000000E0,0.000000000E0,0.000000000E0
1.291089642E1,0.000000000E0,0.000000000E0,0.000000000E0
1.295119342E1,0.000000000E0,0.000000000E0,0.000000000E0
1.299149142E1,0.000000000E0,0.000000000E0,0.000000000E0
1.303178842E1,0.000000000E0,0.000000000E0,0.000000000E0
1.307208642E1,0.000000000E0,0.000000000E0,0.000000000E0
1.311238342E1,0.000000000E0,0.000000000E0,0.000000000E0
1.315268142E1,0.000000000E0,0.000000000E0,0.000000000E0
1.319297842E1,0.000000000E0,0.000000000E0,0.000000000E0
1.323327642E1,0.000000000E0,0.000000000E0,0.000000000E0
1.327357342E1,0.000000000E0,0.000000000E0,0.000000000E0
1.331387142E1,0.000000000E0,0.000000000E0,0.000000000E0
1.335416942E1,0.000000000E0,0.000000000E0,0.000000000E0
1.339446642E1,0.000000000E0,0.000000000E0,0.000000000E0
1.343476442E1,0.000000000E0,0.000000000E0,0.000000000E0
1.347506142E1,0.000000000E0,0.000000000E0,0.000000000E0
1.351535942E1,0.000000000E0,0.000000000E0,0.000000000E0
1.355565742E1,0.000000000E0,0.000000000E0,0.000000000E0
1.359595442E1,0.000000000E0,0.000000000E0,0.000000000E0
1.363625242E1,0.000000000E0,0.000000000E0,0.000000000E0
1.367654942E1,0.000000000E0,0.000000000E0,0.000000000E0
1.371684742E1,0.000000000E0,0.000000000E0,0.000000000E0
1.375714575E1,0.000000000E0,0.000000000E0,0.000000000E0
1.379744275E1,0.000000000E0,0.000000000E0,0.000000000E0
