"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.125869963E1,-1.485679865E0,-4.265313745E-1,-5.567305684E-1
1.129899763E1,-1.405253410E0,-7.528525591E-1,-5.685245991E-1
1.133929462E1,-1.326615930E0,-1.221323013E0,-4.960156083E-1
1.137959262E1,-1.398021698E0,-1.865497351E0,-6.135300398E-1
1.141988963E1,-6.536828876E-1,-1.675122023E0,-5.503572226E-1
1.146018663E1,8.195193484E-3,-1.869950056E0,-5.571094155E-1
1.150048462E1,1.631148607E-1,-1.983036399E0,-7.193993926E-1
1.154078162E1,3.795853257E-1,-2.452008963E0,-7.598286867E-1
1.158107962E1,-1.810218953E-2,-1.758734226E0,-5.805859566E-1
1.162137663E1,-1.014142275E0,-2.314027548E0,-5.590697527E-1
1.166167362E1,-8.576390743E-1,-8.190753460E-1,-7.489138842E-1
1.170197162E1,-3.659541607E-1,-1.115986228E0,-1.168408751E0
1.174226904E1,8.761374354E-1,-7.695614100E-1,-1.371327519E0
1.178256704E1,-2.281768918E-1,1.214106441E0,-1.204440832E0
1.182286404E1,8.809880614E-1,-1.716082096E0,6.742452979E-1
1.186316204E1,2.428733110E0,1.181131005E0,8.892904520E-1
1.190345904E1,1.622111678E0,-3.744496405E-1,-2.908070683E-1
1.194375704E1,3.231319189E-1,-1.478893638E0,-6.988809109E-1
1.198405404E1,8.788247108E-1,-8.044156432E-1,-7.807259560E-1
1.202435104E1,1.115723968E0,6.066656113E-1,-2.680119574E-1
1.206464904E1,8.868229389E-1,4.893760756E-2,-5.648179650E-1
1.210494604E1,9.272620082E-1,-9.505006671E-1,-3.121805489E-1
1.214524404E1,8.808473349E-1,-6.749979854E-1,-1.627557725E-1
1.218554104E1,1.114902735E0,-1.023558617E0,-1.255622059E-1
1.222583904E1,1.015797257E0,-8.488479257E-1,6.867939606E-3
1.226613604E1,1.680751443E0,8.510496467E-2,1.913257539E-1
1.230643404E1,1.731142163E0,7.277797163E-2,1.932962835E-1
1.234673104E1,9.252470136E-1,7.110853791E-1,3.101833165E-1
1.238702904E1,3.134796917E-1,8.284928203E-1,3.297886252E-1
1.242732604E1,4.876233637E-2,1.113037467E0,7.883048058E-2
1.246762404E1,-7.088111639E-1,7.498721480E-1,-8.682005852E-2
1.250792104E1,-1.117542982E0,5.823251605E-1,-3.202480078E-1
1.254821904E1,-2.432013035E0,-1.638585329E-1,1.880336702E-1
1.258851604E1,-2.388607740E0,9.522004128E-1,-1.724194586E-1
1.262881404E1,-2.223760128E0,1.382809877E-1,-4.000297785E-1
1.266911104E1,-2.639582634E0,-5.304153562E-1,4.787380695E-1
1.270940904E1,-2.298168421E0,3.630118370E-1,6.101532578E-1
1.274970542E1,-2.524961710E0,8.931565285E-1,2.388129011E-2
1.279000342E1,-2.070792913E0,-1.089980960E0,2.281129509E-1
1.283030042E1,-1.571443796E0,-1.068105340E0,-2.135797292E-1
1.287059842E1,-7.923253775E-1,-1.134954810E0,-6.695513129E-1
1.291089642E1,-4.673540965E-2,-7.423260808E-1,-6.327046752E-1
1.295119342E1,3.854315877E-1,-1.059598207E0,-5.605584383E-1
1.299149142E1,6.024935246E-1,-1.238674164E0,-5.195580125E-1
1.303178842E1,9.159938693E-1,-1.003137827E0,-3.396940827E-1
1.307208642E1,-2.292987704E-1,-8.641774654E-1,-1.876533628E-1
1.311238342E1,-1.518856764E0,-1.086848378E0,-2.462634146E-1
1.315268142E1,-1.402781844E0,-5.845095515E-1,-3.082331121E-1
1.319297842E1,-4.928613007E-1,-3.885717392E-1,-6.344680190E-1
1.323327642E1,5.143941641E-1,-1.107445359E0,-5.458519459E-1
1.327357342E1,-2.848230004E-1,2.214731425E-1,-4.234105349E-1
1.331387142E1,6.850414276E-1,-1.215432212E-1,1.419589221E-1
1.335416942E1,2.369909286E0,1.942771196E0,8.951747417E-2
1.339446642E1,1.860967755E0,2.179779768E0,-6.388649344E-1
1.343476442E1,4.657371044E-1,-1.003354311E0,-7.705617547E-1
1.347506142E1,1.005508423E0,-1.643993855E0,8.454806358E-2
1.351535942E1,1.393273711E0,1.254382133E-1,-5.240234137E-1
1.355565742E1,6.310096383E-1,-1.274818301E0,-5.547948480E-1
1.359595442E1,6.848609447E-1,-4.751275182E-1,-6.582663655E-1
1.363625242E1,8.732163310E-1,4.486684501E-1,-4.689724147E-1
1.367654942E1,6.624315381E-1,-7.441264987E-1,-4.762848020E-1
1.371684742E1,8.971869946E-1,1.569944501E0,-1.486505717E-1
1.375714575E1,8.413801789E-1,2.005355835E0,-3.059333861E-1
1.379744275E1,9.337199330E-1,1.047356725E0,-8.166306466E-2
1.383774075E1,6.905224323E-1,6.430795193E-1,-9.721997380E-2
1.387803775E1,6.601110697E-1,9.605643749E-1,-6.105734035E-2
1.391833575E1,3.714457154E-1,3.063434064E-1,8.929142356E-2
1.395863375E1,3.903873265E-1,4.235650003E-1,2.125578076E-1
1.399893075E1,5.578301549E-1,4.876908362E-1,2.446550876E-1
1.403922875E1,5.907355547E-1,2.745731473E-1,2.946486175E-1
1.407952675E1,6.570309401E-1,4.650691748E-1,3.824682534E-1
1.411982375E1,4.574435651E-1,1.402333081E-1,4.412769973E-1
1.416012175E1,7.013235688E-1,3.581656218E-1,4.075192511E-1
1.420041875E1,8.422555327E-1,7.087383866E-1,2.519809008E-1
1.424071675E1,5.045830607E-1,2.612026036E-1,6.034706831E-1
1.428101475E1,-1.909324527E-1,3.762201071E-1,7.201952934E-1
1.432131175E1,-1.434550881E0,5.301702619E-1,6.881839037E-1
1.436160975E1,-1.860718369E0,7.635766864E-1,7.201068103E-2
1.440190775E1,-1.919799685E0,1.272488013E-2,-4.617849886E-1
