Time (s),X (hPa),Datetime
184.5117965,1000.011215,2024-06-15 02:35:18.511797
185.5871435,1000.01091,2024-06-15 02:35:19.587143
186.6624695,1000.010757,2024-06-15 02:35:20.662469
187.7378035,1000.009308,2024-06-15 02:35:21.737804
188.8131585,1000.006866,2024-06-15 02:35:22.813158
189.8885355,1000.006866,2024-06-15 02:35:23.888535
190.9638765,1000.009995,2024-06-15 02:35:24.963876
192.0392425,1000.013885,2024-06-15 02:35:26.039243
193.1145935,1000.016327,2024-06-15 02:35:27.114594
194.1899575,1000.01915,2024-06-15 02:35:28.189957
195.2653015,1000.023346,2024-06-15 02:35:29.265301
196.3406615,1000.025482,2024-06-15 02:35:30.340662
197.4159785,1000.026093,2024-06-15 02:35:31.415978
198.4913025,1000.030441,2024-06-15 02:35:32.491302
199.5666575,1000.031738,2024-06-15 02:35:33.566657
200.6420405,1000.031738,2024-06-15 02:35:34.642041
201.7174925,1000.028229,2024-06-15 02:35:35.717492
