"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.145371357E2,5.233478742E1,4.865002880E0,-2.340028783E-2,3.499999940E-1,2.291000061E2,5.309757233E1,3.591756439E1
2.155382993E2,5.233477879E1,4.865002610E0,9.378911308E-1,0.000000000E0,NaN,5.838723755E1,2.631574821E1
2.165472019E2,5.233477359E1,4.865003050E0,9.431330925E-1,NaN,NaN,5.921603012E1,2.648380661E1
2.175406707E2,5.233477028E1,4.865003350E0,9.476452103E-1,NaN,NaN,6.154020309E1,2.670775604E1
2.185401759E2,5.233476701E1,4.865003050E0,9.818201270E-1,2.199999988E-1,2.060000000E2,6.319761658E1,2.694985962E1
2.195405203E2,5.233476884E1,4.865027180E0,-1.442663001E0,2.300000042E-1,2.965000000E2,6.337878418E1,2.704056168E1
2.205386013E2,5.233478737E1,4.865021500E0,-2.093397026E0,3.499999940E-1,3.441000061E2,6.377443695E1,2.737014580E1
2.215377439E2,5.233479229E1,4.865017940E0,-1.795540581E0,0.000000000E0,NaN,6.543766022E1,2.775192833E1
2.225375620E2,5.233479465E1,4.865015880E0,-1.799871937E0,0.000000000E0,NaN,6.745187378E1,2.817828941E1
2.235384873E2,5.233479608E1,4.865014620E0,-1.803227581E0,0.000000000E0,NaN,6.942361450E1,2.862167740E1
2.245390838E2,5.233479700E1,4.865013810E0,-1.805729192E0,0.000000000E0,NaN,7.132498932E1,2.907427788E1
2.255380771E2,5.233479759E1,4.865013290E0,-1.807803855E0,NaN,NaN,7.318225861E1,2.954271889E1
2.416885070E2,5.233454370E1,4.864821200E0,3.371382303E0,NaN,NaN,1.416899967E1,3.204837561E0
2.618995070E2,5.233453410E1,4.864842700E0,9.371381105E0,NaN,NaN,1.339400005E1,1.431962609E0
2.817575070E2,5.233449410E1,4.864871600E0,9.471339860E0,NaN,NaN,1.247399998E1,1.085081220E0
3.017745070E2,5.233461730E1,4.864897400E0,9.471527897E0,NaN,NaN,1.556900024E1,1.241351008E0
